Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units
NSRDB,862903,-,-,-,43.09,-89.42,-6,260,-6,w/m2,w/m2,w/m2
Year,Month,Day,Hour,Minute,DHI,DNI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure
2018,3,22,7,0,56,522,-4.3,0.66,1.9,76.03,-0.6,997
2018,3,22,7,30,72,653,-4.3,0.66,2.2,66.75,1.2,997
2018,3,22,8,0,85,741,-4.4,0.66,2.4,58.65,2.9,997
2018,3,22,8,30,92,812,-4.4,0.66,2.5,54.66,3.9,997
2018,3,22,9,0,95,868,-4.6,0.66,2.6,50.34,4.9,997
2018,3,22,9,30,103,898,-4.6,0.66,2.6,48.29,5.5,997
2018,3,22,10,0,109,921,-4.3,0.66,2.6,47.34,6.1,997
2018,3,22,10,30,114,935,-4.3,0.66,2.6,45.74,6.6,997
2018,3,22,11,0,119,944,-3.9,0.66,2.6,45.55,7.1,997
2018,3,22,11,30,118,955,-3.9,0.66,2.7,44.28,7.5,996
2018,3,22,12,0,117,961,-3.5,0.66,2.7,44.59,7.8,996
2018,3,22,12,30,114,962,-3.5,0.66,2.8,43.99,8,996
2018,3,22,13,0,110,957,-3.3,0.66,2.8,43.98,8.2,996
2018,3,22,13,30,108,947,-3.4,0.66,2.9,44.24,8.1,995
2018,3,22,14,0,103,934,-3.4,0.66,3,44.37,8,995
2018,3,22,14,30,207,499,-3.4,0.66,3,45.6,7.6,995
2018,3,22,15,0,200,390,-3.3,0.66,3,47.23,7.2,995
2018,3,22,15,30,131,598,-3.3,0.66,2.7,49.21,6.6,995
2018,3,22,16,0,135,349,-2.3,0.66,2.3,55.37,6,995
2018,3,22,16,30,97,418,-2.3,0.66,1.9,63.19,4.1,995
2018,3,22,17,0,77,206,-1.7,0.66,1.4,75.3,2.2,996
2018,3,22,17,30,42,158,-1.7,0.66,1.4,75.3,2.2,996
2018,3,22,18,0,15,122,-3.9,0.66,1.5,77.52,-0.5,996
2018,3,22,18,30,0,0,-3.9,0.66,1.5,79.23,-0.8,996
2018,3,22,19,0,0,0,-4.4,0.66,1.4,78.79,-1.2,996
2018,3,22,19,30,0,0,-4.4,0.66,1.4,80.54,-1.5,996
2018,3,22,20,0,0,0,-4.7,0.66,1.3,80.38,-1.8,996
2018,3,22,20,30,0,0,-4.7,0.66,1.3,81.57,-2,996
2018,3,22,21,0,0,0,-4.7,0.66,1.2,82.8,-2.2,996
2018,3,22,21,30,0,0,-4.7,0.66,1.1,82.8,-2.2,996
2018,3,22,22,0,0,0,-4.6,0.66,1.1,83.59,-2.2,997
2018,3,22,22,30,0,0,-4.6,0.66,1,83.59,-2.2,997
2018,3,22,23,0,0,0,-4.5,0.66,0.9,83.55,-2.1,997
2018,3,22,23,30,0,0,-4.5,0.66,0.8,82.93,-2,997
2018,3,23,0,0,0,0,-4.5,0.66,0.7,83.31,-2,997
2018,3,23,0,30,0,0,-4.5,0.66,0.6,83.31,-2,997
2018,3,23,1,0,0,0,-4.4,0.66,0.5,83.62,-2,997
2018,3,23,1,30,0,0,-4.4,0.66,0.5,83.62,-2,997
2018,3,23,2,0,0,0,-4.4,0.66,0.4,84.55,-2.1,997
2018,3,23,2,30,0,0,-4.4,0.66,0.4,85.17,-2.2,997
2018,3,23,3,0,0,0,-4.3,0.66,0.4,85.22,-2.2,997
2018,3,23,3,30,0,0,-4.3,0.66,0.6,87.14,-2.5,997
2018,3,23,4,0,0,0,-4.4,0.66,0.7,88.89,-2.8,997
2018,3,23,4,30,0,0,-4.4,0.66,0.8,90.89,-3.1,997
2018,3,23,5,0,0,0,-4.4,0.66,0.9,92.83,-3.4,997
2018,3,23,5,30,0,0,-4.4,0.66,1.3,88.77,-2.8,997
2018,3,23,6,0,10,98,-4,0.66,1.7,87.79,-2.3,997
2018,3,23,6,30,32,426,-4,0.66,2.3,80.97,-1.2,997
2018,3,23,7,0,49,621,-4.3,0.66,2.8,73.91,-0.2,997
2018,3,23,7,30,64,708,-4.3,0.66,3.2,68.27,0.9,997
2018,3,23,8,0,71,817,-5.8,0.66,3.5,56.05,2.1,998
2018,3,23,8,30,79,871,-5.8,0.66,3.7,52.91,2.9,997
2018,3,23,9,0,86,909,-6.1,0.66,3.9,48.51,3.8,997
2018,3,23,9,30,92,938,-6.1,0.66,3.9,46.84,4.3,997
2018,3,23,10,0,96,960,-5.6,0.66,3.8,46.49,4.9,997
2018,3,23,10,30,100,975,-5.6,0.66,3.8,45.22,5.3,997
2018,3,23,11,0,113,938,-5.4,0.66,3.8,44.55,5.8,997
2018,3,23,11,30,106,976,-5.4,0.66,3.7,44.24,5.9,997
2018,3,23,12,0,106,986,-5.6,0.66,3.7,43.27,6,996
2018,3,23,12,30,105,985,-5.6,0.66,3.7,43.57,5.9,996
2018,3,23,13,0,105,972,-6,0.66,3.8,42.39,5.8,996
2018,3,23,13,30,216,595,-6,0.66,3.9,42.98,5.6,996
2018,3,23,14,0,246,442,-6.4,0.66,4,42.62,5.3,996
2018,3,23,14,30,208,477,-6.4,0.66,4.1,43.48,5,995
2018,3,23,15,0,195,423,-6.8,0.66,4.3,43.15,4.7,995
2018,3,23,15,30,153,462,-6.8,0.66,4.3,45,4.1,995
2018,3,23,16,0,150,269,-6.4,0.66,4.3,47.95,3.6,995
2018,3,23,16,30,100,341,-6.4,0.66,4.1,51.82,2.5,995
2018,3,23,17,0,75,250,-5.4,0.66,3.9,59.93,1.5,995
2018,3,23,17,30,45,78,-5.4,0.66,3.9,59.93,1.5,995
2018,3,23,18,0,13,41,-5.7,0.66,4.1,70.65,-1,994
2018,3,23,18,30,0,0,-5.7,0.66,4.3,72.75,-1.4,994
2018,3,23,19,0,0,0,-6,0.66,4.5,73.19,-1.8,994
2018,3,23,19,30,0,0,-6,0.66,4.3,74.83,-2.1,994
2018,3,23,20,0,0,0,-6.2,0.66,4.1,74.7,-2.3,994
2018,3,23,20,30,0,0,-6.2,0.66,3.8,76.45,-2.6,995
2018,3,23,21,0,0,0,-6.1,0.66,3.5,78.81,-2.9,995
2018,3,23,21,30,0,0,-6.1,0.66,3.8,79.32,-3,994
2018,3,23,22,0,0,0,-5.8,0.66,4.1,81.28,-3,994
2018,3,23,22,30,0,0,-5.8,0.66,4.2,80.68,-2.9,994
2018,3,23,23,0,0,0,-5.3,0.66,4.2,82.22,-2.7,994
2018,3,23,23,30,0,0,-5.3,0.66,3.9,82.22,-2.7,994
2018,3,24,0,0,0,0,-5,0.66,3.6,84.18,-2.7,994
2018,3,24,0,30,0,0,-5,0.66,4.3,82.95,-2.5,994
2018,3,24,1,0,0,0,-4.7,0.66,5,82.94,-2.2,994
2018,3,24,1,30,0,0,-4.7,0.66,5.2,81.64,-2,993
2018,3,24,2,0,0,0,-4.3,0.66,5.4,83.49,-1.9,993
2018,3,24,2,30,0,0,-4.3,0.66,5.5,82.88,-1.8,993
2018,3,24,3,0,0,0,-3.9,0.66,5.6,84.11,-1.6,992
2018,3,24,3,30,0,0,-3.9,0.66,5.8,84.11,-1.6,992
2018,3,24,4,0,0,0,-3.6,0.66,6,85.54,-1.5,991
2018,3,24,4,30,0,0,-3.6,0.66,5.7,86.17,-1.6,991
2018,3,24,5,0,0,0,-3.6,0.66,5.4,86.94,-1.7,991
2018,3,24,5,30,0,0,-3.6,0.66,5.7,85.68,-1.5,991
2018,3,24,6,0,4,5,-3.7,0.66,5.9,84.03,-1.3,991
2018,3,24,6,30,24,0,-3.6,0.66,6.3,81.02,-0.8,991
2018,3,24,7,0,47,0,-3.9,0.66,6.7,77.22,-0.4,991
2018,3,24,7,30,69,0,-3.9,0.66,7.4,73.93,0.2,991
2018,3,24,8,0,77,0,-4.9,0.66,8.1,66.11,0.7,991
2018,3,24,8,30,110,0,-4.9,0.66,8,65.17,0.9,991
2018,3,24,9,0,155,9,-5.4,0.66,8,61.57,1.2,991
2018,3,24,9,30,255,234,-5.4,0.66,7.6,61.19,1.3,992
2018,3,24,10,0,266,372,-5.4,0.66,7.2,60.4,1.4,992
2018,3,24,10,30,307,249,-5.4,0.66,7,60.4,1.4,992
2018,3,24,11,0,235,25,-5.4,0.66,6.8,60.24,1.5,993
2018,3,24,11,30,244,15,-5.4,0.66,6.9,60.24,1.5,993
2018,3,24,12,0,316,51,-5.1,0.66,6.9,61.07,1.6,993
2018,3,24,12,30,251,29,-5.1,0.66,6.9,61.07,1.6,993
2018,3,24,13,0,329,70,-4.9,0.66,6.9,62.22,1.6,993
2018,3,24,13,30,271,30,-4.9,0.66,6.9,62.22,1.6,993
2018,3,24,14,0,252,29,-5,0.66,6.9,61.68,1.6,993
2018,3,24,14,30,248,48,-5,0.66,6.9,62.13,1.5,993
2018,3,24,15,0,213,32,-5.3,0.66,6.9,60.97,1.4,993
2018,3,24,15,30,185,36,-5.3,0.66,6.7,61.85,1.2,993
2018,3,24,16,0,139,12,-5.3,0.66,6.5,63.35,0.9,993
2018,3,24,16,30,108,22,-5.3,0.66,6.1,65.27,0.5,994
2018,3,24,17,0,74,30,-4.9,0.66,5.7,69.1,0.1,994
2018,3,24,17,30,43,58,-4.9,0.66,5.7,69.1,0.1,994
2018,3,24,18,0,13,33,-4.6,0.66,5.2,75.76,-0.9,994
2018,3,24,18,30,0,0,-4.6,0.66,5,78.01,-1.3,994
2018,3,24,19,0,0,0,-4.4,0.66,4.8,81.96,-1.7,994
2018,3,24,19,30,0,0,-4.4,0.66,4.6,83.17,-1.9,994
2018,3,24,20,0,0,0,-4.1,0.66,4.3,86.82,-2.2,994
2018,3,24,20,30,0,0,-4.1,0.66,4.1,87.46,-2.3,994
2018,3,24,21,0,0,0,-4,0.66,3.9,88.1,-2.3,995
2018,3,24,21,30,0,0,-4,0.66,3.7,90.08,-2.6,995
2018,3,24,22,0,0,0,-4.3,0.66,3.4,89.3,-2.8,995
2018,3,24,22,30,0,0,-4.3,0.66,3.3,91.31,-3.1,995
2018,3,24,23,0,0,0,-5.2,0.66,3.1,88.02,-3.5,996
2018,3,24,23,30,0,0,-5.2,0.66,3.1,89.34,-3.7,996
2018,3,25,0,0,0,0,-6.3,0.66,3.1,83.22,-3.9,997
2018,3,25,0,30,0,0,-6.3,0.66,3.3,83.85,-4,997
2018,3,25,1,0,0,0,-7.3,0.66,3.4,78.25,-4.1,997
2018,3,25,1,30,0,0,-7.3,0.66,3.6,78.84,-4.2,997
2018,3,25,2,0,0,0,-7.9,0.66,3.9,75.85,-4.3,998
2018,3,25,2,30,0,0,-7.9,0.66,3.9,76.43,-4.4,998
2018,3,25,3,0,0,0,-8.1,0.66,3.9,76.57,-4.6,997
2018,3,25,3,30,0,0,-8.1,0.66,3.9,76.57,-4.6,997
2018,3,25,4,0,0,0,-8,0.66,3.9,77.77,-4.7,997
2018,3,25,4,30,0,0,-8,0.66,3.9,77.77,-4.7,997
2018,3,25,5,0,0,0,-7.8,0.66,3.9,78.71,-4.7,997
2018,3,25,5,30,0,0,-7.8,0.66,4.2,76.37,-4.3,997
2018,3,25,6,0,14,146,-7.5,0.66,4.5,75.46,-3.8,997
2018,3,25,6,30,35,293,-7.5,0.66,5.3,70.04,-2.8,997
2018,3,25,7,0,63,353,-8.4,0.66,6.1,60.74,-1.8,997
2018,3,25,7,30,80,477,-8.4,0.66,6.3,56.45,-0.8,997
2018,3,25,8,0,84,626,-9.4,0.66,6.5,48.32,0.2,997
2018,3,25,8,30,88,711,-9.4,0.66,6.5,45.61,1,997
2018,3,25,9,0,92,839,-9.8,0.66,6.5,41.43,1.9,997
2018,3,25,9,30,108,821,-9.8,0.66,6.4,39.42,2.6,997
2018,3,25,10,0,127,776,-9.8,0.66,6.2,37.71,3.3,997
2018,3,25,10,30,154,749,-9.8,0.66,6,36.4,3.8,997
2018,3,25,11,0,169,741,-9.6,0.66,5.7,35.79,4.3,997
2018,3,25,11,30,164,769,-9.6,0.66,5.6,35.29,4.5,997
2018,3,25,12,0,131,914,-9,0.66,5.5,35.97,4.8,997
2018,3,25,12,30,140,836,-9,0.66,5.7,35.48,5,997
2018,3,25,13,0,135,832,-8.6,0.66,5.8,36.38,5.1,997
2018,3,25,13,30,152,760,-8.6,0.66,6,36.85,4.9,996
2018,3,25,14,0,173,665,-8.4,0.66,6.1,38.35,4.6,996
2018,3,25,14,30,112,839,-8.4,0.66,6.2,39.99,4,996
2018,3,25,15,0,100,897,-8.1,0.66,6.3,42.6,3.4,996
2018,3,25,15,30,93,858,-8.1,0.66,6.2,44.71,2.7,995
2018,3,25,16,0,85,804,-7.9,0.66,6.1,48.23,1.9,995
2018,3,25,16,30,74,730,-7.9,0.66,5.4,51.81,0.9,995
2018,3,25,17,0,62,621,-7.2,0.66,4.7,58.43,0,995
2018,3,25,17,30,45,374,-7.2,0.66,4.7,58.43,0,995
2018,3,25,18,0,19,159,-6.7,0.66,3.4,72.9,-2.5,996
2018,3,25,18,30,0,0,-6.7,0.66,3.5,74.46,-2.8,995
2018,3,25,19,0,0,0,-6.6,0.66,3.6,76.22,-3,995
2018,3,25,19,30,0,0,-6.6,0.66,3.5,76.79,-3.1,995
2018,3,25,20,0,0,0,-6.2,0.66,3.4,80.22,-3.3,995
2018,3,25,20,30,0,0,-6.2,0.66,3.4,79.63,-3.2,995
2018,3,25,21,0,0,0,-5.6,0.66,3.3,82.97,-3.1,995
2018,3,25,21,30,0,0,-5.6,0.66,3.3,81.75,-2.9,995
2018,3,25,22,0,0,0,-4.9,0.66,3.3,84.66,-2.7,995
2018,3,25,22,30,0,0,-4.9,0.66,3.2,84.04,-2.6,995
2018,3,25,23,0,0,0,-4.7,0.66,3.2,84.48,-2.4,995
2018,3,25,23,30,0,0,-4.7,0.66,3.2,84.48,-2.4,995
2018,3,26,0,0,0,0,-4.8,0.66,3.2,83.76,-2.4,995
2018,3,26,0,30,0,0,-4.8,0.66,3.1,83.14,-2.3,995
2018,3,26,1,0,0,0,-4.9,0.66,3.1,82.19,-2.3,995
2018,3,26,1,30,0,0,-4.9,0.66,2.8,83.42,-2.5,995
2018,3,26,2,0,0,0,-5,0.66,2.6,84.04,-2.7,995
2018,3,26,2,30,0,0,-5,0.66,2.7,84.04,-2.7,995
2018,3,26,3,0,0,0,-5,0.66,2.8,84.61,-2.8,995
2018,3,26,3,30,0,0,-5,0.66,3.1,83.28,-2.6,994
2018,3,26,4,0,0,0,-4.8,0.66,3.4,83.71,-2.4,994
2018,3,26,4,30,0,0,-4.8,0.66,3.3,83.71,-2.4,994
2018,3,26,5,0,0,0,-4.3,0.66,3.3,85.94,-2.3,994
2018,3,26,5,30,0,0,-4.3,0.66,3.6,83.44,-1.9,994
2018,3,26,6,0,12,56,-3.7,0.66,3.9,84.52,-1.4,994
2018,3,26,6,30,40,382,-3.7,0.66,4.2,78.56,-0.4,994
2018,3,26,7,0,58,572,-3.3,0.66,4.4,75.93,0.5,994
2018,3,26,7,30,76,635,-3.3,0.66,4.7,69.66,1.7,994
2018,3,26,8,0,91,630,-3.3,0.66,5,64.05,2.8,994
2018,3,26,8,30,121,589,-3.3,0.66,5.2,58.8,4,993
2018,3,26,9,0,154,568,-3,0.66,5.3,55.82,5.1,992
2018,3,26,9,30,220,450,-3,0.66,5.5,52.09,6.1,992
2018,3,26,10,0,272,366,-2.2,0.66,5.7,51.85,7,991
2018,3,26,10,30,294,385,-2.2,0.66,5.3,49.14,7.8,992
2018,3,26,11,0,326,334,-1.1,0.66,5,50.44,8.6,992
2018,3,26,11,30,327,360,-1.1,0.66,4.9,50.1,8.7,992
2018,3,26,12,0,280,505,-0.4,0.66,4.8,52.54,8.8,991
2018,3,26,12,30,299,449,-0.4,0.66,5.1,53.56,8.5,990
2018,3,26,13,0,340,283,0.4,0.66,5.5,57.4,8.3,989
2018,3,26,13,30,335,125,0.4,0.66,5.9,58.58,8,989
2018,3,26,14,0,248,43,1.2,0.66,6.2,63.16,7.8,988
2018,3,26,14,30,181,14,1.2,0.66,6.1,64.4,7.5,987
2018,3,26,15,0,165,9,2.1,0.66,5.9,70.11,7.2,987
2018,3,26,15,30,115,0,2.1,0.66,5.1,74.57,6.3,987
2018,3,26,16,0,104,0,2.8,0.66,4.2,83.01,5.5,987
2018,3,26,16,30,58,0,2.8,0.66,3.7,87.14,4.8,987
2018,3,26,17,0,37,0,3.2,0.66,3.2,93.97,4.1,987
2018,3,26,17,30,21,0,3.2,0.66,3.2,93.97,4.1,987
2018,3,26,18,0,7,0,3.5,0.66,3.5,100,3.5,987
2018,3,26,18,30,0,0,3.5,0.66,3.5,100,3.5,987
2018,3,26,19,0,0,0,3.5,0.66,3.5,100,3.5,987
2018,3,26,19,30,0,0,3.6,0.66,3.4,100,3.6,986
2018,3,26,20,0,0,0,3.7,0.66,3.4,100,3.7,986
2018,3,26,20,30,0,0,3.7,0.66,3.7,97.37,4.1,985
2018,3,26,21,0,0,0,4.5,0.66,4,100,4.5,985
2018,3,26,21,30,0,0,4.5,0.66,4.1,96.54,5,984
2018,3,26,22,0,0,0,5.5,0.66,4.2,100,5.5,983
2018,3,26,22,30,0,0,5.7,0.66,4,99.96,5.7,983
2018,3,26,23,0,0,0,5.9,0.66,3.8,100,5.9,983
2018,3,26,23,30,0,0,5.9,0.66,3.8,100,5.9,983
2018,3,27,0,0,0,0,5.9,0.66,3.8,100,5.9,983
2018,3,27,0,30,0,0,5.5,0.66,3.2,100,5.5,983
2018,3,27,1,0,0,0,5.1,0.66,2.6,100,5.1,982
2018,3,27,1,30,0,0,4.7,0.66,2.6,100,4.7,982
2018,3,27,2,0,0,0,4.4,0.66,2.5,100,4.4,982
2018,3,27,2,30,0,0,4.2,0.66,2.6,100,4.2,982
2018,3,27,3,0,0,0,3.9,0.66,2.6,99.97,3.9,982
2018,3,27,3,30,0,0,3.6,0.66,2.4,100,3.6,982
2018,3,27,4,0,0,0,3.1,0.66,2.2,98.73,3.3,982
2018,3,27,4,30,0,0,3,0.66,2.1,100,3,983
2018,3,27,5,0,0,0,2.5,0.66,2,98,2.8,983
2018,3,27,5,30,0,0,2.5,0.66,2.4,98,2.8,983
2018,3,27,6,0,5,1,2.3,0.66,2.7,95.74,2.9,983
2018,3,27,6,30,20,0,2.3,0.66,3.3,93.16,3.3,984
2018,3,27,7,0,36,1,2.3,0.66,3.8,90.79,3.7,984
2018,3,27,7,30,54,3,2.3,0.66,4.1,87.05,4.3,984
2018,3,27,8,0,91,6,2.4,0.66,4.4,83.95,4.9,984
2018,3,27,8,30,89,3,2.4,0.66,4.4,80.52,5.5,984
2018,3,27,9,0,144,7,2.6,0.66,4.4,78.23,6.1,984
2018,3,27,9,30,197,72,2.6,0.66,4.5,76.63,6.4,984
2018,3,27,10,0,299,148,2.5,0.66,4.6,74.82,6.6,985
2018,3,27,10,30,332,173,2.5,0.66,4.7,74.31,6.7,985
2018,3,27,11,0,318,81,2.2,0.66,4.8,72.51,6.8,986
2018,3,27,11,30,341,84,2.2,0.66,4.8,71.04,7.1,986
2018,3,27,12,0,364,232,2,0.66,4.8,69.08,7.3,986
2018,3,27,12,30,364,170,2,0.66,4.7,65.86,8,986
2018,3,27,13,0,335,109,2,0.66,4.6,62.75,8.7,986
2018,3,27,13,30,310,174,2,0.66,4.6,60.67,9.2,986
2018,3,27,14,0,301,240,1.8,0.66,4.5,58.03,9.7,986
2018,3,27,14,30,234,417,1.8,0.66,4.5,57.26,9.9,986
2018,3,27,15,0,197,434,1.7,0.66,4.4,55.89,10.1,986
2018,3,27,15,30,190,195,1.7,0.66,4.1,57.02,9.8,986
2018,3,27,16,0,128,401,1.6,0.66,3.8,57.71,9.5,986
2018,3,27,16,30,106,369,1.6,0.66,2.7,63.91,8,987
2018,3,27,17,0,85,98,2.5,0.66,1.7,75.87,6.4,987
2018,3,27,17,30,49,188,2.5,0.66,1.7,75.87,6.4,987
2018,3,27,18,0,16,32,1,0.66,1.5,83.64,3.5,988
2018,3,27,18,30,0,0,1,0.66,1.6,86.03,3.1,988
2018,3,27,19,0,0,0,0.5,0.66,1.6,85.54,2.7,988
2018,3,27,19,30,0,0,0.5,0.66,1.6,88.63,2.2,988
2018,3,27,20,0,0,0,0.1,0.66,1.5,88.86,1.7,988
2018,3,27,20,30,0,0,0.1,0.66,1.4,91.44,1.3,988
2018,3,27,21,0,0,0,-0.3,0.66,1.3,92.51,0.8,988
2018,3,27,21,30,0,0,-0.3,0.66,1.3,95.9,0.3,988
2018,3,27,22,0,0,0,-0.4,0.66,1.2,97.97,-0.1,988
2018,3,27,22,30,0,0,-0.4,0.66,1.2,99.4,-0.3,988
2018,3,27,23,0,0,0,-0.5,0.66,1.2,100,-0.5,988
2018,3,27,23,30,0,0,-0.5,0.66,1.2,100,-0.5,987
2018,3,28,0,0,0,0,-0.5,0.66,1.1,100,-0.5,987
2018,3,28,0,30,0,0,-0.5,0.66,1.1,100,-0.5,987
2018,3,28,1,0,0,0,-0.4,0.66,1,99.92,-0.4,987
2018,3,28,1,30,0,0,-0.4,0.66,1,99.92,-0.4,987
2018,3,28,2,0,0,0,-0.4,0.66,0.9,100,-0.4,987
2018,3,28,2,30,0,0,-0.4,0.66,0.9,100,-0.4,986
2018,3,28,3,0,0,0,-0.4,0.66,0.8,100,-0.4,986
2018,3,28,3,30,0,0,-0.5,0.66,0.8,100,-0.5,986
2018,3,28,4,0,0,0,-0.6,0.66,0.8,100,-0.6,986
2018,3,28,4,30,0,0,-0.8,0.66,0.8,100,-0.8,986
2018,3,28,5,0,0,0,-0.9,0.66,0.9,100,-0.9,986
2018,3,28,5,30,0,0,-0.4,0.66,1.1,100,-0.4,986
2018,3,28,6,0,18,128,-0.2,0.66,1.3,97.38,0.2,986
2018,3,28,6,30,44,397,-0.2,0.66,1.7,91.92,1,986
2018,3,28,7,0,61,577,0.4,0.66,2.1,89.73,1.9,986
2018,3,28,7,30,75,700,0.4,0.66,2.4,80.68,3.4,986
2018,3,28,8,0,83,788,0.8,0.66,2.7,74.84,4.9,986
2018,3,28,8,30,91,843,0.8,0.66,2.8,68.88,6.1,986
2018,3,28,9,0,98,884,1.2,0.66,2.8,65.13,7.3,985
2018,3,28,9,30,111,878,1.2,0.66,2.7,61.26,8.2,985
2018,3,28,10,0,113,913,1.7,0.66,2.6,59.31,9.2,985
2018,3,28,10,30,125,897,1.7,0.66,2.5,56.16,10,984
2018,3,28,11,0,147,845,1.8,0.66,2.4,54.22,10.7,984
2018,3,28,11,30,178,765,1.8,0.66,2.7,51.76,11.4,984
2018,3,28,12,0,152,858,1.6,0.66,2.9,48.87,12,984
2018,3,28,12,30,161,822,1.6,0.66,2.8,47.87,12.3,983
2018,3,28,13,0,137,897,1.6,0.66,2.7,46.72,12.7,983
2018,3,28,13,30,176,730,1.6,0.66,2.8,46.41,12.8,983
2018,3,28,14,0,164,704,1.6,0.66,2.8,46.3,12.9,982
2018,3,28,14,30,208,513,1.6,0.66,2.7,47.22,12.6,982
2018,3,28,15,0,212,391,1.8,0.66,2.6,48.77,12.3,982
2018,3,28,15,30,166,454,1.8,0.66,2.2,50.4,11.8,982
2018,3,28,16,0,150,269,2.9,0.66,1.7,56.62,11.2,982
2018,3,28,16,30,109,162,2.9,0.66,1.3,61.73,9.9,982
2018,3,28,17,0,82,209,5.2,0.66,0.9,78.46,8.7,982
2018,3,28,17,30,42,0,5.2,0.66,0.9,78.46,8.7,982
2018,3,28,18,0,13,8,3.8,0.66,1,80.36,6.9,982
2018,3,28,18,30,0,0,3.8,0.66,1.1,82.6,6.5,982
2018,3,28,19,0,0,0,3.4,0.66,1.1,83.31,6,982
2018,3,28,19,30,0,0,3.4,0.66,1.1,85.64,5.6,982
2018,3,28,20,0,0,0,3.2,0.66,1.1,86.84,5.2,983
2018,3,28,20,30,0,0,3.2,0.66,1.2,88.67,4.9,983
2018,3,28,21,0,0,0,2.9,0.66,1.2,88.28,4.7,982
2018,3,28,21,30,0,0,2.9,0.66,1.3,89.52,4.5,982
2018,3,28,22,0,0,0,2.7,0.66,1.3,89.45,4.3,982
2018,3,28,22,30,0,0,2.7,0.66,1.5,90.71,4.1,982
2018,3,28,23,0,0,0,2.6,0.66,1.6,90.86,4,983
2018,3,28,23,30,0,0,2.6,0.66,1.8,92.14,3.8,983
2018,3,29,0,0,0,0,2.9,0.66,2,94.36,3.7,983
2018,3,29,0,30,0,0,2.9,0.66,1.9,97.05,3.3,983
2018,3,29,1,0,0,0,2.9,0.66,1.8,100,2.9,983
2018,3,29,1,30,0,0,2.5,0.66,1.7,100,2.5,983
2018,3,29,2,0,0,0,2.1,0.66,1.5,100,2.1,982
2018,3,29,2,30,0,0,1.6,0.66,1.6,100,1.6,982
2018,3,29,3,0,0,0,1.2,0.66,1.6,100,1.2,982
2018,3,29,3,30,0,0,0.8,0.66,1.9,100,0.8,982
2018,3,29,4,0,0,0,0.4,0.66,2.1,100,0.4,983
2018,3,29,4,30,0,0,0.6,0.66,2.8,100,0.6,983
2018,3,29,5,0,0,0,0.8,0.66,3.5,100,0.8,983
2018,3,29,5,30,0,0,1.1,0.66,4,100,1.1,983
2018,3,29,6,0,13,16,0.1,0.66,4.5,91.37,1.4,984
2018,3,29,6,30,47,91,0.1,0.66,4.6,88.16,1.9,984
2018,3,29,7,0,81,83,-0.6,0.66,4.7,80.45,2.4,984
2018,3,29,7,30,116,216,-0.6,0.66,5,75.49,3.3,984
2018,3,29,8,0,122,502,-1.4,0.66,5.3,66.28,4.3,984
2018,3,29,8,30,113,702,-1.4,0.66,5.5,61.03,5.5,985
2018,3,29,9,0,106,853,-1.2,0.66,5.6,56.94,6.7,985
2018,3,29,9,30,110,892,-1.3,0.66,5.7,53.12,7.7,984
2018,3,29,10,0,111,926,-0.5,0.66,5.7,52.62,8.6,984
2018,3,29,10,30,112,950,-0.5,0.66,5.8,50.2,9.3,984
2018,3,29,11,0,124,925,-0.6,0.66,5.9,47.79,10,984
2018,3,29,11,30,139,895,-0.6,0.66,5.8,46.53,10.4,984
2018,3,29,12,0,192,735,-1.4,0.66,5.7,42.58,10.8,983
2018,3,29,12,30,236,628,-1.4,0.66,5.4,42.62,10.8,984
2018,3,29,13,0,278,498,-2.3,0.66,5.1,40.05,10.7,984
2018,3,29,13,30,299,393,-2.3,0.66,5.1,40.86,10.4,984
2018,3,29,14,0,272,404,-3.1,0.66,5,39.76,10,984
2018,3,29,14,30,217,480,-3.1,0.66,4.9,40.84,9.6,984
2018,3,29,15,0,190,481,-3.6,0.66,4.9,40.25,9.2,984
2018,3,29,15,30,140,550,-3.6,0.66,4.4,41.95,8.6,985
2018,3,29,16,0,109,563,-3.1,0.66,4,45.82,7.9,985
2018,3,29,16,30,71,619,-3.1,0.66,3.3,49.73,6.7,985
2018,3,29,17,0,58,535,-1.4,0.66,2.7,60.57,5.6,986
2018,3,29,17,30,43,374,-1.4,0.66,2.7,60.57,5.6,986
2018,3,29,18,0,21,158,-1.7,0.66,2.5,69.61,3.3,987
2018,3,29,18,30,0,0,-1.7,0.66,2.8,71.61,2.9,987
2018,3,29,19,0,0,0,-2.3,0.66,3,70.47,2.5,987
2018,3,29,19,30,0,0,-2.3,0.66,3.2,72.57,2.1,988
2018,3,29,20,0,0,0,-2.7,0.66,3.3,73.15,1.6,988
2018,3,29,20,30,0,0,-2.7,0.66,3.4,75.28,1.2,988
2018,3,29,21,0,0,0,-2.9,0.66,3.5,76.05,0.8,988
2018,3,29,21,30,0,0,-2.9,0.66,3.6,77.71,0.5,988
2018,3,29,22,0,0,0,-3.3,0.66,3.8,77.86,0.1,988
2018,3,29,22,30,0,0,-3.3,0.66,3.8,79.07,-0.1,989
2018,3,29,23,0,0,0,-3.8,0.66,3.8,77.55,-0.4,989
2018,3,29,23,30,0,0,-3.8,0.66,3.8,78.19,-0.5,990
