Hours since 00:00 Jan 1,,Hourly Data: Field collector cosine efficiency
6967.5,3483.5,0.947392
6968.5,3484,0.892659
6969.5,3484.5,0.829279
6970.5,3485,0.768968
6971.5,3485.5,0.727396
6972.5,3486,0.719194
6973.5,3486.5,0.747659
6974.5,3487,0.801697
6975.5,3487.5,0.865204
6976.5,3488,0.924443
6977.5,3488.5,1
6978.5,3489,1
6979.5,3489.5,1
6980.5,3490,0
6981.5,3490.5,0
6982.5,3491,0
6983.5,3491.5,0
6984.5,3492,0
6985.5,3492.5,0
6986.5,3493,0
6987.5,3493.5,0
6988.5,3494,0
6989.5,3494.5,0
6990.5,3495,0
6991.5,3495.5,0.94559
6992.5,3496,0.890041
6993.5,3496.5,0.825874
6994.5,3497,0.764975
6995.5,3497.5,0.723053
6996.5,3498,0.714882
6997.5,3498.5,0.743743
6998.5,3499,0.79841
6999.5,3499.5,0.862627
7000.5,3500,0.922654
7001.5,3500.5,1
7002.5,3501,1
7003.5,3501.5,1
7004.5,3502,0
7005.5,3502.5,0
7006.5,3503,0
7007.5,3503.5,0
7008.5,3504,0
7009.5,3504.5,0
7010.5,3505,0
7011.5,3505.5,0
7012.5,3506,0
7013.5,3506.5,0
7014.5,3507,0
7015.5,3507.5,0.943781
7016.5,3508,0.887397
7017.5,3508.5,0.822536
7018.5,3509,0.760997
7019.5,3509.5,0.718724
7020.5,3510,0.710582
7021.5,3510.5,0.739832
7022.5,3511,0.79512
7023.5,3511.5,0.860041
7024.5,3512,0.92085
7025.5,3512.5,1
7026.5,3513,1
7027.5,3513.5,1
7028.5,3514,0
7029.5,3514.5,0
7030.5,3515,0
7031.5,3515.5,0
7032.5,3516,0
7033.5,3516.5,0
7034.5,3517,0
7035.5,3517.5,0
7036.5,3518,0
7037.5,3518.5,0
7038.5,3519,0
7039.5,3519.5,0.941966
7040.5,3520,0.884784
7041.5,3520.5,0.819153
7042.5,3521,0.757034
7043.5,3521.5,0.714412
7044.5,3522,0.706295
7045.5,3522.5,0.735927
7046.5,3523,0.791829
7047.5,3523.5,0.857446
7048.5,3524,0.919032
7049.5,3524.5,1
7050.5,3525,1
7051.5,3525.5,1
7052.5,3526,0
7053.5,3526.5,0
7054.5,3527,0
7055.5,3527.5,0
7056.5,3528,0
7057.5,3528.5,0
7058.5,3529,0
7059.5,3529.5,0
7060.5,3530,0
7061.5,3530.5,0
7062.5,3531,0
7063.5,3531.5,0.940146
7064.5,3532,0.882121
7065.5,3532.5,0.815812
7066.5,3533,0.753091
7067.5,3533.5,0.710121
7068.5,3534,0.702024
7069.5,3534.5,0.73203
7070.5,3535,0.788537
7071.5,3535.5,0.854843
7072.5,3536,0.917201
7073.5,3536.5,1
7074.5,3537,1
7075.5,3537.5,1
7076.5,3538,0
7077.5,3538.5,0
7078.5,3539,0
7079.5,3539.5,0
7080.5,3540,0
7081.5,3540.5,0
7082.5,3541,0
7083.5,3541.5,0
7084.5,3542,0
7085.5,3542.5,0
7086.5,3543,0
7087.5,3543.5,0.938324
7088.5,3544,0.879508
7089.5,3544.5,0.812488
7090.5,3545,0.74917
7091.5,3545.5,0.705852
7092.5,3546,0.69777
7093.5,3546.5,0.728143
7094.5,3547,0.785246
7095.5,3547.5,0.852233
7096.5,3548,0.915356
7097.5,3548.5,1
7098.5,3549,1
7099.5,3549.5,1
7100.5,3550,0
7101.5,3550.5,0
7102.5,3551,0
7103.5,3551.5,0
7104.5,3552,0
7105.5,3552.5,0
7106.5,3553,0
7107.5,3553.5,0
7108.5,3554,0
7109.5,3554.5,0
7110.5,3555,0
7111.5,3555.5,0.936502
7112.5,3556,0.876759
7113.5,3556.5,0.80916
7114.5,3557,0.745274
7115.5,3557.5,0.701607
7116.5,3558,0.693433
7117.5,3558.5,0.724268
7118.5,3559,0.781957
7119.5,3559.5,0.849733
7120.5,3560,0.913499
7121.5,3560.5,1
7122.5,3561,0
7123.5,3561.5,0
7124.5,3562,0
7125.5,3562.5,0
7126.5,3563,0
7127.5,3563.5,0
7128.5,3564,0
7129.5,3564.5,0
7130.5,3565,0
7131.5,3565.5,0
7132.5,3566,0
7133.5,3566.5,0
7134.5,3567,0
7135.5,3567.5,0.934681
7136.5,3568,0.874252
7137.5,3568.5,0.805865
7138.5,3569,0.741404
7139.5,3569.5,0.69739
7140.5,3570,0.689323
7141.5,3570.5,0.720405
7142.5,3571,0.778672
7143.5,3571.5,0.846997
7144.5,3572,0.911629
7145.5,3572.5,1
7146.5,3573,1
7147.5,3573.5,1
7148.5,3574,0
7149.5,3574.5,0
7150.5,3575,0
7151.5,3575.5,0
7152.5,3576,0
7153.5,3576.5,0
7154.5,3577,0
7155.5,3577.5,0
7156.5,3578,0
7157.5,3578.5,0
7158.5,3579,0
7159.5,3579.5,0.932862
7160.5,3580,0.871739
7161.5,3580.5,0.802641
7162.5,3581,0.737564
7163.5,3581.5,0.693203
7164.5,3582,0.685135
7165.5,3582.5,0.716556
7166.5,3583,0.775391
7167.5,3583.5,0.844372
7168.5,3584,0.909748
7169.5,3584.5,1
7170.5,3585,1
7171.5,3585.5,1
7172.5,3586,0
7173.5,3586.5,0
7174.5,3587,0
7175.5,3587.5,0
7176.5,3588,0
7177.5,3588.5,0
7178.5,3589,0
7179.5,3589.5,0
7180.5,3590,0
7181.5,3590.5,0
7182.5,3591,0
7183.5,3591.5,0.931049
7184.5,3592,0.869025
7185.5,3592.5,0.799335
7186.5,3593,0.733757
7187.5,3593.5,0.689047
7188.5,3594,0.680972
7189.5,3594.5,0.712723
7190.5,3595,0.772115
7191.5,3595.5,0.841745
7192.5,3596,0.907857
7193.5,3596.5,1
7194.5,3597,1
7195.5,3597.5,1
7196.5,3598,0
7197.5,3598.5,0
7198.5,3599,0
7199.5,3599.5,0
7200.5,3600,0
7201.5,3600.5,0
7202.5,3601,0
7203.5,3601.5,0
7204.5,3602,0
7205.5,3602.5,0
7206.5,3603,0
7207.5,3603.5,0.929242
7208.5,3604,0.866483
7209.5,3604.5,0.796231
7210.5,3605,0.729985
7211.5,3605.5,0.684061
7212.5,3606,0.675182
7213.5,3606.5,0.708909
7214.5,3607,0.768848
7215.5,3607.5,0.839115
7216.5,3608,0.905956
7217.5,3608.5,1
7218.5,3609,1
7219.5,3609.5,0.636389
7220.5,3610,0
7221.5,3610.5,0
7222.5,3611,0
7223.5,3611.5,0
7224.5,3612,0
7225.5,3612.5,0
7226.5,3613,0
7227.5,3613.5,0
7228.5,3614,0
7229.5,3614.5,0
7230.5,3615,0
7231.5,3615.5,0.927445
7232.5,3616,0.864124
7233.5,3616.5,0.793035
7234.5,3617,0.72625
7235.5,3617.5,0.680842
7236.5,3618,0.672731
7237.5,3618.5,0.705113
7238.5,3619,0.765588
7239.5,3619.5,0.836485
7240.5,3620,0.904046
7241.5,3620.5,1
7242.5,3621,1
7243.5,3621.5,1
7244.5,3622,0
7245.5,3622.5,0
7246.5,3623,0
7247.5,3623.5,0
7248.5,3624,0
7249.5,3624.5,0
7250.5,3625,0
7251.5,3625.5,0
7252.5,3626,0
7253.5,3626.5,0
7254.5,3627,0
7255.5,3627.5,0.925657
7256.5,3628,0.861465
7257.5,3628.5,0.789825
7258.5,3629,0.722554
7259.5,3629.5,0.676797
7260.5,3630,0.668657
7261.5,3630.5,0.701339
7262.5,3631,0.762339
7263.5,3631.5,0.833855
7264.5,3632,0.902127
7265.5,3632.5,1
7266.5,3633,1
7267.5,3633.5,1
7268.5,3634,0
7269.5,3634.5,0
7270.5,3635,0
7271.5,3635.5,0
7272.5,3636,0
7273.5,3636.5,0
7274.5,3637,0
7275.5,3637.5,0
7276.5,3638,0
7277.5,3638.5,0
7278.5,3639,0
7279.5,3639.5,0.923882
7280.5,3640,0.859093
7281.5,3640.5,0.786764
7282.5,3641,0.718902
7283.5,3641.5,0.672794
7284.5,3642,0.664618
7285.5,3642.5,0.697588
7286.5,3643,0.7591
7287.5,3643.5,0.831226
7288.5,3644,0.900201
7289.5,3644.5,1
7290.5,3645,1
7291.5,3645.5,0.800977
7292.5,3646,0
7293.5,3646.5,0
7294.5,3647,0
7295.5,3647.5,0
7296.5,3648,0
7297.5,3648.5,0
7298.5,3649,0
7299.5,3649.5,0
7300.5,3650,0
7301.5,3650.5,0
7302.5,3651,0
7303.5,3651.5,0.922672
7304.5,3652,0.857401
7305.5,3652.5,0.78435
7306.5,3653,0.715721
7307.5,3653.5,0.668944
7308.5,3654,0.660625
7309.5,3654.5,0.694104
7310.5,3655,0.75639
7311.5,3655.5,0.829224
7312.5,3656,0.898836
7313.5,3656.5,1
7314.5,3657,1
7315.5,3657.5,1
7316.5,3658,0
7317.5,3658.5,0
7318.5,3659,0
7319.5,3659.5,0
7320.5,3660,0
7321.5,3660.5,0
7322.5,3661,0
7323.5,3661.5,0
7324.5,3662,0
7325.5,3662.5,0
7326.5,3663,0
7327.5,3663.5,0.92092
7328.5,3664,0.854802
7329.5,3664.5,0.781278
7330.5,3665,0.712148
7331.5,3665.5,0.665025
7332.5,3666,0.656661
7333.5,3666.5,0.690405
7334.5,3667,0.753179
7335.5,3667.5,0.826601
7336.5,3668,0.896898
7337.5,3668.5,1
7338.5,3669,1
7339.5,3669.5,1
7340.5,3670,0
7341.5,3670.5,0
7342.5,3671,0
7343.5,3671.5,0
7344.5,3672,0
7345.5,3672.5,0
7346.5,3673,0
7347.5,3673.5,0
7348.5,3674,0
7349.5,3674.5,0
7350.5,3675,0
7351.5,3675.5,0
7352.5,3676,0
7353.5,3676.5,0
7354.5,3677,0.708625
7355.5,3677.5,0.661155
7356.5,3678,0.652737
7357.5,3678.5,0.686735
7358.5,3679,0.749984
7359.5,3679.5,0.824131
7360.5,3680,0.894758
7361.5,3680.5,1
7362.5,3681,1
7363.5,3681.5,1
7364.5,3682,0
7365.5,3682.5,0
7366.5,3683,0
7367.5,3683.5,0
7368.5,3684,0
7369.5,3684.5,0
7370.5,3685,0
7371.5,3685.5,0
7372.5,3686,0
7373.5,3686.5,0
7374.5,3687,0
7375.5,3687.5,0.917472
7376.5,3688,0.850159
7377.5,3688.5,0.77538
7378.5,3689,0.705154
7379.5,3689.5,0.657337
7380.5,3690,0.648855
7381.5,3690.5,0.683094
7382.5,3691,0.746804
7383.5,3691.5,0.82137
7384.5,3692,0.893008
7385.5,3692.5,1
7386.5,3693,1
7387.5,3693.5,1
7388.5,3694,0
7389.5,3694.5,0
7390.5,3695,0
7391.5,3695.5,0
7392.5,3696,0
7393.5,,0
7394.5,,0
7395.5,,0
7396.5,,0
7397.5,,0
7398.5,,0
7399.5,,0.915778
7400.5,,0.847733
7401.5,,0.772447
7402.5,,0.701737
7403.5,,0.653571
7404.5,,0.645017
7405.5,,0.679483
7406.5,,0.743643
7407.5,,0.818764
7408.5,,0.891058
7409.5,,1
7410.5,,1
7411.5,,1
7412.5,,0
7413.5,,0
7414.5,,0
7415.5,,0
7416.5,,0
7417.5,,0
7418.5,,0
7419.5,,0
7420.5,,0
7421.5,,0
7422.5,,0
7423.5,,0.914106
7424.5,,0.84545
7425.5,,0.769601
7426.5,,0.698378
7427.5,,0.649861
7428.5,,0.641225
7429.5,,0.675905
7430.5,,0.740501
7431.5,,0.816167
7432.5,,0.889105
7433.5,,1
7434.5,,1
7435.5,,0
7436.5,,0
7437.5,,0
7438.5,,0
7439.5,,0
7440.5,,0
7441.5,,0
7442.5,,0
7443.5,,0
7444.5,,0
7445.5,,0
7446.5,,0
7447.5,,0.912459
7448.5,,0.843208
7449.5,,0.766807
7450.5,,0.695078
7451.5,,0.646208
7452.5,,0.637481
7453.5,,0.672362
7454.5,,0.737379
7455.5,,0.813578
7456.5,,0.887152
7457.5,,1
7458.5,,1
7459.5,,1
7460.5,,0
7461.5,,0
7462.5,,0
7463.5,,0
7464.5,,0
7465.5,,0
7466.5,,0
7467.5,,0
7468.5,,0
7469.5,,0
7470.5,,0
7471.5,,0.910839
7472.5,,0.841009
7473.5,,0.764069
7474.5,,0.691839
7475.5,,0.642616
7476.5,,0.633787
7477.5,,0.668855
7478.5,,0.73428
7479.5,,0.811001
7480.5,,0.885199
7481.5,,1
7482.5,,1
7483.5,,1
7484.5,,0
7485.5,,0
7486.5,,0
7487.5,,0
7488.5,,0
7489.5,,0
7490.5,,0
7491.5,,0
7492.5,,0
7493.5,,0
7494.5,,0
7495.5,,0.909246
7496.5,,0.838854
7497.5,,0.761387
7498.5,,0.688664
7499.5,,0.639085
7500.5,,0.630145
7501.5,,0.665385
7502.5,,0.731205
7503.5,,0.808435
7504.5,,0.883247
7505.5,,1
7506.5,,1
7507.5,,1
7508.5,,0
7509.5,,0
7510.5,,0
7511.5,,0
7512.5,,0
7513.5,,0
7514.5,,0
7515.5,,0
7516.5,,0
7517.5,,0
7518.5,,0
7519.5,,0.907683
7520.5,,0.836746
7521.5,,0.758831
7522.5,,0.685554
7523.5,,0.635619
7524.5,,0.626556
7525.5,,0.661955
7526.5,,0.728155
7527.5,,0.805883
7528.5,,0.881297
7529.5,,0
7530.5,,0
7531.5,,0
7532.5,,0
7533.5,,0
7534.5,,0
7535.5,,0
7536.5,,0
7537.5,,0
7538.5,,0
7539.5,,0
7540.5,,0
7541.5,,0
7542.5,,0
7543.5,,0.906151
7544.5,,0.834686
7545.5,,0.756202
7546.5,,0.682513
7547.5,,0.632218
7548.5,,0.623023
7549.5,,0.658566
7550.5,,0.725131
7551.5,,0.803345
7552.5,,0.879351
7553.5,,1
7554.5,,1
7555.5,,1
7556.5,,0
7557.5,,0
7558.5,,0
7559.5,,0
7560.5,,0
7561.5,,0
7562.5,,0
7563.5,,0
7564.5,,0
7565.5,,0
7566.5,,0
7567.5,,0.904652
7568.5,,0.832676
7569.5,,0.753704
7570.5,,0.679543
7571.5,,0.628887
7572.5,,0.619548
7573.5,,0.655219
7574.5,,0.722135
7575.5,,0.800822
7576.5,,0.877409
7577.5,,1
7578.5,,1
7579.5,,1
7580.5,,0
7581.5,,0
7582.5,,0
7583.5,,0
7584.5,,0
7585.5,,0
7586.5,,0
7587.5,,0
7588.5,,0
7589.5,,0
7590.5,,0
7591.5,,0.903187
7592.5,,0.830718
7593.5,,0.751271
7594.5,,0.676644
7595.5,,0.625626
7596.5,,0.616131
7597.5,,0.651916
7598.5,,0.719168
7599.5,,0.798316
7600.5,,0.875472
7601.5,,1
7602.5,,1
7603.5,,1
7604.5,,0
7605.5,,0
7606.5,,0
7607.5,,0
7608.5,,0
7609.5,,0
7610.5,,0
7611.5,,0
7612.5,,0
7613.5,,0
7614.5,,0
7615.5,,0.901759
7616.5,,0.828814
7617.5,,0.748905
7618.5,,0.673821
7619.5,,0.622437
7620.5,,0.612776
7621.5,,0.648658
7622.5,,0.71623
7623.5,,0.795827
7624.5,,0.873541
7625.5,,1
7626.5,,1
7627.5,,1
7628.5,,0
7629.5,,0
7630.5,,0
7631.5,,0
7632.5,,0
7633.5,,0
7634.5,,0
7635.5,,0
7636.5,,0
7637.5,,0
7638.5,,0
7639.5,,0.900368
7640.5,,0.826967
7641.5,,0.746608
7642.5,,0.671074
7643.5,,0.619324
7644.5,,0.609484
7645.5,,0.645447
7646.5,,0.713325
7647.5,,0.793357
7648.5,,0.871618
7649.5,,1
7650.5,,1
7651.5,,1
7652.5,,0
7653.5,,0
7654.5,,0
7655.5,,0
7656.5,,0
7657.5,,0
7658.5,,0
7659.5,,0
7660.5,,0
7661.5,,0
7662.5,,0
7663.5,,0.899017
7664.5,,0.825176
7665.5,,0.744382
7666.5,,0.668406
7667.5,,0.616287
7668.5,,0.606257
7669.5,,0.642284
7670.5,,0.710451
7671.5,,0.790907
7672.5,,0.869704
7673.5,,1
7674.5,,1
7675.5,,1
7676.5,,0
7677.5,,0
7678.5,,0
7679.5,,0
7680.5,,0
7681.5,,0
7682.5,,0
7683.5,,0
7684.5,,0
7685.5,,0
7686.5,,0
7687.5,,0.897706
7688.5,,0.823444
7689.5,,0.742229
7690.5,,0.665818
7691.5,,0.613329
7692.5,,0.603096
7693.5,,0.639171
7694.5,,0.707612
7695.5,,0.788479
7696.5,,0.867799
7697.5,,1
7698.5,,1
7699.5,,1
7700.5,,0
7701.5,,0
7702.5,,0
7703.5,,0
7704.5,,0
7705.5,,0
7706.5,,0
7707.5,,0
7708.5,,0
7709.5,,0
7710.5,,0
7711.5,,0.896437
7712.5,,0.821774
7713.5,,0.740151
7714.5,,0.663313
7715.5,,0.610451
7716.5,,0.600004
7717.5,,0.636109
7718.5,,0.704808
7719.5,,0.786073
7720.5,,0.865905
7721.5,,1
7722.5,,1
7723.5,,1
7724.5,,0
7725.5,,0
7726.5,,0
7727.5,,0
7728.5,,0
7729.5,,0
7730.5,,0
7731.5,,0
7732.5,,0
7733.5,,0
7734.5,,0
7735.5,,0.895212
7736.5,,0.820165
7737.5,,0.738149
7738.5,,0.660892
7739.5,,0.607656
7740.5,,0.596981
7741.5,,0.6331
7742.5,,0.702041
7743.5,,0.78369
7744.5,,0.864023
7745.5,,1
7746.5,,1
7747.5,,1
7748.5,,0
7749.5,,0
7750.5,,0
7751.5,,0
7752.5,,0
7753.5,,0
7754.5,,0
7755.5,,0
7756.5,,0
7757.5,,0
7758.5,,0
7759.5,,0.894031
7760.5,,0.81862
7761.5,,0.736224
7762.5,,0.658557
7763.5,,0.604945
7764.5,,0.59403
7765.5,,0.630145
7766.5,,0.699312
7767.5,,0.781332
7768.5,,0.862154
7769.5,,1
7770.5,,1
7771.5,,1
7772.5,,0
7773.5,,0
7774.5,,0
7775.5,,0
7776.5,,0
7777.5,,0
7778.5,,0
7779.5,,0
7780.5,,0
7781.5,,0
7782.5,,0
7783.5,,0.892896
7784.5,,0.817139
7785.5,,0.734405
7786.5,,0.656155
7787.5,,0.602319
7788.5,,0.591153
7789.5,,0.627246
7790.5,,0.696622
7791.5,,0.779001
7792.5,,0.8603
7793.5,,1
7794.5,,1
7795.5,,1
7796.5,,0
7797.5,,0
7798.5,,0
7799.5,,0
7800.5,,0
7801.5,,0
7802.5,,0
7803.5,,0
7804.5,,0
7805.5,,0
7806.5,,0
7807.5,,0.891809
7808.5,,0.815725
7809.5,,0.732621
7810.5,,0.654151
7811.5,,0.599782
7812.5,,0.58835
7813.5,,0.624405
7814.5,,0.693973
7815.5,,0.776698
7816.5,,0.858462
7817.5,,1
7818.5,,1
7819.5,,1
7820.5,,0
7821.5,,0
7822.5,,0
7823.5,,0
7824.5,,0
7825.5,,0
7826.5,,0
7827.5,,0
7828.5,,0
7829.5,,0
7830.5,,0
7831.5,,0
7832.5,,0.814379
7833.5,,0.730943
7834.5,,0.652083
7835.5,,0.597333
7836.5,,0.585625
7837.5,,0.621623
7838.5,,0.691367
7839.5,,0.774509
7840.5,,0.856641
7841.5,,1
7842.5,,0
7843.5,,0
7844.5,,0
7845.5,,0
7846.5,,0
7847.5,,0
7848.5,,0
7849.5,,0
7850.5,,0
7851.5,,0
7852.5,,0
7853.5,,0
7854.5,,0
7855.5,,1
7856.5,,0.813119
7857.5,,0.729331
7858.5,,0.650107
7859.5,,0.594976
7860.5,,0.582978
7861.5,,0.618902
7862.5,,0.688806
7863.5,,0.772182
7864.5,,0.854839
7865.5,,1
7866.5,,1
7867.5,,1
7868.5,,0
7869.5,,0
7870.5,,0
7871.5,,0
7872.5,,0
7873.5,,0
7874.5,,0
7875.5,,0
7876.5,,0
7877.5,,0
7878.5,,0
7879.5,,1
7880.5,,0.812033
7881.5,,0.727815
7882.5,,0.648224
7883.5,,0.59271
7884.5,,0.580411
7885.5,,0.616243
7886.5,,0.68629
7887.5,,0.769972
7888.5,,0.853057
7889.5,,1
7890.5,,1
7891.5,,0.672562
7892.5,,0
7893.5,,0
7894.5,,0
7895.5,,0
7896.5,,0
7897.5,,0
7898.5,,0
7899.5,,0
7900.5,,0
7901.5,,0
7902.5,,0
7903.5,,0
7904.5,,0.811014
7905.5,,0.726381
7906.5,,0.645722
7907.5,,0.590538
7908.5,,0.577926
7909.5,,0.613648
7910.5,,0.683822
7911.5,,0.767795
7912.5,,0.851298
7913.5,,1
7914.5,,1
7915.5,,1
7916.5,,0
7917.5,,0
7918.5,,0
7919.5,,0
7920.5,,0
7921.5,,0
7922.5,,0
7923.5,,0
7924.5,,0
7925.5,,0
7926.5,,0
7927.5,,0
7928.5,,0.810065
7929.5,,0.725031
7930.5,,0.643957
7931.5,,0.588461
7932.5,,0.575524
7933.5,,0.61112
7934.5,,0.681403
7935.5,,0.765655
7936.5,,0.849561
7937.5,,1
7938.5,,1
7939.5,,1
7940.5,,0
7941.5,,0
7942.5,,0
7943.5,,0
7944.5,,0
7945.5,,0
7946.5,,0
7947.5,,0
7948.5,,0
7949.5,,0
7950.5,,0
7951.5,,1
7952.5,,0.809185
7953.5,,0.72378
7954.5,,0.643144
7955.5,,0.58648
7956.5,,0.573207
7957.5,,0.608659
7958.5,,0.679035
7959.5,,0.763552
7960.5,,0.847849
7961.5,,1
7962.5,,1
7963.5,,1
7964.5,,0
7965.5,,0
7966.5,,0
7967.5,,0
7968.5,,0
7969.5,,0
7970.5,,0
7971.5,,0
7972.5,,0
7973.5,,0
7974.5,,0
7975.5,,1
7976.5,,0.808374
7977.5,,0.722609
7978.5,,0.641643
7979.5,,0.584595
7980.5,,0.570976
7981.5,,0.606267
7982.5,,0.676719
7983.5,,0.761488
7984.5,,0.846164
7985.5,,1
7986.5,,1
7987.5,,0
7988.5,,0
7989.5,,0
7990.5,,0
7991.5,,0
7992.5,,0
7993.5,,0
7994.5,,0
7995.5,,0
7996.5,,0
7997.5,,0
7998.5,,0
7999.5,,1
8000.5,,0.807634
8001.5,,0.721525
8002.5,,0.64024
8003.5,,0.58281
8004.5,,0.568833
8005.5,,0.603946
8006.5,,0.674458
8007.5,,0.759465
8008.5,,0.844506
8009.5,,1
8010.5,,1
8011.5,,1
8012.5,,0
8013.5,,0
8014.5,,0
8015.5,,0
8016.5,,0
8017.5,,0
8018.5,,0
8019.5,,0
8020.5,,0
8021.5,,0
8022.5,,0
8023.5,,1
8024.5,,0.806825
8025.5,,0.720456
8026.5,,0.638962
8027.5,,0.581199
8028.5,,0.566739
8029.5,,0.601428
8030.5,,0.671816
8031.5,,0.757006
8032.5,,0.842458
8033.5,,1
8034.5,,1
8035.5,,0.747241
8036.5,,0
8037.5,,0
8038.5,,0
8039.5,,0
8040.5,,0
8041.5,,0
8042.5,,0
8043.5,,0
8044.5,,0
8045.5,,0
8046.5,,0
8047.5,,1
8048.5,,0.806242
8049.5,,0.719563
8050.5,,0.637764
8051.5,,0.579615
8052.5,,0.564777
8053.5,,0.599262
8054.5,,0.669682
8055.5,,0.755085
8056.5,,0.840876
8057.5,,1
8058.5,,1
8059.5,,1
8060.5,,0
8061.5,,0
8062.5,,0
8063.5,,0
8064.5,,0
8065.5,,0
8066.5,,0
8067.5,,0
8068.5,,0
8069.5,,0
8070.5,,0
8071.5,,1
8072.5,,0.80573
8073.5,,0.718755
8074.5,,0.636112
8075.5,,0.578132
8076.5,,0.562908
8077.5,,0.597171
8078.5,,0.667609
8079.5,,0.75321
8080.5,,0.839326
8081.5,,1
8082.5,,1
8083.5,,1
8084.5,,0
8085.5,,0
8086.5,,0
8087.5,,0
8088.5,,0
8089.5,,0
8090.5,,0
8091.5,,0
8092.5,,0
8093.5,,0
8094.5,,0
8095.5,,0
8096.5,,0.805289
8097.5,,0.718002
8098.5,,0.635056
8099.5,,0.57597
8100.5,,0.561131
8101.5,,0.595158
8102.5,,0.665596
8103.5,,0.751383
8104.5,,0.837811
8105.5,,1
8106.5,,1
8107.5,,1
8108.5,,0
8109.5,,0
8110.5,,0
8111.5,,0
8112.5,,0
8113.5,,0
8114.5,,0
8115.5,,0
8116.5,,0
8117.5,,0
8118.5,,0
8119.5,,0
8120.5,,0.80492
8121.5,,0.717371
8122.5,,0.63404
8123.5,,0.575473
8124.5,,0.559449
8125.5,,0.593224
8126.5,,0.663646
8127.5,,0.749604
8128.5,,0.836331
8129.5,,1
8130.5,,1
8131.5,,1
8132.5,,0
8133.5,,0
8134.5,,0
8135.5,,0
8136.5,,0
8137.5,,0
8138.5,,0
8139.5,,0
8140.5,,0
8141.5,,0
8142.5,,0
8143.5,,0
8144.5,,0.804622
8145.5,,0.71683
8146.5,,0.63397
8147.5,,0.572884
8148.5,,0.556694
8149.5,,0.59137
8150.5,,0.661761
8151.5,,0.747877
8152.5,,0.833739
8153.5,,1
8154.5,,1
8155.5,,0
8156.5,,0
8157.5,,0
8158.5,,0
8159.5,,0
8160.5,,0
8161.5,,0
8162.5,,0
8163.5,,0
8164.5,,0
8165.5,,0
8166.5,,0
8167.5,,1
8168.5,,0.804395
8169.5,,0.716437
8170.5,,0.633272
8171.5,,0.573227
8172.5,,0.556373
8173.5,,0.589598
8174.5,,0.659942
8175.5,,0.746202
8176.5,,0.833484
8177.5,,1
8178.5,,1
8179.5,,1
8180.5,,0
8181.5,,0
8182.5,,0
8183.5,,0
8184.5,,0
8185.5,,0
8186.5,,0
8187.5,,0
8188.5,,0
8189.5,,0
8190.5,,0
8191.5,,1
8192.5,,0.80424
8193.5,,0.71608
8194.5,,0.632674
8195.5,,0.57226
8196.5,,0.554981
8197.5,,0.58791
8198.5,,0.658191
8199.5,,0.744581
8200.5,,0.832121
8201.5,,1
8202.5,,1
8203.5,,1
8204.5,,0
8205.5,,0
8206.5,,0
8207.5,,0
8208.5,,0
8209.5,,0
8210.5,,0
8211.5,,0
8212.5,,0
8213.5,,0
8214.5,,0
8215.5,,0
8216.5,,0.804155
8217.5,,0.715804
8218.5,,0.632177
8219.5,,0.571398
8220.5,,0.553688
8221.5,,0.586307
8222.5,,0.65651
8223.5,,0.743016
8224.5,,0.830799
8225.5,,1
8226.5,,1
8227.5,,0.527824
8228.5,,0
8229.5,,0
8230.5,,0
8231.5,,0
8232.5,,0
8233.5,,0
8234.5,,0
8235.5,,0
8236.5,,0
8237.5,,0
8238.5,,0
8239.5,,0
8240.5,,0.804141
8241.5,,0.715632
8242.5,,0.63178
8243.5,,0.570641
8244.5,,0.552495
8245.5,,0.58479
8246.5,,0.6549
8247.5,,0.741508
8248.5,,0.82952
8249.5,,1
8250.5,,1
8251.5,,1
8252.5,,0
8253.5,,0
8254.5,,0
8255.5,,0
8256.5,,0
8257.5,,0
8258.5,,0
8259.5,,0
8260.5,,0
8261.5,,0
8262.5,,0
8263.5,,0
8264.5,,0.804198
8265.5,,0.71554
8266.5,,0.631482
8267.5,,0.569989
8268.5,,0.551402
8269.5,,0.583362
8270.5,,0.653363
8271.5,,0.74006
8272.5,,0.838776
8273.5,,1
8274.5,,1
8275.5,,1
8276.5,,0
8277.5,,0
8278.5,,0
8279.5,,0
8280.5,,0
8281.5,,0
8282.5,,0
8283.5,,0
8284.5,,0
8285.5,,0
8286.5,,0
8287.5,,0
8288.5,,0.804323
8289.5,,0.715546
8290.5,,0.631283
8291.5,,0.569442
8292.5,,0.550412
8293.5,,0.582023
8294.5,,0.6519
8295.5,,0.738672
8296.5,,0.827099
8297.5,,1
8298.5,,1
8299.5,,1
8300.5,,0
8301.5,,0
8302.5,,0
8303.5,,0
8304.5,,0
8305.5,,0
8306.5,,0
8307.5,,0
8308.5,,0
8309.5,,0
8310.5,,0
8311.5,,0
8312.5,,0.804517
8313.5,,0.71553
8314.5,,0.631183
8315.5,,0.567768
8316.5,,0.549523
8317.5,,0.580775
8318.5,,0.650174
8319.5,,0.737348
8320.5,,0.825959
8321.5,,0
8322.5,,0
8323.5,,0
8324.5,,0
8325.5,,0
8326.5,,0
8327.5,,0
8328.5,,0
8329.5,,0
8330.5,,0
8331.5,,0
8332.5,,0
8333.5,,0
8334.5,,0
8335.5,,0
8336.5,,0.80478
8337.5,,0.715693
8338.5,,0.630521
8339.5,,0.568663
8340.5,,0.548737
8341.5,,0.579619
8342.5,,0.649207
