Time,Time,Clearsky DNI,Hour angle,Sunrise hour angle,Sunset hour angle,,Normalised hour angle
2018-07-28 18:30:00-07:00,300630,383,89.87427547,-103.5674583,103.5934949,0.867675825,3123.63297
2018-07-29 06:30:00-07:00,301350,342,-90.12430408,-103.4016502,103.418448,-0.871523656,-3137.485162
2018-07-29 07:30:00-07:00,301410,594,-75.12430408,-103.4016502,103.418448,-0.726470055,-2615.292198
2018-07-29 08:30:00-07:00,301470,722,-60.12430408,-103.4016502,103.418448,-0.581416454,-2093.099234
2018-07-29 09:30:00-07:00,301530,791,-45.12430408,-103.4016502,103.418448,-0.436362853,-1570.906271
2018-07-29 10:30:00-07:00,301590,827,-30.12430408,-103.4016502,103.418448,-0.291309252,-1048.713307
2018-07-29 11:30:00-07:00,301650,843,-15.12430408,-103.4016502,103.418448,-0.146255651,-526.5203436
2018-07-29 12:30:00-07:00,301710,844,-0.124304077,-103.4016502,103.418448,-0.00120205,-4.32738
2018-07-29 13:30:00-07:00,301770,834,14.87569592,-103.4016502,103.418448,0.143851551,517.8655836
2018-07-29 14:30:00-07:00,301830,810,29.87569592,-103.4016502,103.418448,0.288905152,1040.058547
2018-07-29 15:30:00-07:00,301890,769,44.87569592,-103.4016502,103.418448,0.433958753,1562.251511
2018-07-29 16:30:00-07:00,301950,698,59.87569592,-103.4016502,103.418448,0.579012354,2084.444474
2018-07-29 17:30:00-07:00,302010,573,74.87569592,-103.4016502,103.418448,0.724065955,2606.637438
2018-07-29 18:30:00-07:00,302070,329,89.87569592,-103.4016502,103.418448,0.869119556,3128.830402
2018-07-30 06:30:00-07:00,302790,306,-90.12029376,-103.2326635,103.2403652,-0.872949793,-3142.619255
2018-07-30 07:30:00-07:00,302850,562,-75.12029376,-103.2326635,103.2403652,-0.727652365,-2619.548514
2018-07-30 08:30:00-07:00,302910,694,-60.12029376,-103.2326635,103.2403652,-0.582354937,-2096.477773
2018-07-30 09:30:00-07:00,302970,767,-45.12029376,-103.2326635,103.2403652,-0.437057509,-1573.407032
2018-07-30 10:30:00-07:00,303030,809,-30.12029376,-103.2326635,103.2403652,-0.291760081,-1050.336292
2018-07-30 11:30:00-07:00,303090,826,-15.12029376,-103.2326635,103.2403652,-0.146462653,-527.2655508
2018-07-30 12:30:00-07:00,303150,821,-0.120293764,-103.2326635,103.2403652,-0.001165225,-4.19481
2018-07-30 13:30:00-07:00,303210,800,14.87970624,-103.2326635,103.2403652,0.144132203,518.8759308
2018-07-30 14:30:00-07:00,303270,769,29.87970624,-103.2326635,103.2403652,0.289429631,1041.946672
2018-07-30 15:30:00-07:00,303330,727,44.87970624,-103.2326635,103.2403652,0.434727059,1565.017412
2018-07-30 16:30:00-07:00,303390,659,59.87970624,-103.2326635,103.2403652,0.580024487,2088.088153
2018-07-30 17:30:00-07:00,303450,540,74.87970624,-103.2326635,103.2403652,0.725321915,2611.158894
2018-07-30 18:30:00-07:00,303510,310,89.87970624,-103.2326635,103.2403652,0.870619343,3134.229635
2018-07-31 06:30:00-07:00,304230,243,-90.11367247,-103.0605512,103.0593592,-0.874381056,-3147.771802
2018-07-31 07:30:00-07:00,304290,493,-75.11367247,-103.0605512,103.0593592,-0.728834709,-2623.804952
2018-07-31 08:30:00-07:00,304350,636,-60.11367247,-103.0605512,103.0593592,-0.583288362,-2099.838103
2018-07-31 09:30:00-07:00,304410,715,-45.11367247,-103.0605512,103.0593592,-0.437742015,-1575.871254
2018-07-31 10:30:00-07:00,304470,754,-30.11367247,-103.0605512,103.0593592,-0.292195668,-1051.904405
2018-07-31 11:30:00-07:00,304530,766,-15.11367247,-103.0605512,103.0593592,-0.146649321,-527.9375556
2018-07-31 12:30:00-07:00,304590,761,-0.113672469,-103.0605512,103.0593592,-0.001102974,-3.9707064
2018-07-31 13:30:00-07:00,304650,752,14.88632753,-103.0605512,103.0593592,0.144443373,519.9961428
2018-07-31 14:30:00-07:00,304710,737,29.88632753,-103.0605512,103.0593592,0.28998972,1043.962992
2018-07-31 15:30:00-07:00,304770,704,44.88632753,-103.0605512,103.0593592,0.435536067,1567.929841
2018-07-31 16:30:00-07:00,304830,636,59.88632753,-103.0605512,103.0593592,0.581082414,2091.89669
2018-07-31 17:30:00-07:00,304890,509,74.88632753,-103.0605512,103.0593592,0.726628761,2615.86354
2018-07-31 18:30:00-07:00,304950,266,89.88632753,-103.0605512,103.0593592,0.872175108,3139.830389
2018-08-01 06:30:00-07:00,305670,278,-90.10442236,-102.8853655,102.8755414,-0.87581673,-3152.940228
2018-08-01 07:30:00-07:00,305730,525,-75.10442236,-102.8853655,102.8755414,-0.73001644,-2628.059184
2018-08-01 08:30:00-07:00,305790,661,-60.10442236,-102.8853655,102.8755414,-0.584216149,-2103.178136
2018-08-01 09:30:00-07:00,305850,740,-45.10442236,-102.8853655,102.8755414,-0.438415859,-1578.297092
2018-08-01 10:30:00-07:00,305910,784,-30.10442236,-102.8853655,102.8755414,-0.292615568,-1053.416045
2018-08-01 11:30:00-07:00,305970,800,-15.10442236,-102.8853655,102.8755414,-0.146815278,-528.5350008
2018-08-01 12:30:00-07:00,306030,797,-0.104422363,-102.8853655,102.8755414,-0.001014987,-3.6539532
2018-08-01 13:30:00-07:00,306090,786,14.89557764,-102.8853655,102.8755414,0.144785303,521.2270908
2018-08-01 14:30:00-07:00,306150,754,29.89557764,-102.8853655,102.8755414,0.290585594,1046.108138
2018-08-01 15:30:00-07:00,306210,711,44.89557764,-102.8853655,102.8755414,0.436385884,1570.989182
2018-08-01 16:30:00-07:00,306270,644,59.89557764,-102.8853655,102.8755414,0.582186174,2095.870226
2018-08-01 17:30:00-07:00,306330,521,74.89557764,-102.8853655,102.8755414,0.727986465,2620.751274
2018-08-01 18:30:00-07:00,306390,282,89.89557764,-102.8853655,102.8755414,0.873786755,3145.632318
2018-08-02 06:30:00-07:00,307110,288,-90.09252894,-102.7071588,102.6890217,-0.877256128,-3158.122061
2018-08-02 07:30:00-07:00,307170,556,-75.09252894,-102.7071588,102.6890217,-0.731196936,-2632.30897
2018-08-02 08:30:00-07:00,307230,699,-60.09252894,-102.7071588,102.6890217,-0.585137745,-2106.495882
2018-08-02 09:30:00-07:00,307290,780,-45.09252894,-102.7071588,102.6890217,-0.439078554,-1580.682794
2018-08-02 10:30:00-07:00,307350,827,-30.09252894,-102.7071588,102.6890217,-0.293019363,-1054.869707
2018-08-02 11:30:00-07:00,307410,853,-15.09252894,-102.7071588,102.6890217,-0.146960171,-529.0566156
2018-08-02 12:30:00-07:00,307470,863,-0.092528935,-102.7071588,102.6890217,-0.00090098,-3.243528
2018-08-02 13:30:00-07:00,307530,859,14.90747106,-102.7071588,102.6890217,0.145158211,522.5695596
2018-08-02 14:30:00-07:00,307590,838,29.90747106,-102.7071588,102.6890217,0.291217402,1048.382647
2018-08-02 15:30:00-07:00,307650,797,44.90747106,-102.7071588,102.6890217,0.437276594,1574.195738
2018-08-02 16:30:00-07:00,307710,725,59.90747106,-102.7071588,102.6890217,0.583335785,2100.008826
2018-08-02 17:30:00-07:00,307770,597,74.90747106,-102.7071588,102.6890217,0.729394976,2625.821914
2018-08-02 18:30:00-07:00,307830,340,89.90747106,-102.7071588,102.6890217,0.875454167,3151.635001
2018-08-03 06:30:00-07:00,308550,368,-90.07798102,-102.5259848,102.499907,-0.87869859,-3163.314924
2018-08-03 07:30:00-07:00,308610,627,-75.07798102,-102.5259848,102.499907,-0.732375607,-2636.552185
2018-08-03 08:30:00-07:00,308670,753,-60.07798102,-102.5259848,102.499907,-0.586052625,-2109.78945
2018-08-03 09:30:00-07:00,308730,821,-45.07798102,-102.5259848,102.499907,-0.439729642,-1583.026711
2018-08-03 10:30:00-07:00,308790,860,-30.07798102,-102.5259848,102.499907,-0.29340666,-1056.263976
2018-08-03 11:30:00-07:00,308850,880,-15.07798102,-102.5259848,102.499907,-0.147083677,-529.5012372
2018-08-03 12:30:00-07:00,308910,886,-0.077981019,-102.5259848,102.499907,-0.000760694,-2.7384984
2018-08-03 13:30:00-07:00,308970,877,14.92201898,-102.5259848,102.499907,0.145562288,524.0242368
2018-08-03 14:30:00-07:00,309030,849,29.92201898,-102.5259848,102.499907,0.291885271,1050.786976
2018-08-03 15:30:00-07:00,309090,801,44.92201898,-102.5259848,102.499907,0.438208254,1577.549714
2018-08-03 16:30:00-07:00,309150,727,59.92201898,-102.5259848,102.499907,0.584531236,2104.31245
2018-08-03 17:30:00-07:00,309210,592,74.92201898,-102.5259848,102.499907,0.730854219,2631.075188
2018-08-03 18:30:00-07:00,309270,340,89.92201898,-102.5259848,102.499907,0.877177201,3157.837924
2018-08-04 06:30:00-07:00,309990,420,-90.06077081,-102.3418999,102.3083016,-0.880143485,-3168.516546
2018-08-04 07:30:00-07:00,310050,675,-75.06077081,-102.3418999,102.3083016,-0.733551888,-2640.786797
2018-08-04 08:30:00-07:00,310110,797,-60.06077081,-102.3418999,102.3083016,-0.58696029,-2113.057044
2018-08-04 09:30:00-07:00,310170,862,-45.06077081,-102.3418999,102.3083016,-0.440368692,-1585.327291
2018-08-04 10:30:00-07:00,310230,899,-30.06077081,-102.3418999,102.3083016,-0.293777095,-1057.597542
2018-08-04 11:30:00-07:00,310290,916,-15.06077081,-102.3418999,102.3083016,-0.147185497,-529.8677892
2018-08-04 12:30:00-07:00,310350,920,-0.060770812,-102.3418999,102.3083016,-0.000593899,-2.1380364
2018-08-04 13:30:00-07:00,310410,912,14.93922919,-102.3418999,102.3083016,0.145997698,525.5917128
2018-08-04 14:30:00-07:00,310470,891,29.93922919,-102.3418999,102.3083016,0.292589296,1053.321466
2018-08-04 15:30:00-07:00,310530,855,44.93922919,-102.3418999,102.3083016,0.439180894,1581.051218
2018-08-04 16:30:00-07:00,310590,791,59.93922919,-102.3418999,102.3083016,0.585772491,2108.780968
2018-08-04 17:30:00-07:00,310650,673,74.93922919,-102.3418999,102.3083016,0.732364089,2636.51072
2018-08-04 18:30:00-07:00,310710,421,89.93922919,-102.3418999,102.3083016,0.878955687,3164.240473
2018-08-05 06:30:00-07:00,311430,279,-90.04089389,-102.1549649,102.1143054,-0.881590205,-3173.724738
2018-08-05 07:30:00-07:00,311490,555,-75.04089389,-102.1549649,102.1143054,-0.734725236,-2645.01085
2018-08-05 08:30:00-07:00,311550,709,-60.04089389,-102.1549649,102.1143054,-0.587860267,-2116.296961
2018-08-05 09:30:00-07:00,311610,794,-45.04089389,-102.1549649,102.1143054,-0.440995298,-1587.583073
2018-08-05 10:30:00-07:00,311670,840,-30.04089389,-102.1549649,102.1143054,-0.29413033,-1058.869188
2018-08-05 11:30:00-07:00,311730,862,-15.04089389,-102.1549649,102.1143054,-0.147265361,-530.1552996
2018-08-05 12:30:00-07:00,311790,866,-0.040893893,-102.1549649,102.1143054,-0.000400392,-1.4414112
2018-08-05 13:30:00-07:00,311850,854,14.95910611,-102.1549649,102.1143054,0.146464577,527.2724772
2018-08-05 14:30:00-07:00,311910,828,29.95910611,-102.1549649,102.1143054,0.293329546,1055.986366
2018-08-05 15:30:00-07:00,311970,782,44.95910611,-102.1549649,102.1143054,0.440194514,1584.70025
2018-08-05 16:30:00-07:00,312030,700,59.95910611,-102.1549649,102.1143054,0.587059483,2113.414139
2018-08-05 17:30:00-07:00,312090,545,74.95910611,-102.1549649,102.1143054,0.733924452,2642.128027
2018-08-05 18:30:00-07:00,312150,256,89.95910611,-102.1549649,102.1143054,0.880789421,3170.841916
2018-08-06 06:30:00-07:00,312870,353,-90.01834923,-101.9652456,101.9180141,-0.88303816,-3178.937376
2018-08-06 07:30:00-07:00,312930,613,-75.01834923,-101.9652456,101.9180141,-0.735895133,-2649.222479
2018-08-06 08:30:00-07:00,312990,741,-60.01834923,-101.9652456,101.9180141,-0.588752106,-2119.507582
2018-08-06 09:30:00-07:00,313050,815,-45.01834923,-101.9652456,101.9180141,-0.441609079,-1589.792684
2018-08-06 10:30:00-07:00,313110,859,-30.01834923,-101.9652456,101.9180141,-0.294466052,-1060.077787
2018-08-06 11:30:00-07:00,313170,886,-15.01834923,-101.9652456,101.9180141,-0.147323025,-530.36289
2018-08-06 12:30:00-07:00,313230,898,-0.018349233,-101.9652456,101.9180141,-0.000179997,-0.6479892
2018-08-06 13:30:00-07:00,313290,896,14.98165077,-101.9652456,101.9180141,0.14696303,529.066908
2018-08-06 14:30:00-07:00,313350,880,29.98165077,-101.9652456,101.9180141,0.294106057,1058.781805
2018-08-06 15:30:00-07:00,313410,845,44.98165077,-101.9652456,101.9180141,0.441249084,1588.496702
2018-08-06 16:30:00-07:00,313470,780,59.98165077,-101.9652456,101.9180141,0.588392111,2118.2116
2018-08-06 17:30:00-07:00,313530,659,74.98165077,-101.9652456,101.9180141,0.735535138,2647.926497
2018-08-06 18:30:00-07:00,313590,400,89.98165077,-101.9652456,101.9180141,0.882678165,3177.641394
2018-08-07 06:30:00-07:00,314310,289,-89.99313921,-101.7728147,101.719518,-0.884486781,-3184.152412
2018-08-07 07:30:00-07:00,314370,551,-74.99313921,-101.7728147,101.719518,-0.737061079,-2653.419884
2018-08-07 08:30:00-07:00,314430,688,-59.99313921,-101.7728147,101.719518,-0.589635377,-2122.687357
2018-08-07 09:30:00-07:00,314490,769,-44.99313921,-101.7728147,101.719518,-0.442209675,-1591.95483
2018-08-07 10:30:00-07:00,314550,818,-29.99313921,-101.7728147,101.719518,-0.294783973,-1061.222303
2018-08-07 11:30:00-07:00,314610,844,-14.99313921,-101.7728147,101.719518,-0.147358271,-530.4897756
2018-08-07 12:30:00-07:00,314670,853,0.006860792,-101.7728147,101.719518,6.74E-05,0.24264
2018-08-07 13:30:00-07:00,314730,847,15.00686079,-101.7728147,101.719518,0.147493132,530.9752752
2018-08-07 14:30:00-07:00,314790,825,30.00686079,-101.7728147,101.719518,0.294918834,1061.707802
2018-08-07 15:30:00-07:00,314850,780,45.00686079,-101.7728147,101.719518,0.442344536,1592.44033
2018-08-07 16:30:00-07:00,314910,703,60.00686079,-101.7728147,101.719518,0.589770238,2123.172857
2018-08-07 17:30:00-07:00,314970,564,75.00686079,-101.7728147,101.719518,0.73719594,2653.905384
2018-08-07 18:30:00-07:00,315030,297,90.00686079,-101.7728147,101.719518,0.884621642,3184.637911
2018-08-08 06:30:00-07:00,315750,285,-89.9652696,-101.5777511,101.5189024,-0.885935519,-3189.367868
2018-08-08 07:30:00-07:00,315810,558,-74.9652696,-101.5777511,101.5189024,-0.738222598,-2657.601353
2018-08-08 08:30:00-07:00,315870,696,-59.9652696,-101.5777511,101.5189024,-0.590509677,-2125.834837
2018-08-08 09:30:00-07:00,315930,773,-44.9652696,-101.5777511,101.5189024,-0.442796755,-1594.068318
2018-08-08 10:30:00-07:00,315990,819,-29.9652696,-101.5777511,101.5189024,-0.295083834,-1062.301802
2018-08-08 11:30:00-07:00,316050,846,-14.9652696,-101.5777511,101.5189024,-0.147370913,-530.5352868
2018-08-08 12:30:00-07:00,316110,856,0.034730402,-101.5777511,101.5189024,0.000342009,1.2312324
2018-08-08 13:30:00-07:00,316170,850,15.0347304,-101.5777511,101.5189024,0.14805493,532.997748
2018-08-08 14:30:00-07:00,316230,826,30.0347304,-101.5777511,101.5189024,0.295767851,1064.764264
2018-08-08 15:30:00-07:00,316290,780,45.0347304,-101.5777511,101.5189024,0.443480773,1596.530783
2018-08-08 16:30:00-07:00,316350,701,60.0347304,-101.5777511,101.5189024,0.591193694,2128.297298
2018-08-08 17:30:00-07:00,316410,562,75.0347304,-101.5777511,101.5189024,0.738906615,2660.063814
2018-08-08 18:30:00-07:00,316470,286,90.0347304,-101.5777511,101.5189024,0.886619537,3191.830333
2018-08-09 06:30:00-07:00,317190,281,-89.93474959,-101.3801387,101.3162465,-0.887383853,-3194.581871
2018-08-09 07:30:00-07:00,317250,562,-74.93474959,-101.3801387,101.3162465,-0.73937924,-2661.765264
2018-08-09 08:30:00-07:00,317310,707,-59.93474959,-101.3801387,101.3162465,-0.591374627,-2128.948657
2018-08-09 09:30:00-07:00,317370,790,-44.93474959,-101.3801387,101.3162465,-0.443370014,-1596.13205
2018-08-09 10:30:00-07:00,317430,839,-29.93474959,-101.3801387,101.3162465,-0.295365401,-1063.315444
2018-08-09 11:30:00-07:00,317490,865,-14.93474959,-101.3801387,101.3162465,-0.147360789,-530.4988404
2018-08-09 12:30:00-07:00,317550,873,0.06525041,-101.3801387,101.3162465,0.000643824,2.3177664
2018-08-09 13:30:00-07:00,317610,867,15.06525041,-101.3801387,101.3162465,0.148648437,535.1343732
2018-08-09 14:30:00-07:00,317670,846,30.06525041,-101.3801387,101.3162465,0.29665305,1067.95098
2018-08-09 15:30:00-07:00,317730,804,45.06525041,-101.3801387,101.3162465,0.444657662,1600.767583
2018-08-09 16:30:00-07:00,317790,731,60.06525041,-101.3801387,101.3162465,0.592662275,2133.58419
2018-08-09 17:30:00-07:00,317850,600,75.06525041,-101.3801387,101.3162465,0.740666888,2666.400797
2018-08-09 18:30:00-07:00,317910,329,90.06525041,-101.3801387,101.3162465,0.888671501,3199.217404
2018-08-10 06:30:00-07:00,318630,349,-89.90159178,-101.1800638,101.1116241,-0.888831298,-3199.792673
2018-08-10 07:30:00-07:00,318690,615,-74.90159178,-101.1800638,101.1116241,-0.740530593,-2665.910135
2018-08-10 08:30:00-07:00,318750,740,-59.90159178,-101.1800638,101.1116241,-0.592229888,-2132.027597
2018-08-10 09:30:00-07:00,318810,807,-44.90159178,-101.1800638,101.1116241,-0.443929182,-1598.145055
2018-08-10 10:30:00-07:00,318870,847,-29.90159178,-101.1800638,101.1116241,-0.295628477,-1064.262517
2018-08-10 11:30:00-07:00,318930,867,-14.90159178,-101.1800638,101.1116241,-0.147327771,-530.3799756
2018-08-10 12:30:00-07:00,318990,870,0.098408224,-101.1800638,101.1116241,0.000972934,3.5025624
2018-08-10 13:30:00-07:00,319050,858,15.09840822,-101.1800638,101.1116241,0.149273639,537.3851004
2018-08-10 14:30:00-07:00,319110,831,30.09840822,-101.1800638,101.1116241,0.297574345,1071.267642
2018-08-10 15:30:00-07:00,319170,789,45.09840822,-101.1800638,101.1116241,0.44587505,1605.15018
2018-08-10 16:30:00-07:00,319230,722,60.09840822,-101.1800638,101.1116241,0.594175755,2139.032718
2018-08-10 17:30:00-07:00,319290,597,75.09840822,-101.1800638,101.1116241,0.742476461,2672.91526
2018-08-10 18:30:00-07:00,319350,330,90.09840822,-101.1800638,101.1116241,0.890777166,3206.797798
2018-08-11 06:30:00-07:00,320070,289,-89.86581214,-100.9776124,100.9051037,-0.890277423,-3204.998723
2018-08-11 07:30:00-07:00,320130,565,-74.86581214,-100.9776124,100.9051037,-0.741676292,-2670.034651
2018-08-11 08:30:00-07:00,320190,705,-59.86581214,-100.9776124,100.9051037,-0.593075161,-2135.07058
2018-08-11 09:30:00-07:00,320250,783,-44.86581214,-100.9776124,100.9051037,-0.444474029,-1600.106504
2018-08-11 10:30:00-07:00,320310,826,-29.86581214,-100.9776124,100.9051037,-0.295872898,-1065.142433
2018-08-11 11:30:00-07:00,320370,847,-14.86581214,-100.9776124,100.9051037,-0.147271767,-530.1783612
2018-08-11 12:30:00-07:00,320430,851,0.134187859,-100.9776124,100.9051037,0.001329365,4.785714
2018-08-11 13:30:00-07:00,320490,842,15.13418786,-100.9776124,100.9051037,0.149930496,539.7497856
2018-08-11 14:30:00-07:00,320550,821,30.13418786,-100.9776124,100.9051037,0.298531627,1074.713857
2018-08-11 15:30:00-07:00,320610,784,45.13418786,-100.9776124,100.9051037,0.447132758,1609.677929
2018-08-11 16:30:00-07:00,320670,716,60.13418786,-100.9776124,100.9051037,0.59573389,2144.642004
2018-08-11 17:30:00-07:00,320730,587,75.13418786,-100.9776124,100.9051037,0.744335021,2679.606076
2018-08-11 18:30:00-07:00,320790,311,90.13418786,-100.9776124,100.9051037,0.892936152,3214.570147
2018-08-12 06:30:00-07:00,321510,311,-89.82743005,-100.7728688,100.6967495,-0.891721847,-3210.198649
2018-08-12 07:30:00-07:00,321570,588,-74.82743005,-100.7728688,100.6967495,-0.74281602,-2674.137672
2018-08-12 08:30:00-07:00,321630,724,-59.82743005,-100.7728688,100.6967495,-0.593910194,-2138.076698
2018-08-12 09:30:00-07:00,321690,799,-44.82743005,-100.7728688,100.6967495,-0.445004368,-1602.015725
2018-08-12 10:30:00-07:00,321750,841,-29.82743005,-100.7728688,100.6967495,-0.296098541,-1065.954748
2018-08-12 11:30:00-07:00,321810,862,-14.82743005,-100.7728688,100.6967495,-0.147192715,-529.893774
2018-08-12 12:30:00-07:00,321870,866,0.172569947,-100.7728688,100.6967495,0.001713111,6.1671996
2018-08-12 13:30:00-07:00,321930,854,15.17256995,-100.7728688,100.6967495,0.150618938,542.2281768
2018-08-12 14:30:00-07:00,321990,827,30.17256995,-100.7728688,100.6967495,0.299524764,1078.28915
2018-08-12 15:30:00-07:00,322050,782,45.17256995,-100.7728688,100.6967495,0.44843059,1614.350124
2018-08-12 16:30:00-07:00,322110,705,60.17256995,-100.7728688,100.6967495,0.597336417,2150.411101
2018-08-12 17:30:00-07:00,322170,570,75.17256995,-100.7728688,100.6967495,0.746242243,2686.472075
2018-08-12 18:30:00-07:00,322230,290,90.17256995,-100.7728688,100.6967495,0.89514807,3222.533052
2018-08-13 06:30:00-07:00,322950,264,-89.78646825,-100.5659144,100.486623,-0.893164239,-3215.39126
2018-08-13 07:30:00-07:00,323010,528,-74.78646825,-100.5659144,100.486623,-0.743949509,-2678.218232
2018-08-13 08:30:00-07:00,323070,668,-59.78646825,-100.5659144,100.486623,-0.594734779,-2141.045204
2018-08-13 09:30:00-07:00,323130,751,-44.78646825,-100.5659144,100.486623,-0.44552005,-1603.87218
2018-08-13 10:30:00-07:00,323190,798,-29.78646825,-100.5659144,100.486623,-0.29630532,-1066.699152
2018-08-13 11:30:00-07:00,323250,822,-14.78646825,-100.5659144,100.486623,-0.147090591,-529.5261276
2018-08-13 12:30:00-07:00,323310,826,0.213531752,-100.5659144,100.486623,0.002124139,7.6469004
2018-08-13 13:30:00-07:00,323370,809,15.21353175,-100.5659144,100.486623,0.151338868,544.8199248
2018-08-13 14:30:00-07:00,323430,759,30.21353175,-100.5659144,100.486623,0.300553598,1081.992953
2018-08-13 15:30:00-07:00,323490,685,45.21353175,-100.5659144,100.486623,0.449768328,1619.165981
2018-08-13 16:30:00-07:00,323550,568,60.21353175,-100.5659144,100.486623,0.598983057,2156.339005
2018-08-13 17:30:00-07:00,323610,375,75.21353175,-100.5659144,100.486623,0.748197787,2693.512033
2018-08-13 18:30:00-07:00,323670,120,90.21353175,-100.5659144,100.486623,0.897412516,3230.685058
2018-08-14 06:30:00-07:00,324390,299,-89.74295281,-100.3568282,100.2747848,-0.89460431,-3220.575516
2018-08-14 07:30:00-07:00,324450,579,-74.74295281,-100.3568282,100.2747848,-0.745076528,-2682.275501
2018-08-14 08:30:00-07:00,324510,721,-59.74295281,-100.3568282,100.2747848,-0.595548746,-2143.975486
2018-08-14 09:30:00-07:00,324570,801,-44.74295281,-100.3568282,100.2747848,-0.446020965,-1605.675474
2018-08-14 10:30:00-07:00,324630,848,-29.74295281,-100.3568282,100.2747848,-0.296493183,-1067.375459
2018-08-14 11:30:00-07:00,324690,873,-14.74295281,-100.3568282,100.2747848,-0.146965402,-529.0754472
2018-08-14 12:30:00-07:00,324750,881,0.257047192,-100.3568282,100.2747848,0.00256238,9.224568
2018-08-14 13:30:00-07:00,324810,872,15.25704719,-100.3568282,100.2747848,0.152090161,547.5245796
2018-08-14 14:30:00-07:00,324870,845,30.25704719,-100.3568282,100.2747848,0.301617943,1085.824595
2018-08-14 15:30:00-07:00,324930,795,45.25704719,-100.3568282,100.2747848,0.451145724,1624.124606
2018-08-14 16:30:00-07:00,324990,716,60.25704719,-100.3568282,100.2747848,0.600673506,2162.424622
2018-08-14 17:30:00-07:00,325050,578,75.25704719,-100.3568282,100.2747848,0.750201288,2700.724637
2018-08-14 18:30:00-07:00,325110,292,90.25704719,-100.3568282,100.2747848,0.899729069,3239.024648
2018-08-15 06:30:00-07:00,325830,293,-89.69691314,-100.1456863,100.0612964,-0.896041806,-3225.750502
2018-08-15 07:30:00-07:00,325890,574,-74.69691314,-100.1456863,100.0612964,-0.746196882,-2686.308775
2018-08-15 08:30:00-07:00,325950,714,-59.69691314,-100.1456863,100.0612964,-0.596351959,-2146.867052
2018-08-15 09:30:00-07:00,326010,794,-44.69691314,-100.1456863,100.0612964,-0.446507035,-1607.425326
2018-08-15 10:30:00-07:00,326070,839,-29.69691314,-100.1456863,100.0612964,-0.296662112,-1067.983603
2018-08-15 11:30:00-07:00,326130,864,-14.69691314,-100.1456863,100.0612964,-0.146817188,-528.5418768
2018-08-15 12:30:00-07:00,326190,871,0.303086862,-100.1456863,100.0612964,0.003027735,10.899846
2018-08-15 13:30:00-07:00,326250,863,15.30308686,-100.1456863,100.0612964,0.152872659,550.3415724
2018-08-15 14:30:00-07:00,326310,836,30.30308686,-100.1456863,100.0612964,0.302717582,1089.783295
2018-08-15 15:30:00-07:00,326370,785,45.30308686,-100.1456863,100.0612964,0.452562506,1629.225022
2018-08-15 16:30:00-07:00,326430,696,60.30308686,-100.1456863,100.0612964,0.602407429,2168.666744
2018-08-15 17:30:00-07:00,326490,541,75.30308686,-100.1456863,100.0612964,0.752252353,2708.108471
2018-08-15 18:30:00-07:00,326550,238,90.30308686,-100.1456863,100.0612964,0.902097276,3247.550194
2018-08-16 06:30:00-07:00,327270,283,-89.64838194,-99.93256141,99.84622105,-0.897476507,-3230.915425
2018-08-16 07:30:00-07:00,327330,566,-74.64838194,-99.93256141,99.84622105,-0.74731041,-2690.317476
2018-08-16 08:30:00-07:00,327390,706,-59.64838194,-99.93256141,99.84622105,-0.597144313,-2149.719527
2018-08-16 09:30:00-07:00,327450,782,-44.64838194,-99.93256141,99.84622105,-0.446978216,-1609.121578
2018-08-16 10:30:00-07:00,327510,826,-29.64838194,-99.93256141,99.84622105,-0.29681212,-1068.523632
2018-08-16 11:30:00-07:00,327570,847,-14.64838194,-99.93256141,99.84622105,-0.146646023,-527.9256828
2018-08-16 12:30:00-07:00,327630,849,0.351618063,-99.93256141,99.84622105,0.003520074,12.6722664
2018-08-16 13:30:00-07:00,327690,838,15.35161806,-99.93256141,99.84622105,0.153686171,553.2702156
2018-08-16 14:30:00-07:00,327750,811,30.35161806,-99.93256141,99.84622105,0.303852268,1093.868165
2018-08-16 15:30:00-07:00,327810,765,45.35161806,-99.93256141,99.84622105,0.454018365,1634.466114
2018-08-16 16:30:00-07:00,327870,685,60.35161806,-99.93256141,99.84622105,0.604184462,2175.064063
2018-08-16 17:30:00-07:00,327930,537,75.35161806,-99.93256141,99.84622105,0.754350558,2715.662009
2018-08-16 18:30:00-07:00,327990,236,90.35161806,-99.93256141,99.84622105,0.904516655,3256.259958
2018-08-17 06:30:00-07:00,328710,285,-89.59739516,-99.71752199,99.62962435,-0.898908229,-3236.069624
2018-08-17 07:30:00-07:00,328770,572,-74.59739516,-99.71752199,99.62962435,-0.748416985,-2694.301146
2018-08-17 08:30:00-07:00,328830,712,-59.59739516,-99.71752199,99.62962435,-0.597925742,-2152.532671
2018-08-17 09:30:00-07:00,328890,791,-44.59739516,-99.71752199,99.62962435,-0.447434498,-1610.764193
2018-08-17 10:30:00-07:00,328950,837,-29.59739516,-99.71752199,99.62962435,-0.296943254,-1068.995714
2018-08-17 11:30:00-07:00,329010,862,-14.59739516,-99.71752199,99.62962435,-0.14645201,-527.227236
2018-08-17 12:30:00-07:00,329070,869,0.402604836,-99.71752199,99.62962435,0.004039233,14.5412388
2018-08-17 13:30:00-07:00,329130,858,15.40260484,-99.71752199,99.62962435,0.154530477,556.3097172
2018-08-17 14:30:00-07:00,329190,832,30.40260484,-99.71752199,99.62962435,0.305021721,1098.078196
