Normalised hour angle,RAVEN_sample_ID,Clearsky DNI_original,Clearsky DNI_fourier,Clearsky DNI_nofourier,Clearsky DNI_gaussianed
1046.129177,0,953.0,916.388144051,36.6118559488,0.476514271912
1551.020256,0,920.0,878.902603815,41.097396185,0.576517061963
2055.911339,0,863.0,835.903830298,27.0961697022,0.278571045035
2560.8024179999998,0,762.0,737.286190353,24.7138096474,0.232780033274
3065.693501,0,558.0,498.98515682,59.0148431797,0.999722147971
3570.584584,0,0.0,31.7042477573,-31.7042477573,-0.608753866289
-3500.1496549999997,0,116.0,101.411845147,14.5881548528,0.0600038752849
-2995.197574,0,559.0,542.118791162,16.8812088382,0.0991336709232
-2490.245489,0,742.0,761.324340365,-19.3243403646,-0.434712670938
-1985.2934079999998,0,837.0,843.377184659,-6.37718465861,-0.263898419933
-1480.341323,0,893.0,889.150205281,3.84979471925,-0.111564491471
-975.3892416000001,0,929.0,920.594987587,8.40501241317,-0.0431472951302
-470.4371568,0,950.0,955.251010013,-5.25101001291,-0.248474691331
34.5149244,0,959.0,949.756440822,9.24355917819,-0.0305841663335
539.4670092,0,956.0,953.014391419,2.98560858133,-0.124593473439
1044.41909,0,942.0,916.463557996,25.5364420038,0.248531776561
1549.371175,0,911.0,879.101282415,31.8987175849,0.373116750989
2054.3232559999997,0,856.0,836.008489858,19.991510142,0.151525290096
2559.275341,0,758.0,737.804839707,20.1951602929,0.154968664163
3064.227422,0,560.0,499.959007095,60.0409929046,1.02576756831
3569.179507,0,0.0,33.2903545067,-33.2903545067,-0.630405442779
-3502.5778979999995,0,161.0,98.7388899684,62.2611100316,1.08164567013
-2997.539222,0,620.0,540.700528322,79.2994716778,1.51667049752
-2492.500547,0,793.0,760.628100276,32.3718997241,0.383301360488
-1987.4618710000002,0,878.0,843.255329709,34.7446702907,0.435002588634
-1482.4231960000002,0,927.0,888.914506647,38.0854933527,0.509862817409
-977.38452,0,956.0,920.501013418,35.4989865821,0.451678563961
-472.34584440000003,0,971.0,955.185974746,15.8140252538,0.0809122513009
32.6928312,0,976.0,949.742839063,26.2571609375,0.262382814936
537.7315068,0,971.0,953.109080997,17.8909190028,0.116105025119
1042.770182,0,955.0,916.536553328,38.4634466716,0.518506584635
1547.808858,0,925.0,879.289410308,45.7105896922,0.681115700741
2052.847534,0,874.0,836.105231885,37.8947681154,0.505515403701
2557.886209,0,782.0,738.275696201,43.724303799,0.635230542056
3062.924888,0,593.0,500.822282094,92.1777179061,1.7460122926
3567.963564,0,0.0,34.662074364,-34.662074364,-0.649371427758
-3505.1720179999998,0,167.0,95.8793352776,71.1206647224,1.31112038035
-3000.0212239999996,0,637.0,539.191283114,97.8087168863,1.853418791
-2494.870427,0,810.0,759.893559268,50.1064407323,0.783827389176
-1989.719633,0,898.0,843.12806983,54.8719301697,0.900818270305
-1484.568835,0,948.0,888.670937389,59.3290626109,1.00762496679
-979.4180376,0,977.0,920.405914277,56.5940857225,0.940812708133
-474.2672436000001,0,993.0,955.119215069,37.8807849309,0.505197045932
30.883553999999997,0,999.0,949.730100606,49.2698993938,0.76385874977
536.034348,0,994.0,953.200724683,40.7992753167,0.569981346614
1041.185146,0,980.0,916.60698555,63.3930144502,1.10909092098
1546.33594,0,951.0,879.466679682,71.5333203178,1.32180820284
2051.486737,0,901.0,836.194009957,64.805990043,1.14456985338
2556.6375350000003,0,812.0,738.698175561,73.3018244392,1.36942132366
3061.788329,0,625.0,501.574065864,123.425934136,2.26449503316
3566.9391259999998,0,0.0,35.8171168977,-35.8171168977,-0.663551529711
-3507.928679,0,158.0,92.8360987701,65.1639012299,1.15378839464
-3002.640311,0,641.0,537.591981528,103.408018472,1.97108543112
-2497.351943,0,816.0,759.121301834,56.8786981659,0.94756798511
-1992.0635710000001,0,903.0,842.995503529,60.0044964712,1.02482930004
-1486.775203,0,953.0,888.419801862,64.5801981379,1.13880393407
-981.4868352,0,982.0,920.309857508,61.690142492,1.06810582471
-476.19846720000004,0,998.0,955.05081063,42.9491893701,0.617686439382
29.089904399999998,0,1004.0,949.718229442,54.281770558,0.887440746537
534.3782723999999,0,999.0,953.28923618,45.7107638203,0.681119785349
1039.6666400000001,0,983.0,916.674709749,66.3252902505,1.18439987053
1544.955012,0,954.0,879.63279001,74.3672099895,1.3996713606
2050.24338,0,904.0,836.274771519,67.7252284809,1.22284122124
2555.531748,0,815.0,739.071701759,75.9282982415,1.44645605883
3060.820116,0,630.0,502.213403379,127.786596621,2.3339684256
3566.1084880000003,0,0.0,36.753223015,-36.753223015,-0.674174885215
-3510.8444700000005,0,161.0,89.6121632749,71.3878367251,1.31802296964
-3005.3931620000003,0,649.0,535.903548721,113.096451279,2.14851348919
-2499.941851,0,824.0,758.311931479,65.6880685208,1.16746879661
-1994.4905440000002,0,909.0,842.857723663,66.1422763366,1.17950252737
-1489.0392359999998,0,957.0,888.161412682,68.8385873177,1.25454678196
-983.5879248,0,985.0,920.213007395,64.7869926051,1.14408326051
-478.13661720000005,0,999.0,954.980849414,44.0191505857,0.641955541143
27.314694,0,1002.0,949.707224726,52.2927752737,0.837564330821
532.7660016,0,996.0,953.374535269,42.6254647309,0.610415407643
1038.217309,0,979.0,916.739579893,62.2604201072,1.08162918962
1543.66862,0,948.0,879.787447813,68.2125521871,1.23665534717
2049.119928,0,894.0,836.347457836,57.6525421641,0.9661577742
2554.5712359999998,0,799.0,739.395690378,59.6043096224,1.01459967568
3060.022547,0,604.0,502.739305723,101.260694277,1.9235229675
3565.473854,0,0.0,37.4681788229,-37.4681788229,-0.682340020618
-3513.915929,0,98.0,86.2105548248,11.7894451752,0.0123527699258
-3008.276406,0,583.0,534.126912286,48.8730877135,0.754492609583
-2502.636887,0,771.0,757.466061208,13.5339387917,0.0420445231895
-1996.997364,0,864.0,842.714819107,21.2851808926,0.173431354622
-1491.357845,0,915.0,887.896090769,27.1039092305,0.278720708929
-985.7183220000001,0,944.0,920.115523535,23.884476465,0.217710053214
-480.0788028,0,957.0,954.909427172,2.09057282793,-0.138109924739
25.56072,0,958.0,949.697080799,8.30291920112,-0.0446772836917
531.2002392,0,950.0,953.456547389,-3.45654738903,-0.221274734701
1036.8397619999998,0,931.0,916.801450136,14.1985498644,0.0533647188647
1542.4792810000001,0,897.0,879.930364362,17.0696356379,0.102298462894
2048.1188039999997,0,840.0,836.412003375,3.5879966251,-0.11550941398
2553.758323,0,740.0,739.669554364,0.330445635744,-0.164380671192
3059.3978460000003,0,538.0,503.150746713,34.8492532869,0.437307331938
3565.0373649999997,0,0.0,37.9597811801,-37.9597811801,-0.687980831172
-3517.1395340000004,0,0.0,82.6343569814,-82.6343569814,-1.18057542487
-3011.286636,0,580.0,532.262998155,47.7370018447,0.728034649203
-2505.433734,0,771.0,756.584326067,14.4156739331,0.0570643642591
-1999.580832,0,867.0,842.5668728,24.4331272001,0.227418916801
-1493.72793,0,922.0,887.624163958,34.3758360417,0.426892732725
-987.8750315999999,0,954.0,920.017561418,33.9824385816,0.418273605475
-482.0221296,0,971.0,954.836647824,16.1633521762,0.0868764336737
23.830772399999997,0,976.0,949.68778737,26.3122126297,0.263442856914
529.6836744,0,970.0,953.535202991,16.4647970089,0.0920255855146
1035.536573,0,953.0,916.860175095,36.1398249049,0.465945013515
1541.389475,0,921.0,880.061256262,40.9387437384,0.573035870696
2047.242377,0,866.0,836.468336478,29.5316635225,0.32599615977
2553.095275,0,767.0,739.892700013,27.1072999865,0.278786279974
3058.9481769999998,0,566.0,503.446649739,62.5533502605,1.08865314321
3564.801079,0,0.0,38.2258574985,-38.2258574985,-0.691043023855
-3520.5117229999996,0,0.0,78.8866928521,-78.8866928521,-1.13115004954
-3014.420389,0,558.0,530.312747565,27.6872524355,0.290019413038
-2508.329052,0,755.0,755.667375879,-0.667375879304,-0.179312444188
-2002.2377179999999,0,854.0,842.413963053,11.5860369471,0.00889191723607
-1496.146381,0,911.0,887.345967032,23.654032968,0.213768466034
-990.0550476,0,943.0,919.919272364,23.0807276364,0.203976702398
-483.9637103999999,0,960.0,954.762623045,5.23737695505,-0.0906830899545
22.1276268,0,966.0,949.679329646,16.3206703539,0.0895633795539
528.2189603999999,0,961.0,953.610438168,7.38956183196,-0.0583701110025
1034.310298,0,946.0,916.915609412,29.084390588,0.317234683715
1540.401631,0,917.0,880.179846732,36.8201532678,0.481195173212
2046.492968,0,865.0,836.516378849,28.4836211507,0.30550448974
2552.5843019999998,0,771.0,740.064524372,30.9354756277,0.353661796879
3058.675639,0,573.0,503.625887202,69.3741127983,1.26746017906
3564.766973,0,0.0,38.2642609185,-38.2642609185,-0.691485532252
-3524.028883,0,0.0,74.9707412378,-74.9707412378,-1.0857236477
-3017.674181,0,536.0,528.27710002,7.72289998015,-0.0533716551863
-2511.3194780000003,0,729.0,754.715877207,-25.7158772069,-0.525837003919
-2004.9647760000003,0,825.0,842.256162941,-17.2561629414,-0.408050987355
-1498.61007,0,879.0,887.061842742,-8.06184274174,-0.286655213829
-992.2553676000001,0,910.0,919.82080284,-9.82080284024,-0.310575396093
-485.9006652,0,925.0,954.687472194,-29.6874721939,-0.581627933123
20.454037200000002,0,927.0,949.671688491,-22.6716884909,-0.481411620876
526.8087396000001,0,916.0,953.68219282,-37.6821928199,-0.684793010482
1033.163446,0,890.0,916.967609402,-26.9676094017,-0.544404493323
1539.518148,0,842.0,880.285862691,-38.2858626911,-0.691734500994
2045.87285,0,771.0,836.556045416,-65.5560454162,-0.976624865833
2552.227553,0,659.0,740.184415065,-81.1844150648,-1.16077868317
3058.5822550000003,0,444.0,503.687283914,-59.6872839138,-0.91157777756
3564.936961,0,0.0,38.072847662,-38.072847662,-0.689281289647
-3527.6873619999997,0,0.0,70.8897270374,-70.8897270374,-1.03894933808
-3021.0444899999998,0,514.0,526.157008467,-12.1570084666,-0.342625252677
-2514.4016149999998,0,711.0,753.730518731,-42.7305187309,-0.743364806575
-2007.7587429999999,0,811.0,842.093540684,-31.0935406839,-0.600493300207
-1501.1158679999999,0,868.0,886.772139896,-18.772139896,-0.427564533086
-994.4729963999999,0,903.0,919.722294327,-16.7222943272,-0.401216275325
-487.8301212,0,921.0,954.611322206,-33.6113222061,-0.634822750207
18.8127504,0,926.0,949.664840718,-23.6648407175,-0.495796804157
525.455622,0,919.0,953.750411215,-34.7504112154,-0.650600780028
1032.0984970000002,0,898.0,917.016032601,-19.0160326014,-0.430718966226
1538.7413689999998,0,865.0,880.379037475,-15.3790374748,-0.384101331729
2045.384244,0,811.0,836.587244402,-25.5872444019,-0.523939276746
2552.027116,0,710.0,740.251748508,-30.2517485081,-0.589173662137
3058.669987,0,506.0,503.629603459,2.37039654129,-0.133881549822
3565.3128619999998,0,0.0,37.6495108826,-37.6495108826,-0.684418149695
-3531.483461,0,0.0,66.646933663,-66.646933663,-0.989059421544
-3024.5277530000003,0,497.0,523.953446019,-26.9534460192,-0.544193360577
-2517.572048,0,695.0,752.712007939,-57.7120079387,-0.890507918932
-2010.6163399999998,0,794.0,841.926159989,-47.9261599893,-0.792969996854
-1503.6606359999998,0,850.0,886.477214387,-36.4772143873,-0.671034751258
-996.7049279999999,0,881.0,919.623884154,-38.6238841544,-0.695635933534
-489.74922360000005,0,896.0,954.534307018,-58.5343070184,-0.899230697874
17.2064808,0,899.0,949.658759219,-50.6587592193,-0.819703475276
524.1621888000001,0,887.0,953.815041215,-66.8150412145,-0.990989229103
1031.1178929999999,0,859.0,917.060738545,-58.060738545,-0.894198871814
1538.073601,0,810.0,880.459108046,-70.4591080464,-1.03376840227
2045.029306,0,734.0,836.609877931,-102.609877931,-1.44414380006
2551.9850100000003,0,603.0,740.265890903,-137.265890903,-1.84396052315
3058.940718,0,374.0,503.451556285,-129.451556285,-1.73705691788
3565.896422,0,0.0,36.9921539232,-36.9921539232,-0.676898565508
-3535.4134329999997,0,0.0,62.2457074907,-62.2457074907,-0.939485208991
-3028.120384,0,411.0,521.667399461,-110.667399461,-1.53292039865
-2520.82733,0,631.0,751.661077264,-120.661077264,-1.63628056746
-2013.534277,0,745.0,841.754080248,-96.7540802479,-1.37594153905
-1506.2412279999999,0,808.0,886.177428789,-78.1774287889,-1.12275015853
-998.9481743999999,0,842.0,919.525704296,-77.5257042964,-1.1151009525
-491.65512120000005,0,859.0,954.456567954,-95.4565679536,-1.36142298034
15.637928400000002,0,864.0,949.65341332,-85.65341332,-1.22335356667
522.9309816000001,0,861.0,953.87603419,-92.8760341902,-1.32639266834
1030.224035,0,843.0,917.101589277,-74.1015892775,-1.07594109979
1537.517084,0,808.0,880.525818332,-72.5258183322,-1.05846312194
2044.8101379999998,0,749.0,836.623841045,-87.6238410453,-1.25166098011
2552.103191,0,647.0,740.226194621,-93.2261946207,-1.33164355583
3059.39624,0,443.0,503.15180392,-60.1518039201,-0.916591696247
3566.689294,0,0.0,36.0987110971,-36.0987110971,-0.666739265724
-3539.473495,0,0.0,57.6894474951,-57.6894474951,-0.890269557784
-3031.818743,0,369.0,519.299893896,-150.299893896,-2.02368935627
-2524.16399,0,572.0,750.578483096,-178.578483096,-2.41661186727
-2016.509242,0,685.0,841.577357746,-156.577357746,-2.10100373441
-1508.854489,0,752.0,885.873152482,-133.873152482,-1.7943178912
-1001.1997369999999,0,792.0,919.427882731,-127.427882731,-1.71333813022
-493.544988,0,811.0,954.378252629,-143.378252629,-1.93384128097
14.1097644,0,817.0,949.648769008,-132.648769008,-1.7774415855
521.7645168,0,816.0,953.933343672,-137.933343672,-1.85428112901
1029.419269,0,805.0,917.13845038,-112.13845038,-1.54712060903
1537.074018,0,784.0,880.57891562,-96.5789156201,-1.37396457999
2044.72877,0,741.0,836.629022512,-95.6290225117,-1.36333614437
2552.383523,0,652.0,740.132006457,-88.1320064573,-1.25858735235
3060.038272,0,456.0,502.728943527,-46.728943527,-0.781369911494
3567.693024,0,0.0,34.9671619802,-34.9671619802,-0.653621399254
-3543.6597979999997,0,0.0,52.9816417638,-52.9816417638,-0.84252899751
-3035.619166,0,363.0,516.851978805,-153.851978805,-2.06493461419
-2527.578533,0,584.0,749.465007215,-165.465007215,-2.23488981511
-2019.5379,0,709.0,841.39604639,-132.39604639,-1.77402048432
-1511.497267,0,782.0,885.564760103,-103.564760103,-1.4544628208
-1003.456634,0,827.0,919.330542363,-92.3305423634,-1.31828477871
-495.41600159999996,0,853.0,954.299515584,-101.299515584,-1.42924404433
12.6246312,0,863.0,949.644789254,-86.6447892542,-1.23789951325
520.665264,0,860.0,953.986925753,-93.9869257533,-1.34317955423
1028.705897,0,842.0,917.171190854,-75.171190854,-1.08799455079
1536.7465300000001,0,805.0,880.618154174,-75.6181541743,-1.09307853201
2044.787162,0,741.0,836.625304278,-95.6253042783,-1.36329484264
2552.827795,0,629.0,739.982660571,-110.982660571,-1.53593763501
3060.868428,0,413.0,502.181525456,-89.1815254558,-1.27308687544
3568.909061,0,0.0,33.5955189267,-33.5955189267,-0.634604968624
-3547.9684479999996,0,0.0,48.1258466729,-48.1258466729,-0.794915186669
-3039.517937,0,364.0,514.324751198,-150.324751198,-2.02396619302
-2531.067422,0,588.0,748.321464031,-160.321464031,-2.15549840702
-2022.6169120000002,0,704.0,841.210197305,-137.210197305,-1.84310817887
-1514.166397,0,767.0,885.252633209,-118.252633209,-1.60977117166
-1005.715883,0,802.0,919.233801933,-117.233801933,-1.5988898656
-497.26537199999996,0,817.0,954.22051679,-137.22051679,-1.84326600897
11.1851424,0,818.0,949.641434345,-131.641434345,-1.76392700659
519.6356532,0,807.0,954.036738053,-147.036738053,-1.98862415228
1028.086168,0,783.0,917.199683919,-134.199683919,-1.79890611179
1536.536678,0,743.0,880.643294444,-137.643294444,-1.84977197106
2044.987193,0,676.0,836.612561686,-160.612561686,-2.16001377364
2553.437704,0,557.0,739.777482985,-182.777482985,-2.47333909411
3061.888218,0,336.0,501.508049239,-165.508049239,-2.23560219335
3570.338729,0,0.0,31.9818577081,-31.9818577081,-0.612522626276
-3552.3954759999997,0,0.0,43.1257231976,-43.1257231976,-0.747072895466
-3043.51128,0,362.0,511.719366451,-149.719366451,-2.01726767334
-2534.6270879999997,0,594.0,747.148698647,-153.148698647,-2.05647743627
-2025.7428960000002,0,722.0,841.019861998,-119.019861998,-1.61809292641
-1516.858704,0,798.0,884.937159689,-86.9371596888,-1.24223966683
-1007.9745119999999,0,844.0,919.13777571,-75.1377757101,-1.08761559946
-499.0903164,0,871.0,954.141422392,-83.1414223918,-1.18760888338
9.7938756,0,883.0,949.638662216,-66.6386622162,-0.988964563707
518.6780676,0,880.0,954.082739367,-74.0827393669,-1.07573007874
1027.56226,0,863.0,917.223808224,-54.2238082239,-0.854916779485
1536.446455,0,829.0,880.654102309,-51.6541023094,-0.829431157979
2045.3306469999998,0,770.0,836.590663785,-66.5906637847,-0.988414288107
2554.214839,0,667.0,739.51579593,-72.5157959296,-1.05835299042
3063.0990309999997,0,462.0,500.706971648,-38.706971648,-0.696596547753
3571.9832229999997,0,0.0,30.1243214267,-30.1243214267,-0.587466736719
-3556.936836,0,0.0,37.9850417229,-37.9850417229,-0.688271269745
-3047.595376,0,505.0,509.037032983,-4.03703298252,-0.230054701445
-2538.253915,0,706.0,745.947593014,-39.9475930139,-0.711017449189
-2028.9124579999998,0,807.0,840.825091408,-33.8250914084,-0.637771623795
-1519.5709980000001,0,865.0,884.61873408,-19.6187340803,-0.438532619489
-1010.229538,0,900.0,919.042574591,-19.0425745907,-0.431062510308
-500.8880808,0,918.0,954.062403438,-36.0624034384,-0.666327871485
8.4533796,0,922.0,949.636428832,-27.6364288322,-0.554402445523
517.7948364,0,915.0,954.124889299,-39.124889299,-0.701438083623
1027.136297,0,893.0,917.243447435,-24.2434474347,-0.50422490814
1536.477757,0,855.0,880.650352683,-25.6503526827,-0.524870080642
2045.819214,0,792.0,836.559472612,-44.5594726116,-0.760612628379
2555.1606739999997,0,685.0,739.196919354,-54.1969193543,-0.854647237228
3064.502135,0,474.0,499.77670377,-25.7767037698,-0.526735041179
3573.843592,0,0.0,28.0211394365,-28.0211394365,-0.559534843635
-3561.588428,0,0.0,32.7076582907,-32.7076582907,-0.62241734811
-3051.766346,0,469.0,506.279029131,-37.2790291306,-0.680175434087
-2541.944261,0,676.0,744.719060111,-68.7190601114,-1.0131099773
-2032.122175,0,781.0,840.625937913,-59.625937913,-0.910917335863
-1522.300093,0,840.0,884.297755021,-44.2977550212,-0.758130723573
-1012.478008,0,875.0,918.948304568,-43.9483045677,-0.754824096866
-502.6559256,0,893.0,953.983636134,-60.9836361344,-0.925628365349
7.1661600000000005,0,897.0,949.634688538,-52.6346885381,-0.839091985184
516.9882456,0,887.0,954.16314703,-67.1631470302,-0.994997125347
1026.810328,0,862.0,917.258491567,-55.2584915667,-0.86533641538
1536.632413,0,823.0,880.631825733,-57.6318257334,-0.889660987623
2046.454495,0,759.0,836.518842113,-77.5188421129,-1.11502075883
2556.276581,0,649.0,738.820165893,-89.820165893,-1.28204254927
3066.098666,0,436.0,498.715615623,-62.7156156232,-0.944690834083
3575.9207479999995,0,0.0,25.6706172125,-25.6706172125,-0.525169065011
-3566.3461340000003,0,0.0,27.2974754958,-27.2974754958,-0.549328685431
-3056.020304,0,464.0,503.446673786,-39.4466737863,-0.705177156233
-2545.6944710000002,0,675.0,743.464040495,-68.4640404955,-1.01011850885
-2035.368641,0,781.0,840.422453501,-59.422453501,-0.90872949251
-1525.042807,0,843.0,883.974624887,-40.9746248873,-0.723068368411
-1014.7169769999999,0,881.0,918.855067901,-37.8550679007,-0.686777485763
-504.3911436000001,0,903.0,953.905300648,-50.9053006484,-0.822105720069
5.9346864,0,911.0,949.633394465,-38.6333944647,-0.695745854232
516.26052,0,906.0,954.197471455,-48.1974714549,-0.795613631844
1026.58635,0,889.0,917.268836265,-28.2688362649,-0.562801443778
1536.91218,0,858.0,880.59830736,-22.5983073599,-0.480352719553
2047.238014,0,803.0,836.468616513,-33.4686165127,-0.632857243377
2557.5638440000002,0,703.0,738.38483564,-35.3848356404,-0.65867104008
3067.889677,0,497.0,497.522001087,-0.522001087268,-0.177134591277
3578.215507,0,0.0,23.0710901606,-23.0710901606,-0.487184564841
-3571.205864,0,0.0,21.7583912027,-21.7583912027,-0.468270514334
-3060.3534010000003,0,488.0,500.541301642,-12.5413016423,-0.347930266416
-2549.500934,0,703.0,742.183483756,-39.1834837564,-0.702118208327
-2038.6484710000002,0,809.0,840.214690497,-31.2146904973,-0.602128728133
-1527.796008,0,869.0,883.649743969,-14.6497439685,-0.374856356689
-1016.943545,0,904.0,918.762961829,-14.7629618287,-0.376289457163
-506.09108160000005,0,923.0,953.827579676,-30.8275796759,-0.596908651293
4.7613816,0,929.0,949.632498916,-20.6324989157,-0.452180728642
515.6138484,0,924.0,954.227819273,-30.2278192732,-0.588852991798
1026.466312,0,907.0,917.27438294,-10.2743829401,-0.316772029498
1537.318775,0,874.0,880.54958529,-6.54958528988,-0.266220786527
2048.171238,0,816.0,836.408628039,-20.4086280394,-0.44899549455
2559.023701,0,715.0,737.89020156,-22.8902015601,-0.484568004369
3069.8761640000002,0,508.0,496.194057885,11.8059421155,0.0126334600769
3580.7286310000004,0,0.0,20.2208761895,-20.2208761895,-0.446365849577
-3576.1635939999996,0,0.0,16.094255468,-16.094255468,-0.393199869436
-3064.76185,0,463.0,497.564249997,-34.5642499972,-0.64801118525
-2553.360102,0,677.0,740.878342147,-63.8783421473,-0.957682907163
-2041.9583539999999,0,783.0,840.00269915,-57.0026991504,-0.883117342488
-1530.5566099999999,0,844.0,883.323510488,-39.3235104881,-0.703744860891
-1019.1548630000001,0,880.0,918.672078622,-38.6720786221,-0.696193054563
-507.75311519999997,0,901.0,953.750659095,-52.7506590952,-0.840239716301
3.6486288,0,909.0,949.631953785,-40.6319537852,-0.719035959155
515.0503764,0,907.0,954.254144632,-47.254144632,-0.78644566455
1026.452124,0,893.0,917.275038653,-24.2750386532,-0.50468609963
1537.853868,0,865.0,880.485449914,-15.4854499141,-0.385453011422
2049.255616,0,813.0,836.338693273,-23.3386932727,-0.491061586752
2560.657363,0,717.0,737.335502687,-20.3355026868,-0.447956055069
3072.059107,0,515.0,494.729857262,20.2701427375,0.156236949227
3583.460855,0,0.0,17.1182450842,-17.1182450842,-0.406283516343
-3581.2153909999997,0,0.0,10.3088415394,-10.3088415394,-0.317243283872
-3069.241938,0,489.0,494.516853567,-5.51685356724,-0.252330089635
-2557.268489,0,710.0,739.549570719,-29.549570719,-0.579788900364
-2045.2950399999997,0,820.0,839.786529309,-19.7865293093,-0.440712733826
-1533.32159,0,880.0,882.996318126,-2.99631812607,-0.214325806278
-1021.3481380000001,0,915.0,918.582505688,-3.58250568782,-0.223178408626
-509.37468839999997,0,934.0,953.674725647,-19.6747256467,-0.439259869335
2.5987607999999995,0,940.0,949.631710964,-9.63171096361,-0.307995628653
514.5722099999999,0,934.0,954.276398258,-20.2763982575,-0.447116269434
1026.545659,0,914.0,917.270716299,-3.27071629948,-0.218467633283
1538.519112,0,878.0,880.405690754,-2.40569075384,-0.205423107884
2050.492561,0,812.0,836.258612986,-24.2586129863,-0.504446292457
2562.46601,0,697.0,736.719945187,-39.7199451871,-0.708360274022
3074.43946,0,468.0,493.127347522,-25.1273475218,-0.517169735218
3586.4129090000006,0,0.0,13.7613933342,-13.7613933342,-0.363638110617
-3586.357368,0,0.0,4.40589669356,-4.40589669356,-0.235643029028
-3073.790023,0,379.0,491.400449081,-112.400449081,-1.5496826838
-2561.222675,0,595.0,738.198125649,-143.198125649,-1.93110931486
-2048.65533,0,711.0,839.566231956,-128.566231956,-1.72656068369
-1536.087985,0,785.0,882.668555893,-97.6685558934,-1.38635099901
-1023.520637,0,831.0,918.494325723,-87.4943257229,-1.24990524031
-510.953292,0,854.0,953.599967392,-99.5999673916,-1.40884416487
1.6140564,0,861.0,949.631722761,-88.6317227615,-1.26545795596
514.1814012,0,853.0,954.294527431,-101.294527431,-1.42918329642
1026.748746,0,831.0,917.261335184,-86.2613351842,-1.23224235603
1539.316094,0,790.0,880.31010247,-90.3101024704,-1.28898328906
2051.883439,0,720.0,836.168171397,-116.168171397,-1.58770771457
2564.450788,0,591.0,736.042703192,-145.042703192,-1.959795999
3077.018132,0,331.0,491.384363777,-160.384363777,-2.15647035922
3589.5854770000005,0,0.0,10.1484904733,-10.1484904733,-0.315050926315
-3591.5856729999996,0,0.0,-1.61084552234,1.61084552234,-0.145273369005
-3078.402473,0,308.0,488.216419961,-180.216419961,-2.43781504366
-2565.219269,0,531.0,736.824976562,-205.824976562,-2.75818232325
-2052.036068,0,648.0,839.341860646,-191.341860646,-2.57145388946
-1538.852864,0,713.0,882.340610975,-169.340610975,-2.29914165877
-1025.669664,0,763.0,918.407617957,-155.407617957,-2.08518961406
-512.48646,0,798.0,953.526573371,-155.526573371,-2.08677413737
0.6967439999999999,0,822.0,949.631942334,-127.631942334,-1.71568639964
513.8799444,0,829.0,954.308475462,-125.308475462,-1.68948914128
1027.063148,0,817.0,917.246822262,-100.246822262,-1.41653903613
1540.246349,0,777.0,880.198483406,-103.198483406,-1.45048634766
2053.429553,0,700.0,836.0671356,-136.0671356,-1.82590313421
2566.612757,0,563.0,735.302936531,-172.302936531,-2.3352388879
3079.795957,0,318.0,489.498645572,-171.498645572,-2.32513554346
3592.9791609999997,0,0.0,6.2777200254,-6.2777200254,-0.262559204248
-3596.896447,0,0.0,-7.7376171864,7.7376171864,-0.0531510001091
-3083.0756690000003,0,377.0,484.966198038,-107.966198038,-1.50415809174
-2569.254894,0,606.0,735.431111548,-129.431111548,-1.73681236231
-2055.434116,0,728.0,839.113474134,-111.113474134,-1.53719371339
-1541.613337,0,800.0,882.012867201,-82.0128672008,-1.17203366767
-1027.792559,0,842.0,918.32245848,-76.3224584799,-1.10114746928
-513.9717804,0,863.0,953.454732575,-90.4547325749,-1.29104411951
-0.15084,0,863.0,949.632324014,-86.632324014,-1.23771498826
513.6697728,0,851.0,954.318181173,-103.318181173,-1.45178331897
1027.4905509999999,0,814.0,917.227112828,-103.227112828,-1.45079633644
1541.31133,0,760.0,880.070639491,-120.070639491,-1.62967525632
2055.132108,0,680.0,835.955256122,-155.955256122,-2.09252821371
2568.952883,0,561.0,734.499793761,-173.499793761,-2.3507295135
3082.7736609999997,0,354.0,487.467857252,-133.467857252,-1.78867496243
3596.59444,0,0.0,2.14732647621,-2.14732647621,-0.201533862405
-3087.805997,0,425.0,481.651272794,-56.6512727937,-0.879512458463
-2573.326174,0,647.0,734.017541586,-87.017541586,-1.24343702163
-2058.846354,0,756.0,838.881137402,-82.8811374017,-1.1839911777
-1544.366534,0,816.0,881.685707079,-65.6857070791,-0.978094901818
-1029.8867109999999,0,847.0,918.238919999,-71.2389199991,-1.04317117396
-515.4068916,0,861.0,953.384633584,-92.3846335839,-1.31908489253
-0.9270719999999999,0,861.0,949.632824186,-88.6328241857,-1.2654731655
513.5527512,0,849.0,954.323578574,-105.323578574,-1.47388563566
1028.0325710000002,0,825.0,917.202150341,-92.2021503412,-1.31638898353
1542.51239,0,783.0,879.926386807,-96.9263868071,-1.37789150201
2056.992214,0,703.0,835.832264894,-132.832264894,-1.77993866443
2571.472033,0,544.0,733.632414365,-189.632414365,-2.55006087614
3085.951853,0,279.0,485.289592789,-206.289592789,-2.76294263487
-3092.5898460000003,0,326.0,478.273196459,-152.273196459,-2.0461652657
-2577.4297739999997,0,558.0,732.585286499,-174.585286499,-2.36528378832
-2062.269698,0,686.0,838.644921435,-152.644921435,-2.05051704247
-1547.109626,0,763.0,881.359508853,-118.359508853,-1.61092372493
-1031.9495539999998,0,808.0,918.157072289,-110.157072289,-1.52806563922
-516.7894788,0,833.0,953.316464227,-120.316464227,-1.63241668219
-1.6294068000000002,0,841.0,949.633400804,-108.633400804,-1.51202311187
