Date,Time,Clearsky DNI,Hour angle,Sunrise hour angle,Sunset hour angle,Normalised hour angle
2018-07-12 06:30:00-07:00,276870,110,-89.20461958,-105.1181665,106.5113323,-0.843026327
2018-07-12 07:30:00-07:00,276930,248,-74.20461958,-105.1181665,106.5113323,-0.701269152
2018-07-12 08:30:00-07:00,276990,585,-59.20461958,-105.1181665,106.5113323,-0.559511976
2018-07-12 09:30:00-07:00,277050,686,-44.20461958,-105.1181665,106.5113323,-0.417754801
2018-07-12 10:30:00-07:00,277110,756,-29.20461958,-105.1181665,106.5113323,-0.275997626
2018-07-12 11:30:00-07:00,277170,848,-14.20461958,-105.1181665,106.5113323,-0.13424045
2018-07-12 12:30:00-07:00,277230,851,0.795380417,-105.1181665,106.5113323,0.007516725
2018-07-12 13:30:00-07:00,277290,398,15.79538042,-105.1181665,106.5113323,0.149273901
2018-07-12 14:30:00-07:00,277350,53,30.79538042,-105.1181665,106.5113323,0.291031076
2018-07-12 15:30:00-07:00,277410,795,45.79538042,-105.1181665,106.5113323,0.432788252
2018-07-12 16:30:00-07:00,277470,228,60.79538042,-105.1181665,106.5113323,0.574545427
2018-07-12 17:30:00-07:00,277530,94,75.79538042,-105.1181665,106.5113323,0.716302603
2018-07-12 18:30:00-07:00,277590,41,90.79538042,-105.1181665,106.5113323,0.858059778
2018-07-12 19:30:00-07:00,277650,0,105.7953804,-105.1181665,106.5113323,0.999816954
2018-07-12 20:30:00-07:00,277710,0,120.7953804,-105.1181665,106.5113323,1.141574129
2018-07-12 21:30:00-07:00,277770,0,135.7953804,-105.1181665,106.5113323,1.283331305
2018-07-12 22:30:00-07:00,277830,0,150.7953804,-105.1181665,106.5113323,1.42508848
2018-07-12 23:30:00-07:00,277890,0,165.7953804,-105.1181665,106.5113323,1.566845656
2018-07-13 00:30:00-07:00,277950,0,-179.2046196,-104.9771326,106.4341997,-1.695317064
2018-07-13 01:30:00-07:00,278010,0,-164.2046196,-104.9771326,106.4341997,-1.553413602
2018-07-13 02:30:00-07:00,278070,0,-149.2046196,-104.9771326,106.4341997,-1.411510139
2018-07-13 03:30:00-07:00,278130,0,-134.2046196,-104.9771326,106.4341997,-1.269606677
2018-07-13 04:30:00-07:00,278190,0,-119.2046196,-104.9771326,106.4341997,-1.127703215
2018-07-13 05:30:00-07:00,278250,0,-104.2046196,-104.9771326,106.4341997,-0.985799753
2018-07-13 06:30:00-07:00,278310,226,-89.20461958,-104.9771326,106.4341997,-0.843896291
2018-07-13 07:30:00-07:00,278370,482,-74.20461958,-104.9771326,106.4341997,-0.701992829
2018-07-13 08:30:00-07:00,278430,640,-59.20461958,-104.9771326,106.4341997,-0.560089366
2018-07-13 09:30:00-07:00,278490,716,-44.20461958,-104.9771326,106.4341997,-0.418185904
2018-07-13 10:30:00-07:00,278550,749,-29.20461958,-104.9771326,106.4341997,-0.276282442
2018-07-13 11:30:00-07:00,278610,814,-14.20461958,-104.9771326,106.4341997,-0.13437898
2018-07-13 12:30:00-07:00,278670,825,0.795380417,-104.9771326,106.4341997,0.007524482
2018-07-13 13:30:00-07:00,278730,824,15.79538042,-104.9771326,106.4341997,0.149427945
2018-07-13 14:30:00-07:00,278790,840,30.79538042,-104.9771326,106.4341997,0.291331407
2018-07-13 15:30:00-07:00,278850,801,45.79538042,-104.9771326,106.4341997,0.433234869
2018-07-13 16:30:00-07:00,278910,377,60.79538042,-104.9771326,106.4341997,0.575138331
2018-07-13 17:30:00-07:00,278970,23,75.79538042,-104.9771326,106.4341997,0.717041793
2018-07-13 18:30:00-07:00,279030,0,90.79538042,-104.9771326,106.4341997,0.858945255
2018-07-13 19:30:00-07:00,279090,0,105.7953804,-104.9771326,106.4341997,1.000848718
2018-07-13 20:30:00-07:00,279150,0,120.7953804,-104.9771326,106.4341997,1.14275218
2018-07-13 21:30:00-07:00,279210,0,135.7953804,-104.9771326,106.4341997,1.284655642
2018-07-13 22:30:00-07:00,279270,0,150.7953804,-104.9771326,106.4341997,1.426559104
2018-07-13 23:30:00-07:00,279330,0,165.7953804,-104.9771326,106.4341997,1.568462566
2018-07-14 00:30:00-07:00,279390,0,-179.2046196,-104.8336555,106.3506058,-1.697139915
2018-07-14 01:30:00-07:00,279450,0,-164.2046196,-104.8336555,106.3506058,-1.555083874
2018-07-14 02:30:00-07:00,279510,0,-149.2046196,-104.8336555,106.3506058,-1.413027834
2018-07-14 03:30:00-07:00,279570,0,-134.2046196,-104.8336555,106.3506058,-1.270971793
2018-07-14 04:30:00-07:00,279630,0,-119.2046196,-104.8336555,106.3506058,-1.128915752
2018-07-14 05:30:00-07:00,279690,0,-104.2046196,-104.8336555,106.3506058,-0.986859712
2018-07-14 06:30:00-07:00,279750,229,-89.20461958,-104.8336555,106.3506058,-0.844803671
2018-07-14 07:30:00-07:00,279810,424,-74.20461958,-104.8336555,106.3506058,-0.70274763
2018-07-14 08:30:00-07:00,279870,676,-59.20461958,-104.8336555,106.3506058,-0.56069159
2018-07-14 09:30:00-07:00,279930,753,-44.20461958,-104.8336555,106.3506058,-0.418635549
2018-07-14 10:30:00-07:00,279990,796,-29.20461958,-104.8336555,106.3506058,-0.276579508
2018-07-14 11:30:00-07:00,280050,855,-14.20461958,-104.8336555,106.3506058,-0.134523468
2018-07-14 12:30:00-07:00,280110,860,0.795380417,-104.8336555,106.3506058,0.007532573
2018-07-14 13:30:00-07:00,280170,856,15.79538042,-104.8336555,106.3506058,0.149588614
2018-07-14 14:30:00-07:00,280230,845,30.79538042,-104.8336555,106.3506058,0.291644654
2018-07-14 15:30:00-07:00,280290,805,45.79538042,-104.8336555,106.3506058,0.433700695
2018-07-14 16:30:00-07:00,280350,731,60.79538042,-104.8336555,106.3506058,0.575756736
2018-07-14 17:30:00-07:00,280410,493,75.79538042,-104.8336555,106.3506058,0.717812776
2018-07-14 18:30:00-07:00,280470,306,90.79538042,-104.8336555,106.3506058,0.859868817
2018-07-14 19:30:00-07:00,280530,0,105.7953804,-104.8336555,106.3506058,1.001924857
2018-07-14 20:30:00-07:00,280590,0,120.7953804,-104.8336555,106.3506058,1.143980898
2018-07-14 21:30:00-07:00,280650,0,135.7953804,-104.8336555,106.3506058,1.286036939
2018-07-14 22:30:00-07:00,280710,0,150.7953804,-104.8336555,106.3506058,1.428092979
2018-07-14 23:30:00-07:00,280770,0,165.7953804,-104.8336555,106.3506058,1.57014902
2018-07-15 00:30:00-07:00,280830,0,-179.2046196,-104.6878923,106.2605466,-1.699037173
2018-07-15 01:30:00-07:00,280890,0,-164.2046196,-104.6878923,106.2605466,-1.556822326
2018-07-15 02:30:00-07:00,280950,0,-149.2046196,-104.6878923,106.2605466,-1.414607478
2018-07-15 03:30:00-07:00,281010,0,-134.2046196,-104.6878923,106.2605466,-1.272392631
2018-07-15 04:30:00-07:00,281070,0,-119.2046196,-104.6878923,106.2605466,-1.130177784
2018-07-15 05:30:00-07:00,281130,0,-104.2046196,-104.6878923,106.2605466,-0.987962937
2018-07-15 06:30:00-07:00,281190,315,-89.20461958,-104.6878923,106.2605466,-0.84574809
2018-07-15 07:30:00-07:00,281250,74,-74.20461958,-104.6878923,106.2605466,-0.703533242
2018-07-15 08:30:00-07:00,281310,687,-59.20461958,-104.6878923,106.2605466,-0.561318395
2018-07-15 09:30:00-07:00,281370,770,-44.20461958,-104.6878923,106.2605466,-0.419103548
2018-07-15 10:30:00-07:00,281430,820,-29.20461958,-104.6878923,106.2605466,-0.276888701
2018-07-15 11:30:00-07:00,281490,367,-14.20461958,-104.6878923,106.2605466,-0.134673854
2018-07-15 12:30:00-07:00,281550,845,0.795380417,-104.6878923,106.2605466,0.007540994
2018-07-15 13:30:00-07:00,281610,834,15.79538042,-104.6878923,106.2605466,0.149755841
2018-07-15 14:30:00-07:00,281670,800,30.79538042,-104.6878923,106.2605466,0.291970688
2018-07-15 15:30:00-07:00,281730,749,45.79538042,-104.6878923,106.2605466,0.434185535
2018-07-15 16:30:00-07:00,281790,668,60.79538042,-104.6878923,106.2605466,0.576400382
2018-07-15 17:30:00-07:00,281850,38,75.79538042,-104.6878923,106.2605466,0.71861523
2018-07-15 18:30:00-07:00,281910,0,90.79538042,-104.6878923,106.2605466,0.860830077
2018-07-15 19:30:00-07:00,281970,0,105.7953804,-104.6878923,106.2605466,1.003044924
2018-07-15 20:30:00-07:00,282030,0,120.7953804,-104.6878923,106.2605466,1.145259771
2018-07-15 21:30:00-07:00,282090,0,135.7953804,-104.6878923,106.2605466,1.287474618
2018-07-15 22:30:00-07:00,282150,0,150.7953804,-104.6878923,106.2605466,1.429689466
2018-07-15 23:30:00-07:00,282210,0,165.7953804,-104.6878923,106.2605466,1.571904313
2018-07-16 00:30:00-07:00,282270,0,-179.2046196,-104.5399949,106.1640243,-1.701008079
2018-07-16 01:30:00-07:00,282330,0,-164.2046196,-104.5399949,106.1640243,-1.558628261
2018-07-16 02:30:00-07:00,282390,0,-149.2046196,-104.5399949,106.1640243,-1.416248443
2018-07-16 03:30:00-07:00,282450,0,-134.2046196,-104.5399949,106.1640243,-1.273868624
2018-07-16 04:30:00-07:00,282510,0,-119.2046196,-104.5399949,106.1640243,-1.131488806
2018-07-16 05:30:00-07:00,282570,0,-104.2046196,-104.5399949,106.1640243,-0.989108987
2018-07-16 06:30:00-07:00,282630,170,-89.20461958,-104.5399949,106.1640243,-0.846729169
2018-07-16 07:30:00-07:00,282690,413,-74.20461958,-104.5399949,106.1640243,-0.704349351
2018-07-16 08:30:00-07:00,282750,583,-59.20461958,-104.5399949,106.1640243,-0.561969532
2018-07-16 09:30:00-07:00,282810,687,-44.20461958,-104.5399949,106.1640243,-0.419589714
2018-07-16 10:30:00-07:00,282870,747,-29.20461958,-104.5399949,106.1640243,-0.277209895
2018-07-16 11:30:00-07:00,282930,798,-14.20461958,-104.5399949,106.1640243,-0.134830077
2018-07-16 12:30:00-07:00,282990,803,0.795380417,-104.5399949,106.1640243,0.007549741
2018-07-16 13:30:00-07:00,283050,794,15.79538042,-104.5399949,106.1640243,0.14992956
2018-07-16 14:30:00-07:00,283110,500,30.79538042,-104.5399949,106.1640243,0.292309378
2018-07-16 15:30:00-07:00,283170,82,45.79538042,-104.5399949,106.1640243,0.434689196
2018-07-16 16:30:00-07:00,283230,0,60.79538042,-104.5399949,106.1640243,0.577069015
2018-07-16 17:30:00-07:00,283290,0,75.79538042,-104.5399949,106.1640243,0.719448833
2018-07-16 18:30:00-07:00,283350,0,90.79538042,-104.5399949,106.1640243,0.861828652
2018-07-16 19:30:00-07:00,283410,0,105.7953804,-104.5399949,106.1640243,1.00420847
2018-07-16 20:30:00-07:00,283470,0,120.7953804,-104.5399949,106.1640243,1.146588288
2018-07-16 21:30:00-07:00,283530,0,135.7953804,-104.5399949,106.1640243,1.288968107
2018-07-16 22:30:00-07:00,283590,0,150.7953804,-104.5399949,106.1640243,1.431347925
2018-07-16 23:30:00-07:00,283650,0,165.7953804,-104.5399949,106.1640243,1.573727744
2018-07-17 00:30:00-07:00,283710,0,-179.2046196,-104.39011,106.0610495,-1.703051863
2018-07-17 01:30:00-07:00,283770,0,-164.2046196,-104.39011,106.0610495,-1.560500973
2018-07-17 02:30:00-07:00,283830,0,-149.2046196,-104.39011,106.0610495,-1.417950084
2018-07-17 03:30:00-07:00,283890,0,-134.2046196,-104.39011,106.0610495,-1.275399194
2018-07-17 04:30:00-07:00,283950,0,-119.2046196,-104.39011,106.0610495,-1.132848304
2018-07-17 05:30:00-07:00,284010,0,-104.2046196,-104.39011,106.0610495,-0.990297415
2018-07-17 06:30:00-07:00,284070,149,-89.20461958,-104.39011,106.0610495,-0.847746525
2018-07-17 07:30:00-07:00,284130,259,-74.20461958,-104.39011,106.0610495,-0.705195636
2018-07-17 08:30:00-07:00,284190,565,-59.20461958,-104.39011,106.0610495,-0.562644746
2018-07-17 09:30:00-07:00,284250,530,-44.20461958,-104.39011,106.0610495,-0.420093856
2018-07-17 10:30:00-07:00,284310,811,-29.20461958,-104.39011,106.0610495,-0.277542967
2018-07-17 11:30:00-07:00,284370,867,-14.20461958,-104.39011,106.0610495,-0.134992077
2018-07-17 12:30:00-07:00,284430,438,0.795380417,-104.39011,106.0610495,0.007558812
2018-07-17 13:30:00-07:00,284490,197,15.79538042,-104.39011,106.0610495,0.150109702
2018-07-17 14:30:00-07:00,284550,0,30.79538042,-104.39011,106.0610495,0.292660592
2018-07-17 15:30:00-07:00,284610,0,45.79538042,-104.39011,106.0610495,0.435211481
2018-07-17 16:30:00-07:00,284670,0,60.79538042,-104.39011,106.0610495,0.577762371
2018-07-17 17:30:00-07:00,284730,0,75.79538042,-104.39011,106.0610495,0.72031326
2018-07-17 18:30:00-07:00,284790,0,90.79538042,-104.39011,106.0610495,0.86286415
2018-07-17 19:30:00-07:00,284850,0,105.7953804,-104.39011,106.0610495,1.00541504
2018-07-17 20:30:00-07:00,284910,0,120.7953804,-104.39011,106.0610495,1.147965929
2018-07-17 21:30:00-07:00,284970,0,135.7953804,-104.39011,106.0610495,1.290516819
2018-07-17 22:30:00-07:00,285030,0,150.7953804,-104.39011,106.0610495,1.433067708
2018-07-17 23:30:00-07:00,285090,0,165.7953804,-104.39011,106.0610495,1.575618598
2018-07-18 00:30:00-07:00,285150,0,-179.2046196,-104.2383787,105.9516422,-1.705167722
2018-07-18 01:30:00-07:00,285210,0,-164.2046196,-104.2383787,105.9516422,-1.562439728
2018-07-18 02:30:00-07:00,285270,0,-149.2046196,-104.2383787,105.9516422,-1.419711735
2018-07-18 03:30:00-07:00,285330,0,-134.2046196,-104.2383787,105.9516422,-1.276983741
2018-07-18 04:30:00-07:00,285390,0,-119.2046196,-104.2383787,105.9516422,-1.134255747
2018-07-18 05:30:00-07:00,285450,0,-104.2046196,-104.2383787,105.9516422,-0.991527753
2018-07-18 06:30:00-07:00,285510,322,-89.20461958,-104.2383787,105.9516422,-0.848799759
2018-07-18 07:30:00-07:00,285570,549,-74.20461958,-104.2383787,105.9516422,-0.706071766
2018-07-18 08:30:00-07:00,285630,662,-59.20461958,-104.2383787,105.9516422,-0.563343772
2018-07-18 09:30:00-07:00,285690,172,-44.20461958,-104.2383787,105.9516422,-0.420615778
2018-07-18 10:30:00-07:00,285750,760,-29.20461958,-104.2383787,105.9516422,-0.277887784
2018-07-18 11:30:00-07:00,285810,784,-14.20461958,-104.2383787,105.9516422,-0.13515979
2018-07-18 12:30:00-07:00,285870,785,0.795380417,-104.2383787,105.9516422,0.007568203
2018-07-18 13:30:00-07:00,285930,773,15.79538042,-104.2383787,105.9516422,0.150296197
2018-07-18 14:30:00-07:00,285990,746,30.79538042,-104.2383787,105.9516422,0.293024191
2018-07-18 15:30:00-07:00,286050,0,45.79538042,-104.2383787,105.9516422,0.435752185
2018-07-18 16:30:00-07:00,286110,0,60.79538042,-104.2383787,105.9516422,0.578480179
2018-07-18 17:30:00-07:00,286170,0,75.79538042,-104.2383787,105.9516422,0.721208172
2018-07-18 18:30:00-07:00,286230,0,90.79538042,-104.2383787,105.9516422,0.863936166
2018-07-18 19:30:00-07:00,286290,0,105.7953804,-104.2383787,105.9516422,1.00666416
2018-07-18 20:30:00-07:00,286350,0,120.7953804,-104.2383787,105.9516422,1.149392154
2018-07-18 21:30:00-07:00,286410,0,135.7953804,-104.2383787,105.9516422,1.292120148
2018-07-18 22:30:00-07:00,286470,0,150.7953804,-104.2383787,105.9516422,1.434848141
2018-07-18 23:30:00-07:00,286530,0,165.7953804,-104.2383787,105.9516422,1.577576135
2018-07-19 00:30:00-07:00,286590,0,-179.2046196,-104.084937,105.8358328,-1.707354825
2018-07-19 01:30:00-07:00,286650,0,-164.2046196,-104.084937,105.8358328,-1.564443764
2018-07-19 02:30:00-07:00,286710,0,-149.2046196,-104.084937,105.8358328,-1.421532703
2018-07-19 03:30:00-07:00,286770,0,-134.2046196,-104.084937,105.8358328,-1.278621641
2018-07-19 04:30:00-07:00,286830,0,-119.2046196,-104.084937,105.8358328,-1.13571058
2018-07-19 05:30:00-07:00,286890,0,-104.2046196,-104.084937,105.8358328,-0.992799519
2018-07-19 06:30:00-07:00,286950,94,-89.20461958,-104.084937,105.8358328,-0.849888457
2018-07-19 07:30:00-07:00,287010,183,-74.20461958,-104.084937,105.8358328,-0.706977396
2018-07-19 08:30:00-07:00,287070,528,-59.20461958,-104.084937,105.8358328,-0.564066335
2018-07-19 09:30:00-07:00,287130,691,-44.20461958,-104.084937,105.8358328,-0.421155273
2018-07-19 10:30:00-07:00,287190,744,-29.20461958,-104.084937,105.8358328,-0.278244212
2018-07-19 11:30:00-07:00,287250,807,-14.20461958,-104.084937,105.8358328,-0.135333151
2018-07-19 12:30:00-07:00,287310,820,0.795380417,-104.084937,105.8358328,0.007577911
2018-07-19 13:30:00-07:00,287370,511,15.79538042,-104.084937,105.8358328,0.150488972
2018-07-19 14:30:00-07:00,287430,444,30.79538042,-104.084937,105.8358328,0.293400033
2018-07-19 15:30:00-07:00,287490,526,45.79538042,-104.084937,105.8358328,0.436311095
2018-07-19 16:30:00-07:00,287550,97,60.79538042,-104.084937,105.8358328,0.579222156
2018-07-19 17:30:00-07:00,287610,211,75.79538042,-104.084937,105.8358328,0.722133217
2018-07-19 18:30:00-07:00,287670,131,90.79538042,-104.084937,105.8358328,0.865044279
2018-07-19 19:30:00-07:00,287730,0,105.7953804,-104.084937,105.8358328,1.00795534
2018-07-19 20:30:00-07:00,287790,0,120.7953804,-104.084937,105.8358328,1.150866401
2018-07-19 21:30:00-07:00,287850,0,135.7953804,-104.084937,105.8358328,1.293777463
2018-07-19 22:30:00-07:00,287910,0,150.7953804,-104.084937,105.8358328,1.436688524
2018-07-19 23:30:00-07:00,287970,0,165.7953804,-104.084937,105.8358328,1.579599585
2018-07-20 00:30:00-07:00,288030,0,-179.2046196,-103.9299143,105.7136616,-1.709612314
2018-07-20 01:30:00-07:00,288090,0,-164.2046196,-103.9299143,105.7136616,-1.566512294
2018-07-20 02:30:00-07:00,288150,0,-149.2046196,-103.9299143,105.7136616,-1.423412274
2018-07-20 03:30:00-07:00,288210,0,-134.2046196,-103.9299143,105.7136616,-1.280312253
2018-07-20 04:30:00-07:00,288270,0,-119.2046196,-103.9299143,105.7136616,-1.137212233
2018-07-20 05:30:00-07:00,288330,0,-104.2046196,-103.9299143,105.7136616,-0.994112213
2018-07-20 06:30:00-07:00,288390,291,-89.20461958,-103.9299143,105.7136616,-0.851012192
2018-07-20 07:30:00-07:00,288450,92,-74.20461958,-103.9299143,105.7136616,-0.707912172
2018-07-20 08:30:00-07:00,288510,0,-59.20461958,-103.9299143,105.7136616,-0.564812151
2018-07-20 09:30:00-07:00,288570,737,-44.20461958,-103.9299143,105.7136616,-0.421712131
2018-07-20 10:30:00-07:00,288630,786,-29.20461958,-103.9299143,105.7136616,-0.278612111
2018-07-20 11:30:00-07:00,288690,533,-14.20461958,-103.9299143,105.7136616,-0.13551209
2018-07-20 12:30:00-07:00,288750,834,0.795380417,-103.9299143,105.7136616,0.00758793
2018-07-20 13:30:00-07:00,288810,549,15.79538042,-103.9299143,105.7136616,0.150687951
2018-07-20 14:30:00-07:00,288870,119,30.79538042,-103.9299143,105.7136616,0.293787971
2018-07-20 15:30:00-07:00,288930,200,45.79538042,-103.9299143,105.7136616,0.436887991
2018-07-20 16:30:00-07:00,288990,327,60.79538042,-103.9299143,105.7136616,0.579988012
2018-07-20 17:30:00-07:00,289050,100,75.79538042,-103.9299143,105.7136616,0.723088032
2018-07-20 18:30:00-07:00,289110,53,90.79538042,-103.9299143,105.7136616,0.866188053
2018-07-20 19:30:00-07:00,289170,0,105.7953804,-103.9299143,105.7136616,1.009288073
2018-07-20 20:30:00-07:00,289230,0,120.7953804,-103.9299143,105.7136616,1.152388093
2018-07-20 21:30:00-07:00,289290,0,135.7953804,-103.9299143,105.7136616,1.295488114
2018-07-20 22:30:00-07:00,289350,0,150.7953804,-103.9299143,105.7136616,1.438588134
2018-07-20 23:30:00-07:00,289410,0,165.7953804,-103.9299143,105.7136616,1.581688155
2018-07-21 00:30:00-07:00,289470,0,-179.2046196,-103.7734339,105.5851783,-1.711939316
2018-07-21 01:30:00-07:00,289530,0,-164.2046196,-103.7734339,105.5851783,-1.568644518
2018-07-21 02:30:00-07:00,289590,0,-149.2046196,-103.7734339,105.5851783,-1.42534972
2018-07-21 03:30:00-07:00,289650,0,-134.2046196,-103.7734339,105.5851783,-1.282054922
2018-07-21 04:30:00-07:00,289710,0,-119.2046196,-103.7734339,105.5851783,-1.138760124
2018-07-21 05:30:00-07:00,289770,0,-104.2046196,-103.7734339,105.5851783,-0.995465327
2018-07-21 06:30:00-07:00,289830,309,-89.20461958,-103.7734339,105.5851783,-0.852170529
2018-07-21 07:30:00-07:00,289890,542,-74.20461958,-103.7734339,105.5851783,-0.708875731
2018-07-21 08:30:00-07:00,289950,366,-59.20461958,-103.7734339,105.5851783,-0.565580933
2018-07-21 09:30:00-07:00,290010,424,-44.20461958,-103.7734339,105.5851783,-0.422286135
2018-07-21 10:30:00-07:00,290070,489,-29.20461958,-103.7734339,105.5851783,-0.278991337
2018-07-21 11:30:00-07:00,290130,827,-14.20461958,-103.7734339,105.5851783,-0.135696539
2018-07-21 12:30:00-07:00,290190,844,0.795380417,-103.7734339,105.5851783,0.007598258
2018-07-21 13:30:00-07:00,290250,847,15.79538042,-103.7734339,105.5851783,0.150893056
2018-07-21 14:30:00-07:00,290310,812,30.79538042,-103.7734339,105.5851783,0.294187854
2018-07-21 15:30:00-07:00,290370,781,45.79538042,-103.7734339,105.5851783,0.437482652
2018-07-21 16:30:00-07:00,290430,720,60.79538042,-103.7734339,105.5851783,0.58077745
2018-07-21 17:30:00-07:00,290490,609,75.79538042,-103.7734339,105.5851783,0.724072248
2018-07-21 18:30:00-07:00,290550,386,90.79538042,-103.7734339,105.5851783,0.867367045
2018-07-21 19:30:00-07:00,290610,0,105.7953804,-103.7734339,105.5851783,1.010661843
2018-07-21 20:30:00-07:00,290670,0,120.7953804,-103.7734339,105.5851783,1.153956641
2018-07-21 21:30:00-07:00,290730,0,135.7953804,-103.7734339,105.5851783,1.297251439
2018-07-21 22:30:00-07:00,290790,0,150.7953804,-103.7734339,105.5851783,1.440546237
2018-07-21 23:30:00-07:00,290850,0,165.7953804,-103.7734339,105.5851783,1.583841035
2018-07-22 00:30:00-07:00,290910,0,-179.2046196,-103.615612,105.4504401,-1.714334947
2018-07-22 01:30:00-07:00,290970,0,-164.2046196,-103.615612,105.4504401,-1.570839627
2018-07-22 02:30:00-07:00,291030,0,-149.2046196,-103.615612,105.4504401,-1.427344307
2018-07-22 03:30:00-07:00,291090,0,-134.2046196,-103.615612,105.4504401,-1.283848987
2018-07-22 04:30:00-07:00,291150,0,-119.2046196,-103.615612,105.4504401,-1.140353667
2018-07-22 05:30:00-07:00,291210,0,-104.2046196,-103.615612,105.4504401,-0.996858348
2018-07-22 06:30:00-07:00,291270,325,-89.20461958,-103.615612,105.4504401,-0.853363028
2018-07-22 07:30:00-07:00,291330,444,-74.20461958,-103.615612,105.4504401,-0.709867708
2018-07-22 08:30:00-07:00,291390,665,-59.20461958,-103.615612,105.4504401,-0.566372388
2018-07-22 09:30:00-07:00,291450,734,-44.20461958,-103.615612,105.4504401,-0.422877068
2018-07-22 10:30:00-07:00,291510,782,-29.20461958,-103.615612,105.4504401,-0.279381748
2018-07-22 11:30:00-07:00,291570,803,-14.20461958,-103.615612,105.4504401,-0.135886429
2018-07-22 12:30:00-07:00,291630,482,0.795380417,-103.615612,105.4504401,0.007608891
2018-07-22 13:30:00-07:00,291690,403,15.79538042,-103.615612,105.4504401,0.151104211
2018-07-22 14:30:00-07:00,291750,356,30.79538042,-103.615612,105.4504401,0.294599531
2018-07-22 15:30:00-07:00,291810,596,45.79538042,-103.615612,105.4504401,0.438094851
2018-07-22 16:30:00-07:00,291870,135,60.79538042,-103.615612,105.4504401,0.58159017
2018-07-22 17:30:00-07:00,291930,20,75.79538042,-103.615612,105.4504401,0.72508549
2018-07-22 18:30:00-07:00,291990,0,90.79538042,-103.615612,105.4504401,0.86858081
2018-07-22 19:30:00-07:00,292050,0,105.7953804,-103.615612,105.4504401,1.01207613
2018-07-22 20:30:00-07:00,292110,0,120.7953804,-103.615612,105.4504401,1.15557145
2018-07-22 21:30:00-07:00,292170,0,135.7953804,-103.615612,105.4504401,1.29906677
2018-07-22 22:30:00-07:00,292230,0,150.7953804,-103.615612,105.4504401,1.442562089
2018-07-22 23:30:00-07:00,292290,0,165.7953804,-103.615612,105.4504401,1.586057409
2018-07-23 00:30:00-07:00,292350,0,-179.2046196,-103.4565592,105.3095113,-1.71679832
2018-07-23 01:30:00-07:00,292410,0,-164.2046196,-103.4565592,105.3095113,-1.573096808
2018-07-23 02:30:00-07:00,292470,0,-149.2046196,-103.4565592,105.3095113,-1.429395296
2018-07-23 03:30:00-07:00,292530,0,-134.2046196,-103.4565592,105.3095113,-1.285693784
2018-07-23 04:30:00-07:00,292590,0,-119.2046196,-103.4565592,105.3095113,-1.141992272
2018-07-23 05:30:00-07:00,292650,0,-104.2046196,-103.4565592,105.3095113,-0.99829076
2018-07-23 06:30:00-07:00,292710,11,-89.20461958,-103.4565592,105.3095113,-0.854589248
2018-07-23 07:30:00-07:00,292770,57,-74.20461958,-103.4565592,105.3095113,-0.710887736
2018-07-23 08:30:00-07:00,292830,660,-59.20461958,-103.4565592,105.3095113,-0.567186224
2018-07-23 09:30:00-07:00,292890,735,-44.20461958,-103.4565592,105.3095113,-0.423484712
2018-07-23 10:30:00-07:00,292950,322,-29.20461958,-103.4565592,105.3095113,-0.2797832
2018-07-23 11:30:00-07:00,293010,803,-14.20461958,-103.4565592,105.3095113,-0.136081688
2018-07-23 12:30:00-07:00,293070,573,0.795380417,-103.4565592,105.3095113,0.007619825
2018-07-23 13:30:00-07:00,293130,426,15.79538042,-103.4565592,105.3095113,0.151321337
2018-07-23 14:30:00-07:00,293190,27,30.79538042,-103.4565592,105.3095113,0.295022849
2018-07-23 15:30:00-07:00,293250,0,45.79538042,-103.4565592,105.3095113,0.438724361
2018-07-23 16:30:00-07:00,293310,0,60.79538042,-103.4565592,105.3095113,0.582425873
2018-07-23 17:30:00-07:00,293370,0,75.79538042,-103.4565592,105.3095113,0.726127385
2018-07-23 18:30:00-07:00,293430,0,90.79538042,-103.4565592,105.3095113,0.869828897
2018-07-23 19:30:00-07:00,293490,0,105.7953804,-103.4565592,105.3095113,1.013530409
2018-07-23 20:30:00-07:00,293550,0,120.7953804,-103.4565592,105.3095113,1.157231921
2018-07-23 21:30:00-07:00,293610,0,135.7953804,-103.4565592,105.3095113,1.300933433
2018-07-23 22:30:00-07:00,293670,0,150.7953804,-103.4565592,105.3095113,1.444634945
2018-07-23 23:30:00-07:00,293730,0,165.7953804,-103.4565592,105.3095113,1.588336457
2018-07-24 00:30:00-07:00,293790,0,-179.2046196,-103.2963808,105.1624617,-1.719328548
2018-07-24 01:30:00-07:00,293850,0,-164.2046196,-103.2963808,105.1624617,-1.575415248
2018-07-24 02:30:00-07:00,293910,0,-149.2046196,-103.2963808,105.1624617,-1.431501948
2018-07-24 03:30:00-07:00,293970,0,-134.2046196,-103.2963808,105.1624617,-1.287588648
2018-07-24 04:30:00-07:00,294030,0,-119.2046196,-103.2963808,105.1624617,-1.143675347
2018-07-24 05:30:00-07:00,294090,0,-104.2046196,-103.2963808,105.1624617,-0.999762047
2018-07-24 06:30:00-07:00,294150,230,-89.20461958,-103.2963808,105.1624617,-0.855848747
2018-07-24 07:30:00-07:00,294210,370,-74.20461958,-103.2963808,105.1624617,-0.711935447
2018-07-24 08:30:00-07:00,294270,86,-59.20461958,-103.2963808,105.1624617,-0.568022146
2018-07-24 09:30:00-07:00,294330,136,-44.20461958,-103.2963808,105.1624617,-0.424108846
