time,process,process_on,process_status,w_dot_gen_kWe,elec_sold_kWe,price_elec,m_dot_hpt,m_dot_extract,hot_TES_inventory,cold_TES_inventory,v_dot_in_m3hr,capacity_m3day
65,ED,0,OFF,0.0,0.0,-0.04234434,33.16432988344841,11.975181147207513,583833465.9561528,4607.781871145576,0.0,0.0
65,CRY,0,OFF,0.0,0.0,-0.04234434,33.16432988344841,11.975181147207513,583833465.9561528,4607.781871145576,0.0,0.0
66,RO,0,OFF,0.0,0.0,-0.06283533,33.16434005007458,11.97523990593403,592815518.1745721,4678.672562637148,0.0,0.0
66,MED,0,OFF,0.0,0.0,-0.06283533,33.16434005007458,11.97523990593403,592815518.1745721,4678.672562637148,0.0,0.0
66,ED,0,OFF,0.0,0.0,-0.06283533,33.16434005007458,11.97523990593403,592815518.1745721,4678.672562637148,0.0,0.0
66,CRY,0,OFF,0.0,0.0,-0.06283533,33.16434005007458,11.97523990593403,592815518.1745721,4678.672562637148,0.0,0.0
67,RO,0,OFF,0.0,0.0,-0.05501805,33.16433731554221,11.975224101513117,601797570.4523643,4749.56316057015,0.0,0.0
67,MED,0,OFF,0.0,0.0,-0.05501805,33.16433731554221,11.975224101513117,601797570.4523643,4749.56316057015,0.0,0.0
67,ED,0,OFF,0.0,0.0,-0.05501805,33.16433731554221,11.975224101513117,601797570.4523643,4749.56316057015,0.0,0.0
67,CRY,0,OFF,0.0,0.0,-0.05501805,33.16433731554221,11.975224101513117,601797570.4523643,4749.56316057015,0.0,0.0
68,RO,0,OFF,0.0,0.0,-0.048473050000000004,33.16433405004977,11.97520522837132,610779622.801058,4820.453646778453,0.0,0.0
68,MED,0,OFF,0.0,0.0,-0.048473050000000004,33.16433405004977,11.97520522837132,610779622.801058,4820.453646778453,0.0,0.0
68,ED,0,OFF,0.0,0.0,-0.048473050000000004,33.16433405004977,11.97520522837132,610779622.801058,4820.453646778453,0.0,0.0
68,CRY,0,OFF,0.0,0.0,-0.048473050000000004,33.16433405004977,11.97520522837132,610779622.801058,4820.453646778453,0.0,0.0
69,RO,0,OFF,0.0,0.0,-0.04551212,33.164332044258565,11.975193635760837,619761675.1933022,4891.344064361144,0.0,0.0
69,MED,0,OFF,0.0,0.0,-0.04551212,33.164332044258565,11.975193635760837,619761675.1933022,4891.344064361144,0.0,0.0
69,ED,0,OFF,0.0,0.0,-0.04551212,33.164332044258565,11.975193635760837,619761675.1933022,4891.344064361144,0.0,0.0
69,CRY,0,OFF,0.0,0.0,-0.04551212,33.164332044258565,11.975193635760837,619761675.1933022,4891.344064361144,0.0,0.0
70,RO,0,OFF,0.0,0.0,-0.041111060000000005,33.164328449518,11.97517285970651,628743727.6635966,4962.234358954327,0.0,0.0
70,MED,0,OFF,0.0,0.0,-0.041111060000000005,33.164328449518,11.97517285970651,628743727.6635966,4962.234358954327,0.0,0.0
70,ED,0,OFF,0.0,0.0,-0.041111060000000005,33.164328449518,11.97517285970651,628743727.6635966,4962.234358954327,0.0,0.0
70,CRY,0,OFF,0.0,0.0,-0.041111060000000005,33.164328449518,11.97517285970651,628743727.6635966,4962.234358954327,0.0,0.0
71,RO,0,OFF,0.0,0.0,-0.03869162,33.16432593916664,11.975158350955363,637725780.1883966,5033.12456765901,0.0,0.0
71,MED,0,OFF,0.0,0.0,-0.03869162,33.16432593916664,11.975158350955363,637725780.1883966,5033.12456765901,0.0,0.0
71,ED,0,OFF,0.0,0.0,-0.03869162,33.16432593916664,11.975158350955363,637725780.1883966,5033.12456765901,0.0,0.0
71,CRY,0,OFF,0.0,0.0,-0.03869162,33.16432593916664,11.975158350955363,637725780.1883966,5033.12456765901,0.0,0.0
72,RO,0,OFF,0.0,0.0,-0.03563727,33.16432217169711,11.975136576601928,646707832.7949972,5104.014647464482,0.0,0.0
72,MED,0,OFF,0.0,0.0,-0.03563727,33.16432217169711,11.975136576601928,646707832.7949972,5104.014647464482,0.0,0.0
72,ED,0,OFF,0.0,0.0,-0.03563727,33.16432217169711,11.975136576601928,646707832.7949972,5104.014647464482,0.0,0.0
72,CRY,0,OFF,0.0,0.0,-0.03563727,33.16432217169711,11.975136576601928,646707832.7949972,5104.014647464482,0.0,0.0
73,RO,0,OFF,0.0,0.0,-0.03190959,33.1643160063854,11.975100943751958,655689885.5354611,5174.9045163316005,0.0,0.0
73,MED,0,OFF,0.0,0.0,-0.03190959,33.1643160063854,11.975100943751958,655689885.5354611,5174.9045163316005,0.0,0.0
73,ED,0,OFF,0.0,0.0,-0.03190959,33.1643160063854,11.975100943751958,655689885.5354611,5174.9045163316005,0.0,0.0
73,CRY,0,OFF,0.0,0.0,-0.03190959,33.1643160063854,11.975100943751958,655689885.5354611,5174.9045163316005,0.0,0.0
74,RO,0,OFF,0.0,0.0,-0.03152101,33.164315365251554,11.97509723827409,664671938.2898455,5245.794363263135,0.0,0.0
74,MED,0,OFF,0.0,0.0,-0.03152101,33.164315365251554,11.97509723827409,664671938.2898455,5245.794363263135,0.0,0.0
74,ED,0,OFF,0.0,0.0,-0.03152101,33.164315365251554,11.97509723827409,664671938.2898455,5245.794363263135,0.0,0.0
74,CRY,0,OFF,0.0,0.0,-0.03152101,33.164315365251554,11.97509723827409,664671938.2898455,5245.794363263135,0.0,0.0
75,RO,0,OFF,0.0,0.0,-0.031034970000000002,33.16431443280563,11.975091849137709,673653991.0644755,5316.68417829221,0.0,0.0
75,MED,0,OFF,0.0,0.0,-0.031034970000000002,33.16431443280563,11.975091849137709,673653991.0644755,5316.68417829221,0.0,0.0
75,ED,0,OFF,0.0,0.0,-0.031034970000000002,33.16431443280563,11.975091849137709,673653991.0644755,5316.68417829221,0.0,0.0
75,CRY,0,OFF,0.0,0.0,-0.031034970000000002,33.16431443280563,11.975091849137709,673653991.0644755,5316.68417829221,0.0,0.0
76,RO,0,OFF,0.0,0.0,-0.03119699,33.16431483625702,11.975094180913212,682636043.8303456,5387.574007124866,0.0,0.0
76,MED,0,OFF,0.0,0.0,-0.03119699,33.16431483625702,11.975094180913212,682636043.8303456,5387.574007124866,0.0,0.0
76,ED,0,OFF,0.0,0.0,-0.03119699,33.16431483625702,11.975094180913212,682636043.8303456,5387.574007124866,0.0,0.0
76,CRY,0,OFF,0.0,0.0,-0.03119699,33.16431483625702,11.975094180913212,682636043.8303456,5387.574007124866,0.0,0.0
77,RO,0,OFF,0.0,0.0,-0.03266157,33.164317782411075,11.975111208416527,691618096.5322479,5458.46393675646,0.0,0.0
77,MED,0,OFF,0.0,0.0,-0.03266157,33.164317782411075,11.975111208416527,691618096.5322479,5458.46393675646,0.0,0.0
77,ED,0,OFF,0.0,0.0,-0.03266157,33.164317782411075,11.975111208416527,691618096.5322479,5458.46393675646,0.0,0.0
77,CRY,0,OFF,0.0,0.0,-0.03266157,33.164317782411075,11.975111208416527,691618096.5322479,5458.46393675646,0.0,0.0
78,RO,0,OFF,0.0,0.0,-0.038773510000000004,33.16432655109901,11.975161887661308,700600149.0437614,5529.354166397635,0.0,0.0
78,MED,0,OFF,0.0,0.0,-0.038773510000000004,33.16432655109901,11.975161887661308,700600149.0437614,5529.354166397635,0.0,0.0
78,ED,0,OFF,0.0,0.0,-0.038773510000000004,33.16432655109901,11.975161887661308,700600149.0437614,5529.354166397635,0.0,0.0
78,CRY,0,OFF,0.0,0.0,-0.038773510000000004,33.16432655109901,11.975161887661308,700600149.0437614,5529.354166397635,0.0,0.0
79,RO,0,OFF,0.0,0.0,-0.04961163,33.164334884299485,11.975210049975859,709582201.3743416,5600.244681148738,0.0,0.0
79,MED,0,OFF,0.0,0.0,-0.04961163,33.164334884299485,11.975210049975859,709582201.3743416,5600.244681148738,0.0,0.0
79,ED,0,OFF,0.0,0.0,-0.04961163,33.164334884299485,11.975210049975859,709582201.3743416,5600.244681148738,0.0,0.0
79,CRY,0,OFF,0.0,0.0,-0.04961163,33.164334884299485,11.975210049975859,709582201.3743416,5600.244681148738,0.0,0.0
80,RO,0,OFF,0.0,0.0,-0.056564210000000004,33.164338078261665,11.975228509703499,718564253.6355734,5671.135305177222,0.0,0.0
80,MED,0,OFF,0.0,0.0,-0.056564210000000004,33.164338078261665,11.975228509703499,718564253.6355734,5671.135305177222,0.0,0.0
80,ED,0,OFF,0.0,0.0,-0.056564210000000004,33.164338078261665,11.975228509703499,718564253.6355734,5671.135305177222,0.0,0.0
80,CRY,0,OFF,0.0,0.0,-0.056564210000000004,33.164338078261665,11.975228509703499,718564253.6355734,5671.135305177222,0.0,0.0
81,RO,0,OFF,0.0,0.0,-0.037485790000000005,33.16432502819937,11.97515308595637,727546306.1801527,5742.025482714311,0.0,0.0
81,MED,0,OFF,0.0,0.0,-0.037485790000000005,33.16432502819937,11.97515308595637,727546306.1801527,5742.025482714311,0.0,0.0
81,ED,0,OFF,0.0,0.0,-0.037485790000000005,33.16432502819937,11.97515308595637,727546306.1801527,5742.025482714311,0.0,0.0
81,CRY,0,OFF,0.0,0.0,-0.037485790000000005,33.16432502819937,11.97515308595637,727546306.1801527,5742.025482714311,0.0,0.0
82,RO,0,OFF,0.0,0.0,-0.03087011,33.16431427438691,11.97509093354563,736528358.9582224,5812.91529232329,0.0,0.0
82,MED,0,OFF,0.0,0.0,-0.03087011,33.16431427438691,11.97509093354563,736528358.9582224,5812.91529232329,0.0,0.0
82,ED,0,OFF,0.0,0.0,-0.03087011,33.16431427438691,11.97509093354563,736528358.9582224,5812.91529232329,0.0,0.0
82,CRY,0,OFF,0.0,0.0,-0.03087011,33.16431427438691,11.97509093354563,736528358.9582224,5812.91529232329,0.0,0.0
83,RO,0,OFF,0.0,0.0,-0.03079489,33.16431415990027,11.975090271862141,745510411.7387778,5883.805098015253,0.0,0.0
83,MED,0,OFF,0.0,0.0,-0.03079489,33.16431415990027,11.975090271862141,745510411.7387778,5883.805098015253,0.0,0.0
83,ED,0,OFF,0.0,0.0,-0.03079489,33.16431415990027,11.975090271862141,745510411.7387778,5883.805098015253,0.0,0.0
83,CRY,0,OFF,0.0,0.0,-0.03079489,33.16431415990027,11.975090271862141,745510411.7387778,5883.805098015253,0.0,0.0
84,RO,0,OFF,0.0,0.0,-0.028978709999999998,33.164309716630015,11.97506459167113,754492464.615807,5954.694751686337,0.0,0.0
84,MED,0,OFF,0.0,0.0,-0.028978709999999998,33.164309716630015,11.97506459167113,754492464.615807,5954.694751686337,0.0,0.0
84,ED,0,OFF,0.0,0.0,-0.028978709999999998,33.164309716630015,11.97506459167113,754492464.615807,5954.694751686337,0.0,0.0
84,CRY,0,OFF,0.0,0.0,-0.028978709999999998,33.164309716630015,11.97506459167113,754492464.615807,5954.694751686337,0.0,0.0
85,RO,0,OFF,0.0,0.0,-0.02625905,33.16430122278697,11.975015500911558,763474517.6772575,6025.584114751311,0.0,0.0
85,MED,0,OFF,0.0,0.0,-0.02625905,33.16430122278697,11.975015500911558,763474517.6772575,6025.584114751311,0.0,0.0
85,ED,0,OFF,0.0,0.0,-0.02625905,33.16430122278697,11.975015500911558,763474517.6772575,6025.584114751311,0.0,0.0
85,CRY,0,OFF,0.0,0.0,-0.02625905,33.16430122278697,11.975015500911558,763474517.6772575,6025.584114751311,0.0,0.0
86,RO,0,OFF,0.0,0.0,-0.02567083,33.16429898956819,11.975002593867535,772456570.7871963,6096.473401409526,0.0,0.0
86,MED,0,OFF,0.0,0.0,-0.02567083,33.16429898956819,11.975002593867535,772456570.7871963,6096.473401409526,0.0,0.0
86,ED,0,OFF,0.0,0.0,-0.02567083,33.16429898956819,11.975002593867535,772456570.7871963,6096.473401409526,0.0,0.0
86,CRY,0,OFF,0.0,0.0,-0.02567083,33.16429898956819,11.975002593867535,772456570.7871963,6096.473401409526,0.0,0.0
87,RO,0,OFF,0.0,0.0,-0.02805422,33.16430710621101,11.975049504572025,781438623.7209038,6167.362965768422,0.0,0.0
87,MED,0,OFF,0.0,0.0,-0.02805422,33.16430710621101,11.975049504572025,781438623.7209038,6167.362965768422,0.0,0.0
87,ED,0,OFF,0.0,0.0,-0.02805422,33.16430710621101,11.975049504572025,781438623.7209038,6167.362965768422,0.0,0.0
87,CRY,0,OFF,0.0,0.0,-0.02805422,33.16430710621101,11.975049504572025,781438623.7209038,6167.362965768422,0.0,0.0
88,RO,0,OFF,0.0,0.0,-0.03268697,33.16431792017211,11.975112004616044,790420676.419815,6238.252900113337,0.0,0.0
88,MED,0,OFF,0.0,0.0,-0.03268697,33.16431792017211,11.975112004616044,790420676.419815,6238.252900113337,0.0,0.0
88,ED,0,OFF,0.0,0.0,-0.03268697,33.16431792017211,11.975112004616044,790420676.419815,6238.252900113337,0.0,0.0
88,CRY,0,OFF,0.0,0.0,-0.03268697,33.16431792017211,11.975112004616044,790420676.419815,6238.252900113337,0.0,0.0
89,RO,0,OFF,0.0,0.0,-0.04155107,33.164329215002034,11.975177283875,799402728.8734889,6309.143220896589,0.0,0.0
89,MED,0,OFF,0.0,0.0,-0.04155107,33.164329215002034,11.975177283875,799402728.8734889,6309.143220896589,0.0,0.0
89,ED,0,OFF,0.0,0.0,-0.04155107,33.164329215002034,11.975177283875,799402728.8734889,6309.143220896589,0.0,0.0
89,CRY,0,OFF,0.0,0.0,-0.04155107,33.164329215002034,11.975177283875,799402728.8734889,6309.143220896589,0.0,0.0
90,RO,0,OFF,0.0,0.0,-0.06484751,33.16434063629516,11.975243294036876,808384781.0791798,6380.033932444958,0.0,0.0
90,MED,0,OFF,0.0,0.0,-0.06484751,33.16434063629516,11.975243294036876,808384781.0791798,6380.033932444958,0.0,0.0
90,ED,0,OFF,0.0,0.0,-0.06484751,33.16434063629516,11.975243294036876,808384781.0791798,6380.033932444958,0.0,0.0
90,CRY,0,OFF,0.0,0.0,-0.06484751,33.16434063629516,11.975243294036876,808384781.0791798,6380.033932444958,0.0,0.0
91,RO,0,OFF,0.0,0.0,-0.06698708,33.16434108312421,11.975245876516572,817366833.275169,6450.924659281019,0.0,0.0
91,MED,0,OFF,0.0,0.0,-0.06698708,33.16434108312421,11.975245876516572,817366833.275169,6450.924659281019,0.0,0.0
91,ED,0,OFF,0.0,0.0,-0.06698708,33.16434108312421,11.975245876516572,817366833.275169,6450.924659281019,0.0,0.0
91,CRY,0,OFF,0.0,0.0,-0.06698708,33.16434108312421,11.975245876516572,817366833.275169,6450.924659281019,0.0,0.0
92,RO,0,OFF,0.0,0.0,-0.05225052,33.164336010010715,11.975216556102566,826348885.5813074,6521.81521254691,0.0,0.0
92,MED,0,OFF,0.0,0.0,-0.05225052,33.164336010010715,11.975216556102566,826348885.5813074,6521.81521254691,0.0,0.0
92,ED,0,OFF,0.0,0.0,-0.05225052,33.164336010010715,11.975216556102566,826348885.5813074,6521.81521254691,0.0,0.0
92,CRY,0,OFF,0.0,0.0,-0.05225052,33.164336010010715,11.975216556102566,826348885.5813074,6521.81521254691,0.0,0.0
93,RO,0,OFF,0.0,0.0,-0.0479794,33.16433369446642,11.975203173252487,835330937.9377217,6592.705686589377,0.0,0.0
93,MED,0,OFF,0.0,0.0,-0.0479794,33.16433369446642,11.975203173252487,835330937.9377217,6592.705686589377,0.0,0.0
93,ED,0,OFF,0.0,0.0,-0.0479794,33.16433369446642,11.975203173252487,835330937.9377217,6592.705686589377,0.0,0.0
93,CRY,0,OFF,0.0,0.0,-0.0479794,33.16433369446642,11.975203173252487,835330937.9377217,6592.705686589377,0.0,0.0
94,RO,0,OFF,0.0,0.0,-0.04053864,33.164327989368935,11.975170200242799,844312990.4180069,6663.595965439141,0.0,0.0
94,MED,0,OFF,0.0,0.0,-0.04053864,33.164327989368935,11.975170200242799,844312990.4180069,6663.595965439141,0.0,0.0
94,ED,0,OFF,0.0,0.0,-0.04053864,33.164327989368935,11.975170200242799,844312990.4180069,6663.595965439141,0.0,0.0
94,CRY,0,OFF,0.0,0.0,-0.04053864,33.164327989368935,11.975170200242799,844312990.4180069,6663.595965439141,0.0,0.0
95,RO,0,OFF,0.0,0.0,-0.03507012,33.16432133882146,11.975131762938911,853295043.0426911,6734.486016748824,0.0,0.0
95,MED,0,OFF,0.0,0.0,-0.03507012,33.16432133882146,11.975131762938911,853295043.0426911,6734.486016748824,0.0,0.0
95,ED,0,OFF,0.0,0.0,-0.03507012,33.16432133882146,11.975131762938911,853295043.0426911,6734.486016748824,0.0,0.0
95,CRY,0,OFF,0.0,0.0,-0.03507012,33.16432133882146,11.975131762938911,853295043.0426911,6734.486016748824,0.0,0.0
96,RO,0,OFF,0.0,0.0,-0.03291705,33.16431783372989,11.975111505017152,862277095.7434791,6805.375948136227,0.0,0.0
96,MED,0,OFF,0.0,0.0,-0.03291705,33.16431783372989,11.975111505017152,862277095.7434791,6805.375948136227,0.0,0.0
96,ED,0,OFF,0.0,0.0,-0.03291705,33.16431783372989,11.975111505017152,862277095.7434791,6805.375948136227,0.0,0.0
96,CRY,0,OFF,0.0,0.0,-0.03291705,33.16431783372989,11.975111505017152,862277095.7434791,6805.375948136227,0.0,0.0
97,RO,0,OFF,0.0,0.0,-0.0292426,33.16430986841285,11.975065468910666,871259148.6172128,6876.2656070003695,0.0,0.0
97,MED,0,OFF,0.0,0.0,-0.0292426,33.16430986841285,11.975065468910666,871259148.6172128,6876.2656070003695,0.0,0.0
97,ED,0,OFF,0.0,0.0,-0.0292426,33.16430986841285,11.975065468910666,871259148.6172128,6876.2656070003695,0.0,0.0
97,CRY,0,OFF,0.0,0.0,-0.0292426,33.16430986841285,11.975065468910666,871259148.6172128,6876.2656070003695,0.0,0.0
98,RO,0,OFF,0.0,0.0,-0.02830527,33.164307442065144,11.97505144566447,880241201.5436282,6947.15518285009,0.0,0.0
98,MED,0,OFF,0.0,0.0,-0.02830527,33.164307442065144,11.97505144566447,880241201.5436282,6947.15518285009,0.0,0.0
98,ED,0,OFF,0.0,0.0,-0.02830527,33.164307442065144,11.97505144566447,880241201.5436282,6947.15518285009,0.0,0.0
98,CRY,0,OFF,0.0,0.0,-0.02830527,33.164307442065144,11.97505144566447,880241201.5436282,6947.15518285009,0.0,0.0
99,RO,0,OFF,0.0,0.0,-0.02722351,33.1643041362305,11.975032339362103,889223254.541821,7018.044645594853,0.0,0.0
99,MED,0,OFF,0.0,0.0,-0.02722351,33.1643041362305,11.975032339362103,889223254.541821,7018.044645594853,0.0,0.0
99,ED,0,OFF,0.0,0.0,-0.02722351,33.1643041362305,11.975032339362103,889223254.541821,7018.044645594853,0.0,0.0
99,CRY,0,OFF,0.0,0.0,-0.02722351,33.1643041362305,11.975032339362103,889223254.541821,7018.044645594853,0.0,0.0
100,RO,0,OFF,0.0,0.0,-0.027413609999999998,33.164304828376025,11.975036339665563,898205307.5249857,7088.934132020502,0.0,0.0
100,MED,0,OFF,0.0,0.0,-0.027413609999999998,33.164304828376025,11.975036339665563,898205307.5249857,7088.934132020502,0.0,0.0
100,ED,0,OFF,0.0,0.0,-0.027413609999999998,33.164304828376025,11.975036339665563,898205307.5249857,7088.934132020502,0.0,0.0
100,CRY,0,OFF,0.0,0.0,-0.027413609999999998,33.164304828376025,11.975036339665563,898205307.5249857,7088.934132020502,0.0,0.0
101,RO,0,OFF,0.0,0.0,-0.028411290000000002,33.16430792800289,11.975054254175655,907187360.4408501,7159.823724495969,0.0,0.0
101,MED,0,OFF,0.0,0.0,-0.028411290000000002,33.16430792800289,11.975054254175655,907187360.4408501,7159.823724495969,0.0,0.0
101,ED,0,OFF,0.0,0.0,-0.028411290000000002,33.16430792800289,11.975054254175655,907187360.4408501,7159.823724495969,0.0,0.0
101,CRY,0,OFF,0.0,0.0,-0.028411290000000002,33.16430792800289,11.975054254175655,907187360.4408501,7159.823724495969,0.0,0.0
102,RO,0,OFF,0.0,0.0,-0.03214346,33.16431678520008,11.975105444965802,916169413.1644043,7230.713620009249,0.0,0.0
102,MED,0,OFF,0.0,0.0,-0.03214346,33.16431678520008,11.975105444965802,916169413.1644043,7230.713620009249,0.0,0.0
102,ED,0,OFF,0.0,0.0,-0.03214346,33.16431678520008,11.975105444965802,916169413.1644043,7230.713620009249,0.0,0.0
102,CRY,0,OFF,0.0,0.0,-0.03214346,33.16431678520008,11.975105444965802,916169413.1644043,7230.713620009249,0.0,0.0
103,RO,0,OFF,0.0,0.0,-0.04251536,33.16433012318217,11.975182532765535,925151465.5983595,7301.603971864738,0.0,0.0
103,MED,0,OFF,0.0,0.0,-0.04251536,33.16433012318217,11.975182532765535,925151465.5983595,7301.603971864738,0.0,0.0
103,ED,0,OFF,0.0,0.0,-0.04251536,33.16433012318217,11.975182532765535,925151465.5983595,7301.603971864738,0.0,0.0
103,CRY,0,OFF,0.0,0.0,-0.04251536,33.16433012318217,11.975182532765535,925151465.5983595,7301.603971864738,0.0,0.0
104,RO,0,OFF,0.0,0.0,-0.05331511,33.16433675206893,11.97522084487989,934133517.888386,7372.494550519214,0.0,0.0
104,MED,0,OFF,0.0,0.0,-0.05331511,33.16433675206893,11.97522084487989,934133517.888386,7372.494550519214,0.0,0.0
104,ED,0,OFF,0.0,0.0,-0.05331511,33.16433675206893,11.97522084487989,934133517.888386,7372.494550519214,0.0,0.0
104,CRY,0,OFF,0.0,0.0,-0.05331511,33.16433675206893,11.97522084487989,934133517.888386,7372.494550519214,0.0,0.0
105,RO,0,OFF,0.0,0.0,-0.03369378,33.164319701553794,11.975122300235995,943115570.5486192,7443.384545811852,0.0,0.0
105,MED,0,OFF,0.0,0.0,-0.03369378,33.164319701553794,11.975122300235995,943115570.5486192,7443.384545811852,0.0,0.0
105,ED,0,OFF,0.0,0.0,-0.03369378,33.164319701553794,11.975122300235995,943115570.5486192,7443.384545811852,0.0,0.0
105,CRY,0,OFF,0.0,0.0,-0.03369378,33.164319701553794,11.975122300235995,943115570.5486192,7443.384545811852,0.0,0.0
106,RO,0,OFF,0.0,0.0,-0.02759901,33.16430575333072,11.975041685505893,952097623.511701,7514.274063883658,0.0,0.0
106,MED,0,OFF,0.0,0.0,-0.02759901,33.16430575333072,11.975041685505893,952097623.511701,7514.274063883658,0.0,0.0
106,ED,0,OFF,0.0,0.0,-0.02759901,33.16430575333072,11.975041685505893,952097623.511701,7514.274063883658,0.0,0.0
106,CRY,0,OFF,0.0,0.0,-0.02759901,33.16430575333072,11.975041685505893,952097623.511701,7514.274063883658,0.0,0.0
107,RO,0,OFF,0.0,0.0,-0.02442669,33.16429380351908,11.97497262073426,961079676.7342411,7585.163173107752,0.0,0.0
107,MED,0,OFF,0.0,0.0,-0.02442669,33.16429380351908,11.97497262073426,961079676.7342411,7585.163173107752,0.0,0.0
107,ED,0,OFF,0.0,0.0,-0.02442669,33.16429380351908,11.97497262073426,961079676.7342411,7585.163173107752,0.0,0.0
107,CRY,0,OFF,0.0,0.0,-0.02442669,33.16429380351908,11.97497262073426,961079676.7342411,7585.163173107752,0.0,0.0
108,RO,0,OFF,0.0,0.0,-0.02322339,33.16428786997525,11.974938327403004,970061730.0856123,7656.052079323141,0.0,0.0
108,MED,0,OFF,0.0,0.0,-0.02322339,33.16428786997525,11.974938327403004,970061730.0856123,7656.052079323141,0.0,0.0
108,ED,0,OFF,0.0,0.0,-0.02322339,33.16428786997525,11.974938327403004,970061730.0856123,7656.052079323141,0.0,0.0
108,CRY,0,OFF,0.0,0.0,-0.02322339,33.16428786997525,11.974938327403004,970061730.0856123,7656.052079323141,0.0,0.0
109,RO,0,OFF,0.0,0.0,-0.022034500000000002,33.164280953944036,11.974898355717189,979043783.5871468,7726.940748915257,0.0,0.0
109,MED,0,OFF,0.0,0.0,-0.022034500000000002,33.164280953944036,11.974898355717189,979043783.5871468,7726.940748915257,0.0,0.0
109,ED,0,OFF,0.0,0.0,-0.022034500000000002,33.164280953944036,11.974898355717189,979043783.5871468,7726.940748915257,0.0,0.0
109,CRY,0,OFF,0.0,0.0,-0.022034500000000002,33.164280953944036,11.974898355717189,979043783.5871468,7726.940748915257,0.0,0.0
110,RO,0,OFF,0.0,0.0,-0.02260134,33.164284603388225,11.97491944793498,988025837.0094432,7797.829543368497,0.0,0.0
110,MED,0,OFF,0.0,0.0,-0.02260134,33.164284603388225,11.97491944793498,988025837.0094432,7797.829543368497,0.0,0.0
110,ED,0,OFF,0.0,0.0,-0.02260134,33.164284603388225,11.97491944793498,988025837.0094432,7797.829543368497,0.0,0.0
110,CRY,0,OFF,0.0,0.0,-0.02260134,33.164284603388225,11.97491944793498,988025837.0094432,7797.829543368497,0.0,0.0
111,RO,0,OFF,0.0,0.0,-0.02597788,33.16430060617305,11.975011937148317,997007890.0842817,7868.718885336806,0.0,0.0
111,MED,0,OFF,0.0,0.0,-0.02597788,33.16430060617305,11.975011937148317,997007890.0842817,7868.718885336806,0.0,0.0
111,ED,0,OFF,0.0,0.0,-0.02597788,33.16430060617305,11.975011937148317,997007890.0842817,7868.718885336806,0.0,0.0
111,CRY,0,OFF,0.0,0.0,-0.02597788,33.16430060617305,11.975011937148317,997007890.0842817,7868.718885336806,0.0,0.0
112,RO,0,OFF,0.0,0.0,-0.04016513,33.1643282371658,11.975171632402121,1005989942.5591868,7939.609172664627,0.0,0.0
112,MED,0,OFF,0.0,0.0,-0.04016513,33.1643282371658,11.975171632402121,1005989942.5591868,7939.609172664627,0.0,0.0
112,ED,0,OFF,0.0,0.0,-0.04016513,33.1643282371658,11.975171632402121,1005989942.5591868,7939.609172664627,0.0,0.0
112,CRY,0,OFF,0.0,0.0,-0.04016513,33.1643282371658,11.975171632402121,1005989942.5591868,7939.609172664627,0.0,0.0
113,RO,0,OFF,0.0,0.0,-0.04716269,33.16433356784535,11.975202441437169,1014971994.9183503,8010.499642374914,0.0,0.0
113,MED,0,OFF,0.0,0.0,-0.04716269,33.16433356784535,11.975202441437169,1014971994.9183503,8010.499642374914,0.0,0.0
113,ED,0,OFF,0.0,0.0,-0.04716269,33.16433356784535,11.975202441437169,1014971994.9183503,8010.499642374914,0.0,0.0
113,CRY,0,OFF,0.0,0.0,-0.04716269,33.16433356784535,11.975202441437169,1014971994.9183503,8010.499642374914,0.0,0.0
114,RO,0,OFF,0.0,0.0,-0.07220628999999999,33.16434241087021,11.975253550317424,1023954047.085511,8081.390414638127,0.0,0.0
114,MED,0,OFF,0.0,0.0,-0.07220628999999999,33.16434241087021,11.975253550317424,1023954047.085511,8081.390414638127,0.0,0.0
114,ED,0,OFF,0.0,0.0,-0.07220628999999999,33.16434241087021,11.975253550317424,1023954047.085511,8081.390414638127,0.0,0.0
114,CRY,0,OFF,0.0,0.0,-0.07220628999999999,33.16434241087021,11.975253550317424,1023954047.085511,8081.390414638127,0.0,0.0
115,RO,0,OFF,0.0,0.0,-0.06525304,33.16434075842902,11.97524399991808,1032936099.2885501,8152.281130365153,0.0,0.0
115,MED,0,OFF,0.0,0.0,-0.06525304,33.16434075842902,11.97524399991808,1032936099.2885501,8152.281130365153,0.0,0.0
115,ED,0,OFF,0.0,0.0,-0.06525304,33.16434075842902,11.97524399991808,1032936099.2885501,8152.281130365153,0.0,0.0
115,CRY,0,OFF,0.0,0.0,-0.06525304,33.16434075842902,11.97524399991808,1032936099.2885501,8152.281130365153,0.0,0.0
116,RO,0,OFF,0.0,0.0,-0.05557108,33.164337496303986,11.975225146238422,1041918151.5624176,8223.17173448269,0.0,0.0
116,MED,0,OFF,0.0,0.0,-0.05557108,33.164337496303986,11.975225146238422,1041918151.5624176,8223.17173448269,0.0,0.0
116,ED,0,OFF,0.0,0.0,-0.05557108,33.164337496303986,11.975225146238422,1041918151.5624176,8223.17173448269,0.0,0.0
116,CRY,0,OFF,0.0,0.0,-0.05557108,33.164337496303986,11.975225146238422,1041918151.5624176,8223.17173448269,0.0,0.0
117,RO,0,OFF,0.0,0.0,-0.04660666,33.16433277095788,11.975197835770304,1050900203.9388834,8294.06217692848,0.0,0.0
117,MED,0,OFF,0.0,0.0,-0.04660666,33.16433277095788,11.975197835770304,1050900203.9388834,8294.06217692848,0.0,0.0
