"Time stamp","System power generated | (kW)","TES charge state | (MWht)","PPA price multiplier"
"Jul 21, 11:00 pm",112971,1120.14,1
"Jul 22, 12:00 am",113670,881.19,1
"Jul 22, 01:00 am",113664,642.276,1
"Jul 22, 02:00 am",113656,403.427,1
"Jul 22, 03:00 am",113646,164.696,1
"Jul 22, 04:00 am",82851.8,0,1
"Jul 22, 05:00 am",-618.288,0,1
"Jul 22, 06:00 am",-2579.84,0,1
"Jul 22, 07:00 am",-829.248,0,1
"Jul 22, 08:00 am",-3999.55,0,1
"Jul 22, 09:00 am",-926.31,0,1
"Jul 22, 10:00 am",10635,218.577,1
"Jul 22, 11:00 am",94537.8,560.599,1
"Jul 22, 12:00 pm",92696.3,913.599,1
"Jul 22, 01:00 pm",91507.5,1259.06,1
"Jul 22, 02:00 pm",92572.3,1572.69,1
"Jul 22, 03:00 pm",94043.5,1834.86,1
"Jul 22, 04:00 pm",98755.9,1933.38,1
"Jul 22, 05:00 pm",104636,1696.65,1
"Jul 22, 06:00 pm",108298,1457.61,1
"Jul 22, 07:00 pm",109927,1218.63,1
"Jul 22, 08:00 pm",109923,979.682,1
"Jul 22, 09:00 pm",110705,740.759,1
"Jul 22, 10:00 pm",111477,501.885,1
"Jul 22, 11:00 pm",112248,263.094,1
"Jul 23, 12:00 am",112941,24.4945,1
"Jul 23, 01:00 am",11190.8,0,1
"Jul 23, 02:00 am",-618.288,0,1
"Jul 23, 03:00 am",-618.288,0,1
"Jul 23, 04:00 am",-618.288,0,1
"Jul 23, 05:00 am",-618.288,0,1
"Jul 23, 06:00 am",-1980.78,0,1
"Jul 23, 07:00 am",-4187.1,0,1
"Jul 23, 08:00 am",-829.248,0,1.2
"Jul 23, 09:00 am",8728.54,164.491,1.2
"Jul 23, 10:00 am",98177.5,459.58,1.2
"Jul 23, 11:00 am",96278.2,790.04,1.2
"Jul 23, 12:00 pm",94582.4,1131.75,2.064
"Jul 23, 01:00 pm",94974.6,1462.34,2.064
"Jul 23, 02:00 pm",93524.8,1792.14,2.064
"Jul 23, 03:00 pm",96410.5,2076.75,2.064
"Jul 23, 04:00 pm",99757.1,2289.37,2.064
"Jul 23, 05:00 pm",103322,2390,2.064
"Jul 23, 06:00 pm",108905,2150.96,1.2
"Jul 23, 07:00 pm",110716,1911.94,1.2
"Jul 23, 08:00 pm",112271,1672.92,1.2
"Jul 23, 09:00 pm",112976,1433.92,1
"Jul 23, 10:00 pm",114373,1194.92,1
"Jul 23, 11:00 pm",114968,955.95,1
"Jul 24, 12:00 am",115561,717.009,1
"Jul 24, 01:00 am",115553,478.123,1
"Jul 24, 02:00 am",115543,239.333,1
"Jul 24, 03:00 am",115608,0.558923,1
"Jul 24, 04:00 am",-618.288,0.557354,1
"Jul 24, 05:00 am",-618.288,0.555787,1
"Jul 24, 06:00 am",-618.288,0.554224,1
"Jul 24, 07:00 am",-4048.18,0.552664,1
"Jul 24, 08:00 am",-829.248,0.551104,1.2
"Jul 24, 09:00 am",-618.288,0.54955,1.2
"Jul 24, 10:00 am",-618.288,0.547997,1.2
"Jul 24, 11:00 am",-618.288,0.546447,1.2
"Jul 24, 12:00 pm",-2728.19,0.544898,2.064
"Jul 24, 01:00 pm",27595.7,69.5465,2.064
"Jul 24, 02:00 pm",34742.1,0,2.064
"Jul 24, 03:00 pm",-3914.31,0,2.064
"Jul 24, 04:00 pm",50419.1,6.2504,2.064
"Jul 24, 05:00 pm",113129,59.3725,2.064
"Jul 24, 06:00 pm",29301.5,0,1.2
"Jul 24, 07:00 pm",-618.288,0,1.2
"Jul 24, 08:00 pm",-618.288,0,1.2
"Jul 24, 09:00 pm",-618.288,0,1
"Jul 24, 10:00 pm",-618.288,0,1
"Jul 24, 11:00 pm",-618.288,0,1
"Jul 25, 12:00 am",-618.288,0,1
"Jul 25, 01:00 am",-618.288,0,1
"Jul 25, 02:00 am",-618.288,0,1
"Jul 25, 03:00 am",-618.288,0,1
"Jul 25, 04:00 am",-618.288,0,1
"Jul 25, 05:00 am",-618.288,0,1
"Jul 25, 06:00 am",-2596.03,0,1
"Jul 25, 07:00 am",20675.2,40.433,1
"Jul 25, 08:00 am",103487,216.405,1.2
"Jul 25, 09:00 am",100963,469.804,1.2
"Jul 25, 10:00 am",107174,233.111,1.2
"Jul 25, 11:00 am",99989.5,256.423,1.2
"Jul 25, 12:00 pm",97191.9,564.069,2.064
"Jul 25, 01:00 pm",97194.7,872.67,2.064
"Jul 25, 02:00 pm",95446.1,1188.79,2.064
"Jul 25, 03:00 pm",105802,951.316,2.064
"Jul 25, 04:00 pm",99109.4,1002.23,2.064
"Jul 25, 05:00 pm",103250,1107.68,2.064
"Jul 25, 06:00 pm",108865,868.778,1.2
"Jul 25, 07:00 pm",110681,629.91,1.2
"Jul 25, 08:00 pm",111452,391.103,1.2
"Jul 25, 09:00 pm",112220,152.414,1
"Jul 25, 10:00 pm",75161.3,0,1
"Jul 25, 11:00 pm",-618.288,0,1
"Jul 26, 12:00 am",-618.288,0,1
"Jul 26, 01:00 am",-618.288,0,1
"Jul 26, 02:00 am",-618.288,0,1
"Jul 26, 03:00 am",-618.288,0,1
"Jul 26, 04:00 am",-618.288,0,1
"Jul 26, 05:00 am",-618.288,0,1
"Jul 26, 06:00 am",-3051.18,0,1
"Jul 26, 07:00 am",11890.4,0,1
"Jul 26, 08:00 am",100972,218.039,1.2
"Jul 26, 09:00 am",97410.4,512.072,1.2
"Jul 26, 10:00 am",94621.2,852.251,1.2
"Jul 26, 11:00 am",91571.1,1234.29,1.2
"Jul 26, 12:00 pm",91154.8,1626.48,2.064
"Jul 26, 01:00 pm",91454.4,2011.69,2.064
"Jul 26, 02:00 pm",94461.5,2357.2,2.064
"Jul 26, 03:00 pm",95702.5,2665.63,2.064
"Jul 26, 04:00 pm",99262.1,2900.42,2.064
"Jul 26, 05:00 pm",104649,2899.79,2.064
"Jul 26, 06:00 pm",109724,2660.75,1.2
"Jul 26, 07:00 pm",110718,2421.71,1.2
"Jul 26, 08:00 pm",111495,2182.68,1.2
"Jul 26, 09:00 pm",111492,1943.66,1
"Jul 26, 10:00 pm",112269,1704.65,1
"Jul 26, 11:00 pm",112265,1465.65,1
"Jul 27, 12:00 am",112969,1226.67,1
"Jul 27, 01:00 am",112964,987.708,1
"Jul 27, 02:00 am",112959,748.785,1
"Jul 27, 03:00 am",112953,509.914,1
"Jul 27, 04:00 am",112944,271.13,1
"Jul 27, 05:00 am",112931,32.5348,1
"Jul 27, 06:00 am",11713.6,0,1
"Jul 27, 07:00 am",32566.7,82.6991,1
"Jul 27, 08:00 am",100168,302.727,1.2
"Jul 27, 09:00 am",96135.5,596.311,1.2
"Jul 27, 10:00 am",93258.2,933.784,1.2
"Jul 27, 11:00 am",89319.8,1299.13,1.2
"Jul 27, 12:00 pm",87342.6,1678.31,2.064
"Jul 27, 01:00 pm",87669.8,2049.17,2.064
"Jul 27, 02:00 pm",88781.5,2389.4,2.064
"Jul 27, 03:00 pm",91679.7,2683.87,2.064
"Jul 27, 04:00 pm",98260.8,2698.96,2.064
"Jul 27, 05:00 pm",104794,2461.8,2.064
"Jul 27, 06:00 pm",107491,2222.69,1.2
"Jul 27, 07:00 pm",108314,1983.6,1.2
"Jul 27, 08:00 pm",109945,1744.56,1.2
"Jul 27, 09:00 pm",111504,1505.54,1
"Jul 27, 10:00 pm",112280,1266.53,1
"Jul 27, 11:00 pm",112276,1027.55,1
"Jul 28, 12:00 am",112978,788.592,1
"Jul 28, 01:00 am",112972,549.685,1
"Jul 28, 02:00 am",112964,310.857,1
"Jul 28, 03:00 am",113655,72.1869,1
"Jul 28, 04:00 am",36228.8,0,1
"Jul 28, 05:00 am",-618.288,0,1
"Jul 28, 06:00 am",-618.288,0,1
"Jul 28, 07:00 am",-618.288,0,1
"Jul 28, 08:00 am",-618.288,0,1
"Jul 28, 09:00 am",-3287.5,0,1
"Jul 28, 10:00 am",-829.248,0,1
"Jul 28, 11:00 am",10910.4,193.385,1
"Jul 28, 12:00 pm",103957,480.18,1
"Jul 28, 01:00 pm",103613,779.402,1
"Jul 28, 02:00 pm",103151,1093.73,1
"Jul 28, 03:00 pm",103444,1375.12,1
"Jul 28, 04:00 pm",105086,1591.49,1
"Jul 28, 05:00 pm",107151,1695.41,1
"Jul 28, 06:00 pm",112766,1456.4,1
"Jul 28, 07:00 pm",112973,1217.41,1
"Jul 28, 08:00 pm",113672,978.444,1
"Jul 28, 09:00 pm",113667,739.511,1
"Jul 28, 10:00 pm",114358,500.627,1
"Jul 28, 11:00 pm",114349,261.832,1
"Jul 29, 12:00 am",114335,23.2344,1
"Jul 29, 01:00 am",11196.6,0,1
"Jul 29, 02:00 am",-618.288,0,1
"Jul 29, 03:00 am",-618.288,0,1
"Jul 29, 04:00 am",-618.288,0,1
"Jul 29, 05:00 am",-618.288,0,1
"Jul 29, 06:00 am",-618.288,0,1
"Jul 29, 07:00 am",-3003.22,0,1
"Jul 29, 08:00 am",-3806.39,0,1
"Jul 29, 09:00 am",64799.4,0,1
"Jul 29, 10:00 am",104652,53.9992,1
"Jul 29, 11:00 am",98154.5,374.328,1
"Jul 29, 12:00 pm",97178.4,701.565,1
"Jul 29, 01:00 pm",107114,462.975,1
"Jul 29, 02:00 pm",108224,224.282,1
"Jul 29, 03:00 pm",103521,174.607,1
"Jul 29, 04:00 pm",83118.2,0,1
"Jul 29, 05:00 pm",-618.288,0,1
"Jul 29, 06:00 pm",-618.288,0,1
"Jul 29, 07:00 pm",-618.288,0,1
"Jul 29, 08:00 pm",-618.288,0,1
"Jul 29, 09:00 pm",-618.288,0,1
"Jul 29, 10:00 pm",-618.288,0,1
"Jul 29, 11:00 pm",-618.288,0,1
"Jul 30, 12:00 am",-618.288,0,1
"Jul 30, 01:00 am",-618.288,0,1
"Jul 30, 02:00 am",-618.288,0,1
"Jul 30, 03:00 am",-618.288,0,1
"Jul 30, 04:00 am",-618.288,0,1
"Jul 30, 05:00 am",-618.288,0,1
"Jul 30, 06:00 am",-618.288,0,1
"Jul 30, 07:00 am",-618.288,0,1
"Jul 30, 08:00 am",-618.288,0,1.2
"Jul 30, 09:00 am",-4784.46,0,1.2
"Jul 30, 10:00 am",82318.2,45.1695,1.2
"Jul 30, 11:00 am",104495,110.682,1.2
"Jul 30, 12:00 pm",52373.7,0,2.064
"Jul 30, 01:00 pm",10851.1,205.083,2.064
"Jul 30, 02:00 pm",98016.3,532.505,2.064
"Jul 30, 03:00 pm",100668,823.962,2.064
"Jul 30, 04:00 pm",103659,991.815,2.064
"Jul 30, 05:00 pm",110081,749.686,2.064
"Jul 30, 06:00 pm",109873,510.884,1.2
"Jul 30, 07:00 pm",110648,272.164,1.2
"Jul 30, 08:00 pm",111407,33.6266,1.2
"Jul 30, 09:00 pm",14169.1,0,1
"Jul 30, 10:00 pm",-618.288,0,1
"Jul 30, 11:00 pm",-618.288,0,1
"Jul 31, 12:00 am",-618.288,0,1
"Jul 31, 01:00 am",-618.288,0,1
"Jul 31, 02:00 am",-618.288,0,1
"Jul 31, 03:00 am",-618.288,0,1
"Jul 31, 04:00 am",-618.288,0,1
"Jul 31, 05:00 am",-618.288,0,1
"Jul 31, 06:00 am",-1747.03,0,1
"Jul 31, 07:00 am",-3442.15,0,1
"Jul 31, 08:00 am",7133.11,138.948,1.2
"Jul 31, 09:00 am",103547,144.763,1.2
"Jul 31, 10:00 am",102879,109.622,1.2
"Jul 31, 11:00 am",93736,470.768,1.2
"Jul 31, 12:00 pm",91792.7,846.597,2.064
"Jul 31, 01:00 pm",90487.7,1219.14,2.064
"Jul 31, 02:00 pm",91820.9,1555.63,2.064
"Jul 31, 03:00 pm",93023.4,1854.51,2.064
"Jul 31, 04:00 pm",96315.8,2084.96,2.064
"Jul 31, 05:00 pm",108494,2127.97,2.064
"Jul 31, 06:00 pm",111271,1888.97,1.2
"Jul 31, 07:00 pm",112965,1649.97,1.2
"Jul 31, 08:00 pm",112962,1410.99,1.2
"Jul 31, 09:00 pm",113661,1172.02,1
"Jul 31, 10:00 pm",113656,933.076,1
"Jul 31, 11:00 pm",114348,694.167,1
"Aug 1, 12:00 am",114341,455.316,1
"Aug 1, 01:00 am",114930,216.563,1
"Aug 1, 02:00 am",106616,0,1
"Aug 1, 03:00 am",-618.288,0,1
"Aug 1, 04:00 am",-618.288,0,1
"Aug 1, 05:00 am",-618.288,0,1
"Aug 1, 06:00 am",-2372.98,0,1
"Aug 1, 07:00 am",15322.3,39.785,1
"Aug 1, 08:00 am",104158,260.835,1.2
"Aug 1, 09:00 am",101354,559.705,1.2
"Aug 1, 10:00 am",98211.4,905.45,1.2
"Aug 1, 11:00 am",96500.5,1274.91,1.2
"Aug 1, 12:00 pm",96204,1652.87,2.064
"Aug 1, 01:00 pm",95014.8,2023.64,2.064
"Aug 1, 02:00 pm",95814.5,2373.56,2.064
"Aug 1, 03:00 pm",97227.5,2681.89,2.064
"Aug 1, 04:00 pm",101103,2903.1,2.064
"Aug 1, 05:00 pm",109368,2660.71,2.064
"Aug 1, 06:00 pm",109946,2421.65,1.2
"Aug 1, 07:00 pm",111505,2182.61,1.2
"Aug 1, 08:00 pm",111502,1943.57,1.2
"Aug 1, 09:00 pm",112279,1704.54,1
"Aug 1, 10:00 pm",112983,1465.53,1
"Aug 1, 11:00 pm",113683,1226.52,1
"Aug 2, 12:00 am",114377,987.542,1
"Aug 2, 01:00 am",114971,748.59,1
"Aug 2, 02:00 am",114964,509.689,1
"Aug 2, 03:00 am",114954,270.877,1
"Aug 2, 04:00 am",114940,32.2546,1
"Aug 2, 05:00 am",15786.7,0,1
"Aug 2, 06:00 am",-2013.86,0,1
"Aug 2, 07:00 am",-829.248,0,1
"Aug 2, 08:00 am",7177.25,140.768,1.2
"Aug 2, 09:00 am",99664.4,442.147,1.2
"Aug 2, 10:00 am",97187.2,793.375,1.2
"Aug 2, 11:00 am",95294.4,1172.12,1.2
"Aug 2, 12:00 pm",94074.5,1565.37,2.064
"Aug 2, 01:00 pm",92676.7,1956.33,2.064
"Aug 2, 02:00 pm",93645.9,2323.64,2.064
"Aug 2, 03:00 pm",94976.4,2654.39,2.064
"Aug 2, 04:00 pm",98874.2,2905.05,2.064
"Aug 2, 05:00 pm",104729,2904.42,2.064
"Aug 2, 06:00 pm",105822,2832.66,1.2
"Aug 2, 07:00 pm",110521,2593.6,1.2
"Aug 2, 08:00 pm",110729,2354.54,1.2
"Aug 2, 09:00 pm",111507,2115.5,1
"Aug 2, 10:00 pm",112284,1876.45,1
"Aug 2, 11:00 pm",112989,1637.42,1
"Aug 3, 12:00 am",113689,1398.4,1
"Aug 3, 01:00 am",113685,1159.4,1
"Aug 3, 02:00 am",114379,920.423,1
"Aug 3, 03:00 am",114373,681.484,1
"Aug 3, 04:00 am",114964,442.6,1
"Aug 3, 05:00 am",114355,203.826,1
"Aug 3, 06:00 am",96607.1,0,1
"Aug 3, 07:00 am",28428.5,74.7302,1
"Aug 3, 08:00 am",101871,292.875,1.2
"Aug 3, 09:00 am",99167.1,584.15,1.2
"Aug 3, 10:00 am",96983.4,918.041,1.2
"Aug 3, 11:00 am",95989.9,1257.53,1.2
"Aug 3, 12:00 pm",99039,1430.02,2.064
"Aug 3, 01:00 pm",101152,1458.96,2.064
"Aug 3, 02:00 pm",101458,1458.52,2.064
"Aug 3, 03:00 pm",102336,1519.16,2.064
"Aug 3, 04:00 pm",107769,1278.83,2.064
"Aug 3, 05:00 pm",107364,1036.87,2.064
"Aug 3, 06:00 pm",109715,797.932,1.2
"Aug 3, 07:00 pm",111486,559.033,1.2
"Aug 3, 08:00 pm",112964,320.202,1.2
"Aug 3, 09:00 pm",112952,81.5267,1
"Aug 3, 10:00 pm",41207.6,0,1
"Aug 3, 11:00 pm",-618.288,0,1
"Aug 4, 12:00 am",-618.288,0,1
"Aug 4, 01:00 am",-618.288,0,1
"Aug 4, 02:00 am",-618.288,0,1
"Aug 4, 03:00 am",-618.288,0,1
"Aug 4, 04:00 am",-618.288,0,1
"Aug 4, 05:00 am",-618.288,0,1
"Aug 4, 06:00 am",-618.288,0,1
"Aug 4, 07:00 am",-618.288,0,1
"Aug 4, 08:00 am",-1910.73,0,1
"Aug 4, 09:00 am",-829.248,0,1
"Aug 4, 10:00 am",-618.288,0,1
"Aug 4, 11:00 am",-618.288,0,1
"Aug 4, 12:00 pm",-618.288,0,1
"Aug 4, 01:00 pm",-3364.3,0,1
"Aug 4, 02:00 pm",35772.3,308.82,1
"Aug 4, 03:00 pm",98155.4,604.708,1
"Aug 4, 04:00 pm",100805,833.454,1
"Aug 4, 05:00 pm",103755,952.741,1
"Aug 4, 06:00 pm",109655,713.913,1
"Aug 4, 07:00 pm",111417,475.13,1
"Aug 4, 08:00 pm",112886,236.434,1
"Aug 4, 09:00 pm",112073,0,1
"Aug 4, 10:00 pm",-618.288,0,1
"Aug 4, 11:00 pm",-618.288,0,1
"Aug 5, 12:00 am",-618.288,0,1
"Aug 5, 01:00 am",-618.288,0,1
"Aug 5, 02:00 am",-618.288,0,1
"Aug 5, 03:00 am",-618.288,0,1
"Aug 5, 04:00 am",-618.288,0,1
"Aug 5, 05:00 am",-618.288,0,1
"Aug 5, 06:00 am",-2704.97,0,1
"Aug 5, 07:00 am",25077.9,69.3433,1
"Aug 5, 08:00 am",102549,291.41,1
"Aug 5, 09:00 am",98776.7,594.398,1
"Aug 5, 10:00 am",96278.5,947.343,1
"Aug 5, 11:00 am",94744.1,1319.64,1
"Aug 5, 12:00 pm",92634.1,1711.37,1
"Aug 5, 01:00 pm",92735.8,2100.86,1
"Aug 5, 02:00 pm",91646.5,2481.42,1
"Aug 5, 03:00 pm",94557.6,2824.24,1
"Aug 5, 04:00 pm",102326,2899.08,1
"Aug 5, 05:00 pm",104732,2898.45,1
"Aug 5, 06:00 pm",106753,2821.65,1
"Aug 5, 07:00 pm",112061,2582.61,1
"Aug 5, 08:00 pm",112978,2343.57,1
"Aug 5, 09:00 pm",113679,2104.53,1
"Aug 5, 10:00 pm",113676,1865.51,1
"Aug 5, 11:00 pm",113673,1626.5,1
"Aug 6, 12:00 am",114367,1387.5,1
"Aug 6, 01:00 am",114363,1148.52,1
"Aug 6, 02:00 am",114957,909.568,1
"Aug 6, 03:00 am",115550,670.648,1
"Aug 6, 04:00 am",116120,431.785,1
"Aug 6, 05:00 am",115531,193.035,1
"Aug 6, 06:00 am",93258.6,0,1
"Aug 6, 07:00 am",30786.5,87.7209,1
"Aug 6, 08:00 am",102330,321.448,1.2
"Aug 6, 09:00 am",97847.4,628.754,1.2
"Aug 6, 10:00 am",94179.6,981.755,1.2
"Aug 6, 11:00 am",90826.6,1381.55,1.2
"Aug 6, 12:00 pm",88784,1794.45,2.064
"Aug 6, 01:00 pm",89150.3,2199.34,2.064
"Aug 6, 02:00 pm",89114.6,2570.19,2.064
"Aug 6, 03:00 pm",92124.2,2897.91,2.064
"Aug 6, 04:00 pm",100075,2905.74,2.064
"Aug 6, 05:00 pm",101616,2905.11,2.064
"Aug 6, 06:00 pm",108110,2665.98,1.2
"Aug 6, 07:00 pm",109953,2426.91,1.2
"Aug 6, 08:00 pm",109951,2187.84,1.2
"Aug 6, 09:00 pm",109947,1948.79,1
"Aug 6, 10:00 pm",111506,1709.76,1
"Aug 6, 11:00 pm",112282,1470.73,1
"Aug 7, 12:00 am",112279,1231.73,1
"Aug 7, 01:00 am",112982,992.751,1
"Aug 7, 02:00 am",112976,753.803,1
"Aug 7, 03:00 am",112970,514.907,1
"Aug 7, 04:00 am",113665,276.092,1
"Aug 7, 05:00 am",113651,37.4623,1
"Aug 7, 06:00 am",15461.8,0,1
"Aug 7, 07:00 am",12327.6,55.0326,1
"Aug 7, 08:00 am",100244,271.693,1.2
"Aug 7, 09:00 am",97407,567.117,1.2
"Aug 7, 10:00 am",94489,911.588,1.2
"Aug 7, 11:00 am",92385.6,1273.31,1.2
"Aug 7, 12:00 pm",90346.8,1649.84,2.064
"Aug 7, 01:00 pm",89158.2,2019.54,2.064
"Aug 7, 02:00 pm",90621.9,2348.21,2.064
"Aug 7, 03:00 pm",93482.4,2631.26,2.064
"Aug 7, 04:00 pm",100057,2615.68,2.064
"Aug 7, 05:00 pm",104800,2378.51,2.064
"Aug 7, 06:00 pm",107492,2139.39,1.2
"Aug 7, 07:00 pm",109949,1900.34,1.2
"Aug 7, 08:00 pm",109946,1661.3,1.2
"Aug 7, 09:00 pm",110725,1422.29,1
"Aug 7, 10:00 pm",111501,1183.29,1
"Aug 7, 11:00 pm",111496,944.321,1
"Aug 8, 12:00 am",112270,705.383,1
"Aug 8, 01:00 am",112264,466.502,1
"Aug 8, 02:00 am",112962,227.714,1
"Aug 8, 03:00 am",108628,0,1
"Aug 8, 04:00 am",-618.288,0,1
"Aug 8, 05:00 am",-618.288,0,1
"Aug 8, 06:00 am",-1980.47,0,1
"Aug 8, 07:00 am",-4162.81,0,1
"Aug 8, 08:00 am",73508.8,0,1.2
"Aug 8, 09:00 am",98953,236.014,1.2
"Aug 8, 10:00 am",96210.1,526.554,1.2
"Aug 8, 11:00 am",92996,871.24,1.2
"Aug 8, 12:00 pm",91130.6,1227.1,2.064
"Aug 8, 01:00 pm",91568.4,1570.93,2.064
"Aug 8, 02:00 pm",92378.2,1890.71,2.064
"Aug 8, 03:00 pm",93537.9,2171.71,2.064
"Aug 8, 04:00 pm",96818.8,2379.65,2.064
"Aug 8, 05:00 pm",101504,2373.29,2.064
"Aug 8, 06:00 pm",107271,2134.2,1.2
"Aug 8, 07:00 pm",108305,1895.13,1.2
"Aug 8, 08:00 pm",109118,1656.09,1.2
"Aug 8, 09:00 pm",109931,1417.1,1
"Aug 8, 10:00 pm",110713,1178.12,1
"Aug 8, 11:00 pm",111488,939.159,1
"Aug 9, 12:00 am",112262,700.234,1
"Aug 9, 01:00 am",112962,461.362,1
"Aug 9, 02:00 am",112953,222.588,1
"Aug 9, 03:00 am",107227,0,1
"Aug 9, 04:00 am",-618.288,0,1
"Aug 9, 05:00 am",-618.288,0,1
"Aug 9, 06:00 am",-618.288,0,1
"Aug 9, 07:00 am",-618.288,0,1
"Aug 9, 08:00 am",-3647.42,0,1.2
"Aug 9, 09:00 am",20740.3,0,1.2
"Aug 9, 10:00 am",83041.1,0,1.2
"Aug 9, 11:00 am",74631.6,0,1.2
"Aug 9, 12:00 pm",103915,56.0127,2.064
"Aug 9, 01:00 pm",103008,0,2.064
"Aug 9, 02:00 pm",103871,59.529,2.064
"Aug 9, 03:00 pm",103036,177.329,2.064
"Aug 9, 04:00 pm",103908,234.637,2.064
"Aug 9, 05:00 pm",105979,241.308,2.064
"Aug 9, 06:00 pm",108818,2.68333,1.2
"Aug 9, 07:00 pm",-618.288,2.67591,1.2
"Aug 9, 08:00 pm",-618.288,2.66849,1.2
"Aug 9, 09:00 pm",-618.288,2.66109,1
"Aug 9, 10:00 pm",-618.288,2.65368,1
"Aug 9, 11:00 pm",-618.288,2.64627,1
"Aug 10, 12:00 am",-618.288,2.63885,1
"Aug 10, 01:00 am",-618.288,2.63144,1
"Aug 10, 02:00 am",-618.288,2.62402,1
"Aug 10, 03:00 am",-618.288,2.61661,1
"Aug 10, 04:00 am",-618.288,2.60921,1
"Aug 10, 05:00 am",-618.288,2.60181,1
"Aug 10, 06:00 am",-618.288,2.59444,1
"Aug 10, 07:00 am",-618.288,2.5871,1
"Aug 10, 08:00 am",-618.288,2.57977,1.2
"Aug 10, 09:00 am",-618.288,2.57247,1.2
"Aug 10, 10:00 am",-5006.9,7.59981,1.2
"Aug 10, 11:00 am",81650,324.777,1.2
"Aug 10, 12:00 pm",100680,657.936,2.064
"Aug 10, 01:00 pm",100949,984.81,2.064
"Aug 10, 02:00 pm",100854,1270.29,2.064
"Aug 10, 03:00 pm",102013,1513.2,2.064
"Aug 10, 04:00 pm",103639,1682.21,2.064
"Aug 10, 05:00 pm",107017,1726.42,2.064
"Aug 10, 06:00 pm",109676,1487.49,1.2
"Aug 10, 07:00 pm",110669,1248.58,1.2
"Aug 10, 08:00 pm",111442,1009.69,1.2
"Aug 10, 09:00 pm",112215,770.82,1
"Aug 10, 10:00 pm",112209,532.003,1
"Aug 10, 11:00 pm",112903,293.265,1
"Aug 11, 12:00 am",112885,54.6999,1
"Aug 11, 01:00 am",26931.8,0,1
"Aug 11, 02:00 am",-618.288,0,1
"Aug 11, 03:00 am",-618.288,0,1
"Aug 11, 04:00 am",-618.288,0,1
"Aug 11, 05:00 am",-618.288,0,1
"Aug 11, 06:00 am",-618.288,0,1
"Aug 11, 07:00 am",-5575.64,26.8597,1
"Aug 11, 08:00 am",99382,222.103,1
"Aug 11, 09:00 am",102809,497.189,1
"Aug 11, 10:00 am",105538,605.063,1
"Aug 11, 11:00 am",98864,955.359,1
"Aug 11, 12:00 pm",97631.2,1316.87,1
"Aug 11, 01:00 pm",108878,1077.93,1
"Aug 11, 02:00 pm",98856.1,1231.64,1
"Aug 11, 03:00 pm",100583,1502.34,1
"Aug 11, 04:00 pm",104313,1583.65,1
"Aug 11, 05:00 pm",105491,1637.55,1
"Aug 11, 06:00 pm",110494,1398.57,1
"Aug 11, 07:00 pm",111480,1159.6,1
"Aug 11, 08:00 pm",112254,920.661,1
"Aug 11, 09:00 pm",112956,681.753,1
"Aug 11, 10:00 pm",112949,442.903,1
"Aug 11, 11:00 pm",112939,204.159,1
"Aug 12, 12:00 am",99648.2,0,1
"Aug 12, 01:00 am",-618.288,0,1
"Aug 12, 02:00 am",-618.288,0,1
"Aug 12, 03:00 am",-618.288,0,1
"Aug 12, 04:00 am",-618.288,0,1
"Aug 12, 05:00 am",-618.288,0,1
"Aug 12, 06:00 am",-618.288,0,1
"Aug 12, 07:00 am",-4177.29,0,1
"Aug 12, 08:00 am",55882.9,1.3686,1
"Aug 12, 09:00 am",107486,16.9505,1
"Aug 12, 10:00 am",105054,102.615,1
"Aug 12, 11:00 am",97857.8,455.247,1
"Aug 12, 12:00 pm",101593,648.288,1
"Aug 12, 01:00 pm",97016.9,1003.93,1
"Aug 12, 02:00 pm",96792.2,1343.22,1
"Aug 12, 03:00 pm",99080.2,1637.72,1
"Aug 12, 04:00 pm",101045,1856.7,1
"Aug 12, 05:00 pm",105381,1856.09,1
"Aug 12, 06:00 pm",109707,1617.11,1
"Aug 12, 07:00 pm",111480,1378.13,1
"Aug 12, 08:00 pm",112255,1139.17,1
"Aug 12, 09:00 pm",112250,900.235,1
"Aug 12, 10:00 pm",112951,661.337,1
"Aug 12, 11:00 pm",112944,422.5,1
"Aug 13, 12:00 am",113637,183.77,1
"Aug 13, 01:00 am",90762.6,0,1
"Aug 13, 02:00 am",-618.288,0,1
"Aug 13, 03:00 am",-618.288,0,1
"Aug 13, 04:00 am",-618.288,0,1
"Aug 13, 05:00 am",-618.288,0,1
"Aug 13, 06:00 am",-618.288,0,1
"Aug 13, 07:00 am",-4348.18,0,1
"Aug 13, 08:00 am",63650.2,62.9263,1.2
"Aug 13, 09:00 am",105552,25.3859,1.2
"Aug 13, 10:00 am",103125,130.671,1.2
"Aug 13, 11:00 am",96539.5,475.031,1.2
"Aug 13, 12:00 pm",95534.7,831.662,2.064
"Aug 13, 01:00 pm",95784.3,1182.05,2.064
"Aug 13, 02:00 pm",101802,1281.97,2.064
"Aug 13, 03:00 pm",98557.4,1544.03,2.064
"Aug 13, 04:00 pm",103607,1624.66,2.064
"Aug 13, 05:00 pm",105452,1677.25,2.064
"Aug 13, 06:00 pm",109708,1438.27,1.2
"Aug 13, 07:00 pm",109916,1199.31,1.2
"Aug 13, 08:00 pm",110698,960.371,1.2
"Aug 13, 09:00 pm",111471,721.465,1
"Aug 13, 10:00 pm",112950,482.603,1
"Aug 13, 11:00 pm",113644,243.832,1
"Aug 14, 12:00 am",113630,5.27232,1
