"Time stamp","System power generated | (kW)","TES charge state | (MWht)","PPA price multiplier"
"Oct 29, 05:00 am",-607.2,0,1.12538
"Oct 29, 06:00 am",-607.2,0,1.4195
"Oct 29, 07:00 am",-3861.15,0,1.57827
"Oct 29, 08:00 am",47163.3,158.994,0.724333
"Oct 29, 09:00 am",101974,445.777,-0.0187626
"Oct 29, 10:00 am",97776.6,795.818,-0.164041
"Oct 29, 11:00 am",96309.2,1165.35,-0.128572
"Oct 29, 12:00 pm",95335.8,1539.52,-0.136276
"Oct 29, 01:00 pm",95239,1895.31,-0.144356
"Oct 29, 02:00 pm",97695.4,2202.32,-0.119931
"Oct 29, 03:00 pm",100171,2413.7,0.18588
"Oct 29, 04:00 pm",104743,2431.44,0.745392
"Oct 29, 05:00 pm",110022,2196.66,1.54547
"Oct 29, 06:00 pm",111614,1961.89,2.08703
"Oct 29, 07:00 pm",112296,1727.12,1.78185
"Oct 29, 08:00 pm",112880,1492.37,1.55998
"Oct 29, 09:00 pm",113464,1257.63,1.52334
"Oct 29, 10:00 pm",114026,1022.92,1.29398
"Oct 29, 11:00 pm",114020,788.247,1.20957
"Oct 30, 12:00 am",114013,553.628,1.18567
"Oct 30, 01:00 am",114465,319.093,1.10357
"Oct 30, 02:00 am",114908,84.7255,1.06165
"Oct 30, 03:00 am",45736.6,0,1.06865
"Oct 30, 04:00 am",-607.2,0,1.10587
"Oct 30, 05:00 am",-607.2,0,1.5066
"Oct 30, 06:00 am",-607.2,0,1.73294
"Oct 30, 07:00 am",-607.2,0,1.76192
"Oct 30, 08:00 am",-4470.38,0,1.07405
"Oct 30, 09:00 am",69396.9,162.386,0.449073
"Oct 30, 10:00 am",102652,327.354,0.122525
"Oct 30, 11:00 am",99049.5,614.903,0.185202
"Oct 30, 12:00 pm",102206,710.988,0.187427
"Oct 30, 01:00 pm",103415,699.729,0.102043
"Oct 30, 02:00 pm",99547.8,938.099,0.410853
"Oct 30, 03:00 pm",103654,984.783,0.542661
"Oct 30, 04:00 pm",109237,750.146,0.986337
"Oct 30, 05:00 pm",111588,515.554,1.60396
"Oct 30, 06:00 pm",112264,281.053,2.13049
"Oct 30, 07:00 pm",112832,46.742,1.82065
"Oct 30, 08:00 pm",23597.8,0,1.71197
"Oct 30, 09:00 pm",-607.2,0,1.57895
"Oct 30, 10:00 pm",-607.2,0,1.44089
"Oct 30, 11:00 pm",-607.2,0,1.2629
"Oct 31, 12:00 am",-607.2,0,1.32239
"Oct 31, 01:00 am",-607.2,0,1.2548
"Oct 31, 02:00 am",-607.2,0,1.18328
"Oct 31, 03:00 am",-607.2,0,1.18548
"Oct 31, 04:00 am",-607.2,0,1.25321
"Oct 31, 05:00 am",-607.2,0,1.59046
"Oct 31, 06:00 am",-607.2,0,1.81419
"Oct 31, 07:00 am",-607.2,0,1.84521
"Oct 31, 08:00 am",-5872.19,41.6781,1.25891
"Oct 31, 09:00 am",104130,234.799,0.815339
"Oct 31, 10:00 am",105329,373.272,0.517904
"Oct 31, 11:00 am",106056,410.283,0.547488
"Oct 31, 12:00 pm",107054,337.773,0.583232
"Oct 31, 01:00 pm",106201,361.638,0.67213
"Oct 31, 02:00 pm",101378,647.357,0.668064
"Oct 31, 03:00 pm",110607,412.887,0.801238
"Oct 31, 04:00 pm",110145,178.539,1.14332
"Oct 31, 05:00 pm",91288.1,0,1.68285
"Oct 31, 06:00 pm",-607.2,0,1.62627
"Oct 31, 07:00 pm",-607.2,0,1.47773
"Oct 31, 08:00 pm",-607.2,0,1.39276
"Oct 31, 09:00 pm",-607.2,0,1.37299
"Oct 31, 10:00 pm",-607.2,0,1.32069
"Oct 31, 11:00 pm",-607.2,0,1.26141
"Nov 1, 12:00 am",-607.2,0,1.10392
"Nov 1, 01:00 am",-607.2,0,1.0492
"Nov 1, 02:00 am",-607.2,0,1.03055
"Nov 1, 03:00 am",-607.2,0,1.02549
"Nov 1, 04:00 am",-607.2,0,1.09202
"Nov 1, 05:00 am",-607.2,0,1.35276
"Nov 1, 06:00 am",-607.2,0,1.577
"Nov 1, 07:00 am",-607.2,0,1.50471
"Nov 1, 08:00 am",4637.31,105.957,1.11657
"Nov 1, 09:00 am",103787,415.66,0.876183
"Nov 1, 10:00 am",99616.1,793.163,0.505754
"Nov 1, 11:00 am",97079.8,1198.91,0.502002
"Nov 1, 12:00 pm",96083.9,1610.35,0.480923
"Nov 1, 01:00 pm",96139.8,2003.62,0.519496
"Nov 1, 02:00 pm",98399.6,2337.81,0.584586
"Nov 1, 03:00 pm",105720,2333.45,0.806957
"Nov 1, 04:00 pm",111406,2098.66,1.17626
"Nov 1, 05:00 pm",112887,1863.88,1.34626
"Nov 1, 06:00 pm",114501,1629.1,1.47786
"Nov 1, 07:00 pm",115386,1394.33,1.3924
"Nov 1, 08:00 pm",116037,1159.58,1.32564
"Nov 1, 09:00 pm",116031,924.857,1.30142
"Nov 1, 10:00 pm",116306,690.177,1.21947
"Nov 1, 11:00 pm",116298,455.564,1.20802
"Nov 2, 12:00 am",116488,221.062,0.659728
"Nov 2, 01:00 am",111112,0,0.830803
"Nov 2, 02:00 am",-607.2,0,1.02386
"Nov 2, 03:00 am",-607.2,0,1.05922
"Nov 2, 04:00 am",-607.2,0,1.04835
"Nov 2, 05:00 am",-607.2,0,1.2768
"Nov 2, 06:00 am",-607.2,0,1.31713
"Nov 2, 07:00 am",-607.2,0,1.336
"Nov 2, 08:00 am",1929.42,88.8734,0.982244
"Nov 2, 09:00 am",105546,376.563,0.606763
"Nov 2, 10:00 am",108621,420.952,0.290934
"Nov 2, 11:00 am",99516.1,817.96,0.194463
"Nov 2, 12:00 pm",106247,943.475,0.140766
"Nov 2, 01:00 pm",105233,1088.88,0.0325553
"Nov 2, 02:00 pm",106090,1178.68,0.241764
"Nov 2, 03:00 pm",107433,1216.12,0.579056
"Nov 2, 04:00 pm",112665,981.413,1.10214
"Nov 2, 05:00 pm",113457,746.745,1.76786
"Nov 2, 06:00 pm",114017,512.131,1.41863
"Nov 2, 07:00 pm",114931,277.607,1.2688
"Nov 2, 08:00 pm",114911,43.2816,1.1918
"Nov 2, 09:00 pm",23228.6,0,1.13873
"Nov 2, 10:00 pm",-607.2,0,1.08921
"Nov 2, 11:00 pm",-607.2,0,1.06315
"Nov 3, 12:00 am",-607.2,0,1.17223
"Nov 3, 01:00 am",-607.2,0,1.16107
"Nov 3, 02:00 am",-607.2,0,1.16363
"Nov 3, 03:00 am",-607.2,0,1.1542
"Nov 3, 04:00 am",-607.2,0,1.15322
"Nov 3, 05:00 am",-607.2,0,1.15112
"Nov 3, 06:00 am",-607.2,0,1.18661
"Nov 3, 07:00 am",-607.2,0,0.911353
"Nov 3, 08:00 am",-607.2,0,1.01448
"Nov 3, 09:00 am",-607.2,0,0.855144
"Nov 3, 10:00 am",-607.2,0,0.451126
"Nov 3, 11:00 am",-607.2,0,0.395549
"Nov 3, 12:00 pm",-607.2,0,0.424623
"Nov 3, 01:00 pm",-3660.6,0,0.475409
"Nov 3, 02:00 pm",-818.16,0,0.676421
"Nov 3, 03:00 pm",2821.03,94.0569,0.727922
"Nov 3, 04:00 pm",110504,60.1105,1.0487
"Nov 3, 05:00 pm",32118.4,0,1.26719
"Nov 3, 06:00 pm",-607.2,0,1.49589
"Nov 3, 07:00 pm",-607.2,0,1.41064
"Nov 3, 08:00 pm",-607.2,0,1.36062
"Nov 3, 09:00 pm",-607.2,0,1.30115
"Nov 3, 10:00 pm",-607.2,0,1.23064
"Nov 3, 11:00 pm",-607.2,0,1.18704
"Nov 4, 12:00 am",-607.2,0,1.12794
"Nov 4, 01:00 am",-607.2,0,1.08852
"Nov 4, 02:00 am",-607.2,0,1.07751
"Nov 4, 03:00 am",-607.2,0,1.06604
"Nov 4, 04:00 am",-607.2,0,1.09204
"Nov 4, 05:00 am",-607.2,0,1.12831
"Nov 4, 06:00 am",-607.2,0,1.2727
"Nov 4, 07:00 am",-607.2,0,1.24807
"Nov 4, 08:00 am",605.274,75.3663,1.07242
"Nov 4, 09:00 am",106367,344.625,0.383527
"Nov 4, 10:00 am",102728,687.332,0.223182
"Nov 4, 11:00 am",100591,1072.29,0.253889
"Nov 4, 12:00 pm",99767.2,1463.83,0.137224
"Nov 4, 01:00 pm",99937.5,1834.97,0.26454
"Nov 4, 02:00 pm",102643,2148.87,0.213978
"Nov 4, 03:00 pm",105952,2358.78,0.170873
"Nov 4, 04:00 pm",110258,2361.22,1.03681
"Nov 4, 05:00 pm",115150,2126.44,1.93108
"Nov 4, 06:00 pm",115358,1891.68,1.89402
"Nov 4, 07:00 pm",115682,1656.93,1.06122
"Nov 4, 08:00 pm",115676,1422.2,1.54038
"Nov 4, 09:00 pm",115997,1187.49,1.47189
"Nov 4, 10:00 pm",115989,952.814,1.11662
"Nov 4, 11:00 pm",116261,718.175,1.1636
"Nov 5, 12:00 am",116453,483.596,1.23607
"Nov 5, 01:00 am",116798,249.117,1.00683
"Nov 5, 02:00 am",116879,14.8607,1.04186
"Nov 5, 03:00 am",7638.54,0,1.01773
"Nov 5, 04:00 am",-607.2,0,1.0451
"Nov 5, 05:00 am",-607.2,0,1.20012
"Nov 5, 06:00 am",-607.2,0,1.40389
"Nov 5, 07:00 am",-607.2,0,1.68165
"Nov 5, 08:00 am",3341.34,98.2838,1.15977
"Nov 5, 09:00 am",105944,402.266,0.547332
"Nov 5, 10:00 am",102217,776.162,0.158174
"Nov 5, 11:00 am",100147,1185.98,0.31966
"Nov 5, 12:00 pm",99246.7,1602.9,0.195695
"Nov 5, 01:00 pm",99487.7,2001.79,0.416882
"Nov 5, 02:00 pm",101684,2344.76,0.513814
"Nov 5, 03:00 pm",105283,2584.25,0.747375
"Nov 5, 04:00 pm",109984,2609.5,1.28272
"Nov 5, 05:00 pm",115221,2374.63,2.31965
"Nov 5, 06:00 pm",115429,2139.77,2.65567
"Nov 5, 07:00 pm",115754,1904.92,2.3812
"Nov 5, 08:00 pm",116564,1670.07,1.7695
"Nov 5, 09:00 pm",116920,1435.24,1.0737
"Nov 5, 10:00 pm",117019,1200.43,1.34208
"Nov 5, 11:00 pm",117013,965.646,1.26159
"Nov 6, 12:00 am",117111,730.903,1.2054
"Nov 6, 01:00 am",117102,496.224,1.19204
"Nov 6, 02:00 am",117091,261.648,1.15871
"Nov 6, 03:00 am",117136,27.2849,1.11949
"Nov 6, 04:00 am",14283.3,0,1.13575
"Nov 6, 05:00 am",-607.2,0,1.20872
"Nov 6, 06:00 am",-607.2,0,1.32972
"Nov 6, 07:00 am",-607.2,0,1.38354
"Nov 6, 08:00 am",1947.24,89.5476,1.17072
"Nov 6, 09:00 am",109462,192.165,0.641994
"Nov 6, 10:00 am",107142,339.633,0.224837
"Nov 6, 11:00 am",107324,438.86,0.461681
"Nov 6, 12:00 pm",104508,656.301,0.239943
"Nov 6, 01:00 pm",105140,843.929,0.440893
"Nov 6, 02:00 pm",102262,1169.52,0.452071
"Nov 6, 03:00 pm",112683,934.793,0.680176
"Nov 6, 04:00 pm",114043,700.104,1.22972
"Nov 6, 05:00 pm",114497,465.476,2.23345
"Nov 6, 06:00 pm",115376,230.95,1.98776
"Nov 6, 07:00 pm",114314,0,1.70375
"Nov 6, 08:00 pm",-607.2,0,1.48311
"Nov 6, 09:00 pm",-607.2,0,1.40896
"Nov 6, 10:00 pm",-607.2,0,1.31977
"Nov 6, 11:00 pm",-607.2,0,1.20118
"Nov 7, 12:00 am",-607.2,0,1.1955
"Nov 7, 01:00 am",-607.2,0,1.09181
"Nov 7, 02:00 am",-607.2,0,1.03476
"Nov 7, 03:00 am",-607.2,0,0.985182
"Nov 7, 04:00 am",-607.2,0,1.00304
"Nov 7, 05:00 am",-607.2,0,1.14859
"Nov 7, 06:00 am",-607.2,0,1.29922
"Nov 7, 07:00 am",-607.2,0,1.34756
"Nov 7, 08:00 am",2058.29,89.0959,1.25706
"Nov 7, 09:00 am",110153,98.8466,0.719759
"Nov 7, 10:00 am",106666,270.535,0.273982
"Nov 7, 11:00 am",99251.9,656.236,0.341211
"Nov 7, 12:00 pm",104336,881.227,0.303628
"Nov 7, 01:00 pm",105787,1034.21,0.454048
"Nov 7, 02:00 pm",106459,1146.01,0.517788
"Nov 7, 03:00 pm",105648,1342.35,0.793725
"Nov 7, 04:00 pm",113237,1107.65,1.304
"Nov 7, 05:00 pm",114933,872.969,2.20234
"Nov 7, 06:00 pm",115680,638.328,2.53778
"Nov 7, 07:00 pm",115995,403.756,1.92136
"Nov 7, 08:00 pm",115978,169.317,1.47922
"Nov 7, 09:00 pm",88338.8,0,1.36886
"Nov 7, 10:00 pm",-607.2,0,1.3253
"Nov 7, 11:00 pm",-607.2,0,1.24249
"Nov 8, 12:00 am",-607.2,0,1.18762
"Nov 8, 01:00 am",-607.2,0,1.14657
"Nov 8, 02:00 am",-607.2,0,1.09533
"Nov 8, 03:00 am",-607.2,0,1.04954
"Nov 8, 04:00 am",-607.2,0,1.08484
"Nov 8, 05:00 am",-607.2,0,1.13686
"Nov 8, 06:00 am",-607.2,0,1.30096
"Nov 8, 07:00 am",-607.2,0,1.40664
"Nov 8, 08:00 am",-887.101,70.8763,1.18665
"Nov 8, 09:00 am",109486,89.7758,0.790931
"Nov 8, 10:00 am",101205,422.174,0.333565
"Nov 8, 11:00 am",103256,663.347,0.372358
"Nov 8, 12:00 pm",98717.7,1029.88,0.36822
"Nov 8, 01:00 pm",98705.2,1376.81,0.533491
"Nov 8, 02:00 pm",103511,1537.68,0.63773
"Nov 8, 03:00 pm",106474,1534.2,0.852834
"Nov 8, 04:00 pm",112076,1299.47,1.40305
"Nov 8, 05:00 pm",114025,1064.75,2.02508
"Nov 8, 06:00 pm",114943,830.066,2.89949
"Nov 8, 07:00 pm",114936,595.43,2.28804
"Nov 8, 08:00 pm",114926,360.875,1.4724
"Nov 8, 09:00 pm",115335,126.465,1.36155
"Nov 8, 10:00 pm",67240.6,0,1.29703
"Nov 8, 11:00 pm",-607.2,0,1.16523
"Nov 9, 12:00 am",-607.2,0,1.18265
"Nov 9, 01:00 am",-607.2,0,1.20587
"Nov 9, 02:00 am",-607.2,0,1.15269
"Nov 9, 03:00 am",-607.2,0,1.12444
"Nov 9, 04:00 am",-607.2,0,1.12402
"Nov 9, 05:00 am",-607.2,0,1.16178
"Nov 9, 06:00 am",-607.2,0,1.19916
"Nov 9, 07:00 am",-607.2,0,1.21273
"Nov 9, 08:00 am",-5316.49,18.7314,1.05916
"Nov 9, 09:00 am",97198.1,172.319,0.816656
"Nov 9, 10:00 am",105535,372.241,0.407364
"Nov 9, 11:00 am",104696,546.665,0.386303
"Nov 9, 12:00 pm",106740,511.3,0.437681
"Nov 9, 01:00 pm",104228,628.838,0.47298
"Nov 9, 02:00 pm",105691,627.739,0.622349
"Nov 9, 03:00 pm",106683,599.165,0.82969
"Nov 9, 04:00 pm",112553,364.709,1.2202
"Nov 9, 05:00 pm",114360,130.387,1.42292
"Nov 9, 06:00 pm",68892.4,0,1.95038
"Nov 9, 07:00 pm",-607.2,0,1.45302
"Nov 9, 08:00 pm",-607.2,0,1.36546
"Nov 9, 09:00 pm",-607.2,0,1.25744
"Nov 9, 10:00 pm",-607.2,0,1.18496
"Nov 9, 11:00 pm",-607.2,0,1.17205
"Nov 10, 12:00 am",-607.2,0,1.1589
"Nov 10, 01:00 am",-607.2,0,1.13453
"Nov 10, 02:00 am",-607.2,0,1.07645
"Nov 10, 03:00 am",-607.2,0,1.00817
"Nov 10, 04:00 am",-607.2,0,1.0793
"Nov 10, 05:00 am",-607.2,0,1.11061
"Nov 10, 06:00 am",-607.2,0,1.13198
"Nov 10, 07:00 am",-607.2,0,1.13122
"Nov 10, 08:00 am",-1879.65,0,0.959036
"Nov 10, 09:00 am",-2502.46,0,0.801244
"Nov 10, 10:00 am",32060.2,0,0.492167
"Nov 10, 11:00 am",-818.16,0,0.428447
"Nov 10, 12:00 pm",-607.2,0,0.505921
"Nov 10, 01:00 pm",-607.2,0,0.457744
"Nov 10, 02:00 pm",-607.2,0,0.640494
"Nov 10, 03:00 pm",-607.2,0,0.934399
"Nov 10, 04:00 pm",-1735.77,0,1.12782
"Nov 10, 05:00 pm",-818.16,0,1.28026
"Nov 10, 06:00 pm",-607.2,0,1.60673
"Nov 10, 07:00 pm",-607.2,0,1.3153
"Nov 10, 08:00 pm",-607.2,0,0.870863
"Nov 10, 09:00 pm",-607.2,0,1.1368
"Nov 10, 10:00 pm",-607.2,0,1.02899
"Nov 10, 11:00 pm",-607.2,0,1.133
"Nov 11, 12:00 am",-607.2,0,1.09426
"Nov 11, 01:00 am",-607.2,0,1.02307
"Nov 11, 02:00 am",-607.2,0,0.979767
"Nov 11, 03:00 am",-607.2,0,0.976257
"Nov 11, 04:00 am",-607.2,0,1.06096
"Nov 11, 05:00 am",-607.2,0,1.13257
"Nov 11, 06:00 am",-607.2,0,1.20524
"Nov 11, 07:00 am",-607.2,0,1.16634
"Nov 11, 08:00 am",-5844.87,38.1812,1.11947
"Nov 11, 09:00 am",107110,260.096,0.79617
"Nov 11, 10:00 am",105578,572.445,0.564659
"Nov 11, 11:00 am",103916,924.082,0.532685
"Nov 11, 12:00 pm",103194,1284.22,0.534015
"Nov 11, 01:00 pm",103877,1626.33,0.5765
"Nov 11, 02:00 pm",105935,1902.62,0.727714
"Nov 11, 03:00 pm",108878,2069.32,0.861924
"Nov 11, 04:00 pm",112328,2021.63,1.04778
"Nov 11, 05:00 pm",116216,1786.93,1.46593
"Nov 11, 06:00 pm",116781,1552.23,2.13141
"Nov 11, 07:00 pm",116775,1317.56,-0.992758
"Nov 11, 08:00 pm",116768,1082.91,1.33811
"Nov 11, 09:00 pm",116759,848.302,1.2496
"Nov 11, 10:00 pm",116749,613.743,1.08415
"Nov 11, 11:00 pm",116840,379.26,1.17885
"Nov 12, 12:00 am",116926,144.918,1.14439
"Nov 12, 01:00 am",77545.8,0,1.20901
"Nov 12, 02:00 am",-607.2,0,1.18356
"Nov 12, 03:00 am",-607.2,0,1.11231
"Nov 12, 04:00 am",-607.2,0,1.14612
"Nov 12, 05:00 am",-607.2,0,1.22119
"Nov 12, 06:00 am",-607.2,0,1.21197
"Nov 12, 07:00 am",-607.2,0,1.34123
"Nov 12, 08:00 am",-2891.54,60.2749,1.2426
"Nov 12, 09:00 am",108127,318.675,0.539571
"Nov 12, 10:00 am",104961,654.028,0.1588
"Nov 12, 11:00 am",102179,1040.48,0.25146
"Nov 12, 12:00 pm",101441,1434.01,0.204676
"Nov 12, 01:00 pm",101683,1808.21,0.346946
"Nov 12, 02:00 pm",103697,2125.96,0.275529
"Nov 12, 03:00 pm",107121,2335.05,0.459148
"Nov 12, 04:00 pm",111281,2321.44,1.09916
"Nov 12, 05:00 pm",115861,2086.59,2.36542
"Nov 12, 06:00 pm",116554,1851.75,2.35648
"Nov 12, 07:00 pm",116550,1616.92,1.52176
"Nov 12, 08:00 pm",116545,1382.12,1.32108
"Nov 12, 09:00 pm",116744,1147.33,1.24961
"Nov 12, 10:00 pm",116895,912.576,0.734429
"Nov 12, 11:00 pm",117096,677.861,1.15484
"Nov 13, 12:00 am",117148,443.214,1.11762
"Nov 13, 01:00 am",117166,208.684,1.01952
"Nov 13, 02:00 am",106580,0,1.00342
"Nov 13, 03:00 am",-607.2,0,0.990024
"Nov 13, 04:00 am",-607.2,0,1.04301
"Nov 13, 05:00 am",-607.2,0,1.07262
"Nov 13, 06:00 am",-607.2,0,1.18274
"Nov 13, 07:00 am",-607.2,0,1.19081
"Nov 13, 08:00 am",1852.44,88.0999,1.16285
"Nov 13, 09:00 am",106723,388.071,0.576536
"Nov 13, 10:00 am",102632,763.19,0.169971
"Nov 13, 11:00 am",99899.9,1165.6,0.160389
"Nov 13, 12:00 pm",99025.6,1574.71,0.194061
"Nov 13, 01:00 pm",99186.8,1964.73,0.2865
"Nov 13, 02:00 pm",101366,2297.11,0.325341
"Nov 13, 03:00 pm",105134,2517.73,0.562828
"Nov 13, 04:00 pm",110777,2509.25,1.15354
"Nov 13, 05:00 pm",115552,2274.37,1.9255
"Nov 13, 06:00 pm",116370,2039.5,1.92487
"Nov 13, 07:00 pm",116570,1804.64,1.34347
"Nov 13, 08:00 pm",116566,1569.8,0.904915
"Nov 13, 09:00 pm",116561,1334.98,0.975206
"Nov 13, 10:00 pm",116556,1100.18,1.01381
"Nov 13, 11:00 pm",116754,865.416,1.10005
"Nov 14, 12:00 am",116903,630.698,1.09654
"Nov 14, 01:00 am",116998,396.053,1.11848
"Nov 14, 02:00 am",117090,161.542,1.09739
"Nov 14, 03:00 am",85513.4,0,1.0377
"Nov 14, 04:00 am",-607.2,0,1.08473
"Nov 14, 05:00 am",-607.2,0,1.11896
"Nov 14, 06:00 am",-607.2,0,1.22054
"Nov 14, 07:00 am",-607.2,0,1.37407
"Nov 14, 08:00 am",557.21,80.3935,1.12084
"Nov 14, 09:00 am",106705,370.37,0.608642
"Nov 14, 10:00 am",103045,735.064,0.188465
"Nov 14, 11:00 am",100186,1131,0.139944
"Nov 14, 12:00 pm",99434.3,1531.02,0.142664
"Nov 14, 01:00 pm",100330,1909.9,0.138067
"Nov 14, 02:00 pm",102491,2228.82,0.275207
"Nov 14, 03:00 pm",106058,2433.85,0.492792
"Nov 14, 04:00 pm",110913,2409.85,1.07792
"Nov 14, 05:00 pm",115555,2174.98,1.52618
"Nov 14, 06:00 pm",116373,1940.11,1.83719
"Nov 14, 07:00 pm",116572,1705.25,1.31098
"Nov 14, 08:00 pm",116568,1470.41,1.13885
"Nov 14, 09:00 pm",116360,1235.6,1.00599
"Nov 14, 10:00 pm",116354,1000.81,0.922826
"Nov 14, 11:00 pm",116551,766.068,1.10629
"Nov 15, 12:00 am",116747,531.376,1.01779
"Nov 15, 01:00 am",116893,296.775,1.11883
"Nov 15, 02:00 am",116982,62.3603,1.02236
"Nov 15, 03:00 am",34021.7,0,0.988556
"Nov 15, 04:00 am",-607.2,0,1.00453
"Nov 15, 05:00 am",-607.2,0,1.05249
"Nov 15, 06:00 am",-607.2,0,1.16832
"Nov 15, 07:00 am",-607.2,0,1.28559
"Nov 15, 08:00 am",1543.31,86.4367,1.15533
"Nov 15, 09:00 am",106557,392.104,0.760058
"Nov 15, 10:00 am",102738,776.032,0.169009
"Nov 15, 11:00 am",100740,1185.38,0.174896
"Nov 15, 12:00 pm",99824.1,1602.53,0.126758
"Nov 15, 01:00 pm",100097,2000.91,0.154932
"Nov 15, 02:00 pm",102948,2341.2,0.291993
"Nov 15, 03:00 pm",106691,2569.67,0.507685
"Nov 15, 04:00 pm",111617,2565.84,1.14672
"Nov 15, 05:00 pm",116371,2330.95,0.892127
"Nov 15, 06:00 pm",116782,2096.07,1.09019
"Nov 15, 07:00 pm",116936,1861.19,0.734135
"Nov 15, 08:00 pm",117140,1626.33,0.594796
"Nov 15, 09:00 pm",117197,1391.48,0.286444
"Nov 15, 10:00 pm",117222,1156.66,1.01559
"Nov 15, 11:00 pm",117216,921.866,0.32983
"Nov 16, 12:00 am",117208,687.121,1.11199
"Nov 16, 01:00 am",117199,452.444,1.0221
"Nov 16, 02:00 am",117187,217.883,1.02038
"Nov 16, 03:00 am",110405,0,1.0206
"Nov 16, 04:00 am",-607.2,0,1.01985
"Nov 16, 05:00 am",-607.2,0,0.994926
"Nov 16, 06:00 am",-607.2,0,1.06676
"Nov 16, 07:00 am",-607.2,0,1.08988
"Nov 16, 08:00 am",1668.93,87.6494,1.00427
"Nov 16, 09:00 am",106583,392.617,0.749318
"Nov 16, 10:00 am",102830,774.342,0.156046
"Nov 16, 11:00 am",100735,1183.79,0.101175
"Nov 16, 12:00 pm",99864.5,1600.07,0.123686
"Nov 16, 01:00 pm",100119,1997.92,0.140184
"Nov 16, 02:00 pm",102089,2329.11,0.228193
"Nov 16, 03:00 pm",105769,2547.49,0.498644
"Nov 16, 04:00 pm",111303,2531.47,1.14463
"Nov 16, 05:00 pm",115886,2296.59,1.52362
"Nov 16, 06:00 pm",116376,2061.71,2.3223
"Nov 16, 07:00 pm",116576,1826.84,1.6359
"Nov 16, 08:00 pm",116933,1591.98,1.51572
"Nov 16, 09:00 pm",117032,1357.14,1.36354
"Nov 16, 10:00 pm",117131,1122.33,1.22211
"Nov 16, 11:00 pm",117125,887.543,1.16489
"Nov 17, 12:00 am",117179,652.805,1.06405
"Nov 17, 01:00 am",117170,418.14,1.07066
"Nov 17, 02:00 am",117157,183.604,1.06912
"Nov 17, 03:00 am",95671.8,0,1.04595
"Nov 17, 04:00 am",-607.2,0,1.04706
"Nov 17, 05:00 am",-607.2,0,1.05835
"Nov 17, 06:00 am",-607.2,0,1.06013
"Nov 17, 07:00 am",-607.2,0,1.15145
"Nov 17, 08:00 am",-1.175,77.266,0.979132
"Nov 17, 09:00 am",106555,372.337,0.684757
"Nov 17, 10:00 am",102683,746.299,0.246569
"Nov 17, 11:00 am",100381,1151.08,0.199575
"Nov 17, 12:00 pm",99454.5,1563.61,0.352683
"Nov 17, 01:00 pm",99734.1,1956.83,0.243549
"Nov 17, 02:00 pm",102063,2288.78,0.449262
"Nov 17, 03:00 pm",105807,2505.43,0.688031
"Nov 17, 04:00 pm",111337,2485.58,1.27006
"Nov 17, 05:00 pm",115885,2250.7,1.83062
"Nov 17, 06:00 pm",116579,2015.82,1.76571
"Nov 17, 07:00 pm",116779,1780.95,1.34895
"Nov 17, 08:00 pm",116931,1546.1,1.31131
"Nov 17, 09:00 pm",116927,1311.26,1.2602
"Nov 17, 10:00 pm",117026,1076.45,1.17725
"Nov 17, 11:00 pm",117019,841.683,1.13571
"Nov 18, 12:00 am",117116,606.959,1.11419
"Nov 18, 01:00 am",117167,372.314,1.04376
"Nov 18, 02:00 am",117184,137.814,0.99079
"Nov 18, 03:00 am",73958,0,0.967411
"Nov 18, 04:00 am",-607.2,0,0.992326
"Nov 18, 05:00 am",-607.2,0,1.1309
"Nov 18, 06:00 am",-607.2,0,1.16816
"Nov 18, 07:00 am",-607.2,0,1.36572
"Nov 18, 08:00 am",1960.18,89.2113,1.1571
"Nov 18, 09:00 am",106438,398.831,0.83206
"Nov 18, 10:00 am",102621,785.61,0.292391
"Nov 18, 11:00 am",100311,1204.18,0.254544
"Nov 18, 12:00 pm",99482.6,1628.47,0.317446
"Nov 18, 01:00 pm",99810.1,2033.33,0.360728
"Nov 18, 02:00 pm",102313,2375.09,0.744441
"Nov 18, 03:00 pm",106119,2603.89,0.863614
"Nov 18, 04:00 pm",110760,2597.24,1.33222
"Nov 18, 05:00 pm",115886,2362.35,1.70644
"Nov 18, 06:00 pm",116580,2127.47,2.28265
"Nov 18, 07:00 pm",116937,1892.59,1.19401
"Nov 18, 08:00 pm",117038,1657.73,-0.312894
"Nov 18, 09:00 pm",117138,1422.88,-0.185073
"Nov 18, 10:00 pm",117194,1188.05,1.19662
"Nov 18, 11:00 pm",117218,953.252,-0.294374
"Nov 19, 12:00 am",117241,718.497,0.564923
"Nov 19, 01:00 am",117232,483.806,1.06199
"Nov 19, 02:00 am",117230,249.222,1.05889
"Nov 19, 03:00 am",117213,14.8648,1.01218
"Nov 19, 04:00 am",7123.9,0,1.01691
"Nov 19, 05:00 am",-607.2,0,1.06163
"Nov 19, 06:00 am",-607.2,0,1.13044
"Nov 19, 07:00 am",-607.2,0,1.47767
"Nov 19, 08:00 am",259.759,78.7304,1.14621
"Nov 19, 09:00 am",107339,374.458,1.03026
"Nov 19, 10:00 am",103559,748.621,0.860841
"Nov 19, 11:00 am",101112,1149.7,0.838733
"Nov 19, 12:00 pm",100199,1558.76,0.799058
"Nov 19, 01:00 pm",100405,1949.95,0.842779
"Nov 19, 02:00 pm",102180,2278.39,0.977502
"Nov 19, 03:00 pm",105885,2491.47,1.07148
"Nov 19, 04:00 pm",111370,2467.76,1.33957
