INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2022-09-01T18:00:00-00:00,2022-09-01T19:00:00-00:00,2022-09-01,12,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCC,LMP_CONG_PRC,PALOVRDE_5_N101,ALL,1,3.65762,2
2022-09-01T12:00:00-00:00,2022-09-01T13:00:00-00:00,2022-09-01,6,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCC,LMP_CONG_PRC,PALOVRDE_5_N101,ALL,1,0,2
2022-09-01T08:00:00-00:00,2022-09-01T09:00:00-00:00,2022-09-01,2,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCC,LMP_CONG_PRC,PALOVRDE_5_N101,ALL,1,0,2
2022-09-01T19:00:00-00:00,2022-09-01T20:00:00-00:00,2022-09-01,13,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCC,LMP_CONG_PRC,PALOVRDE_5_N101,ALL,1,6.452,2
2022-09-02T02:00:00-00:00,2022-09-02T03:00:00-00:00,2022-09-01,20,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCC,LMP_CONG_PRC,PALOVRDE_5_N101,ALL,1,0,2
2022-09-01T09:00:00-00:00,2022-09-01T10:00:00-00:00,2022-09-01,3,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCC,LMP_CONG_PRC,PALOVRDE_5_N101,ALL,1,0,2
2022-09-02T03:00:00-00:00,2022-09-02T04:00:00-00:00,2022-09-01,21,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCC,LMP_CONG_PRC,PALOVRDE_5_N101,ALL,1,0,2
2022-09-01T21:00:00-00:00,2022-09-01T22:00:00-00:00,2022-09-01,15,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCC,LMP_CONG_PRC,PALOVRDE_5_N101,ALL,1,7.23283,2
2022-09-01T11:00:00-00:00,2022-09-01T12:00:00-00:00,2022-09-01,5,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCC,LMP_CONG_PRC,PALOVRDE_5_N101,ALL,1,0,2
2022-09-02T01:00:00-00:00,2022-09-02T02:00:00-00:00,2022-09-01,19,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCC,LMP_CONG_PRC,PALOVRDE_5_N101,ALL,1,0,2
2022-09-01T07:00:00-00:00,2022-09-01T08:00:00-00:00,2022-09-01,1,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCC,LMP_CONG_PRC,PALOVRDE_5_N101,ALL,1,0,2
2022-09-01T23:00:00-00:00,2022-09-02T00:00:00-00:00,2022-09-01,17,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCC,LMP_CONG_PRC,PALOVRDE_5_N101,ALL,1,0,2
2022-09-01T15:00:00-00:00,2022-09-01T16:00:00-00:00,2022-09-01,9,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCC,LMP_CONG_PRC,PALOVRDE_5_N101,ALL,1,0,2
2022-09-02T04:00:00-00:00,2022-09-02T05:00:00-00:00,2022-09-01,22,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCC,LMP_CONG_PRC,PALOVRDE_5_N101,ALL,1,0,2
2022-09-02T00:00:00-00:00,2022-09-02T01:00:00-00:00,2022-09-01,18,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,390.2164,3
2022-09-01T08:00:00-00:00,2022-09-01T09:00:00-00:00,2022-09-01,2,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,133.98486,3
2022-09-01T09:00:00-00:00,2022-09-01T10:00:00-00:00,2022-09-01,3,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,128.04753,3
2022-09-01T10:00:00-00:00,2022-09-01T11:00:00-00:00,2022-09-01,4,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,125.77984,3
2022-09-01T12:00:00-00:00,2022-09-01T13:00:00-00:00,2022-09-01,6,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,127.05658,3
2022-09-01T23:00:00-00:00,2022-09-02T00:00:00-00:00,2022-09-01,17,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,288.6804,3
2022-09-01T13:00:00-00:00,2022-09-01T14:00:00-00:00,2022-09-01,7,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,154.02905,3
2022-09-02T01:00:00-00:00,2022-09-02T02:00:00-00:00,2022-09-01,19,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,833.50464,3
