INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,OPR_DT,OPR_HR,OPR_INTERVAL,NODE_ID_XML,NODE_ID,NODE,MARKET_RUN_ID,LMP_TYPE,XML_DATA_ITEM,PNODE_RESMRID,GRP_TYPE,POS,MW,GROUP
2022-12-02T02:00:00-00:00,2022-12-02T03:00:00-00:00,2022-12-01,19,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCC,LMP_CONG_PRC,PALOVRDE_5_N101,ALL,1,0,2
2022-12-02T01:00:00-00:00,2022-12-02T02:00:00-00:00,2022-12-01,18,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCC,LMP_CONG_PRC,PALOVRDE_5_N101,ALL,1,0,2
2022-12-02T00:00:00-00:00,2022-12-02T01:00:00-00:00,2022-12-01,17,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCC,LMP_CONG_PRC,PALOVRDE_5_N101,ALL,1,0,2
2022-12-01T17:00:00-00:00,2022-12-01T18:00:00-00:00,2022-12-01,10,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCC,LMP_CONG_PRC,PALOVRDE_5_N101,ALL,1,-7.91858,2
2022-12-02T07:00:00-00:00,2022-12-02T08:00:00-00:00,2022-12-01,24,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCC,LMP_CONG_PRC,PALOVRDE_5_N101,ALL,1,0,2
2022-12-02T00:00:00-00:00,2022-12-02T01:00:00-00:00,2022-12-01,17,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,198.40396,3
2022-12-02T02:00:00-00:00,2022-12-02T03:00:00-00:00,2022-12-01,19,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,202.53783,3
2022-12-02T05:00:00-00:00,2022-12-02T06:00:00-00:00,2022-12-01,22,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,186.16714,3
2022-12-02T07:00:00-00:00,2022-12-02T08:00:00-00:00,2022-12-01,24,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,153.67278,3
2022-12-02T01:00:00-00:00,2022-12-02T02:00:00-00:00,2022-12-01,18,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,224.90608,3
2022-12-01T23:00:00-00:00,2022-12-02T00:00:00-00:00,2022-12-01,16,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,175.84746,3
2022-12-02T04:00:00-00:00,2022-12-02T05:00:00-00:00,2022-12-01,21,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,203.50488,3
2022-12-01T09:00:00-00:00,2022-12-01T10:00:00-00:00,2022-12-01,2,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,144.36569,3
2022-12-01T15:00:00-00:00,2022-12-01T16:00:00-00:00,2022-12-01,8,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,171.60953,3
2022-12-01T17:00:00-00:00,2022-12-01T18:00:00-00:00,2022-12-01,10,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,142.91858,3
2022-12-01T20:00:00-00:00,2022-12-01T21:00:00-00:00,2022-12-01,13,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,139.67065,3
2022-12-01T21:00:00-00:00,2022-12-01T22:00:00-00:00,2022-12-01,14,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,137.6,3
2022-12-01T16:00:00-00:00,2022-12-01T17:00:00-00:00,2022-12-01,9,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,149,3
2022-12-01T19:00:00-00:00,2022-12-01T20:00:00-00:00,2022-12-01,12,0,PALOVRDE_5_N101,PALOVRDE_5_N101,PALOVRDE_5_N101,DAM,MCE,LMP_ENE_PRC,PALOVRDE_5_N101,ALL,1,140,3
