,Efficiency
5291,1.09306
5292,1.09342
5293,1.09306
5294,1.08838
5295,1.08298
5296,1.07722
5297,1.07182
5298,1.06822
5299,1.0657
5300,1.06498
5301,1.06498
5302,1.06642
5303,1.06822
5304,1.07074
5305,1.07434
5306,1.0801
5307,1.08478
5308,1.08694
5309,1.08838
5310,1.0891
5311,1.08982
5312,1.08982
5313,1.09018
5314,1.09054
5315,1.09018
5316,1.08982
5317,1.08874
5318,1.08406
5319,1.0783
5320,1.06966
5321,1.0639
5322,1.06174
5323,1.06138
5324,1.06138
5325,1.06174
5326,1.06282
5327,1.06426
5328,1.06678
5329,1.07038
5330,1.07542
5331,1.07902
5332,1.08046
5333,1.08118
5334,1.0819
5335,1.08262
5336,1.0837
5337,1.08406
5338,1.08478
5339,1.0855
5340,1.08586
5341,1.08586
5342,1.08226
5343,1.07722
5344,1.07146
5345,1.06606
5346,1.06102
5347,1.05706
5348,1.05562
5349,1.0567
5350,1.05994
5351,1.06498
5352,1.07038
5353,1.0750600000000001
5354,1.07902
5355,1.08118
5356,1.08154
5357,1.0819
5358,1.08262
5359,1.0837
5360,1.08442
5361,1.08514
5362,1.08586
5363,1.08622
5364,1.08586
5365,1.08442
5366,1.07938
5367,1.07326
5368,1.0657
5369,1.05994
5370,1.0567
5371,1.0549
5372,1.05454
5373,1.05562
5374,1.05742
5375,1.05994
5376,1.06318
5377,1.06714
5378,1.07182
5379,1.07578
5380,1.07614
5381,1.0765
5382,1.07722
5383,1.0783
5384,1.07974
5385,1.0819
5386,1.08442
5387,1.08658
5388,1.08838
5389,1.08874
5390,1.08622
5391,1.0801
5392,1.0729
5393,1.06642
5394,1.0603
5395,1.0567
5396,1.05526
5397,1.05526
5398,1.05634
5399,1.05778
5400,1.06102
5401,1.06606
5402,1.07362
5403,1.07938
5404,1.0819
5405,1.08226
5406,1.08262
5407,1.08298
5408,1.0837
5409,1.08478
5410,1.08586
5411,1.08658
5412,1.0873
5413,1.0873
5414,1.08478
5415,1.08046
5416,1.07434
5417,1.0693
5418,1.06534
5419,1.06246
5420,1.06102
5421,1.06138
5422,1.06246
5423,1.0646200000000001
5424,1.06786
5425,1.07254
5426,1.07902
5427,1.08298
5428,1.0837
5429,1.08442
5430,1.08478
5431,1.0855
5432,1.0855
5433,1.08622
5434,1.08658
5435,1.0873
5436,1.08766
5437,1.08694
5438,1.08334
5439,1.0783
5440,1.0711
5441,1.06498
5442,1.0603
5443,1.05562
5444,1.05346
5445,1.05346
5446,1.05526
5447,1.0567
5448,1.05814
5449,1.06102
5450,1.06786
5451,1.07182
5452,1.0729
5453,1.07398
5454,1.07434
5455,1.07434
5456,1.07542
5457,1.07722
5458,1.07902
5459,1.08046
5460,1.08154
5461,1.0819
5462,1.07902
5463,1.07578
5464,1.0711
5465,1.06534
5466,1.06066
5467,1.05814
5468,1.0567
5469,1.05706
5470,1.05778
5471,1.05922
5472,1.06138
5473,1.06498
5474,1.07146
5475,1.07578
5476,1.07758
5477,1.07866
5478,1.0801
5479,1.08154
5480,1.08298
5481,1.08478
5482,1.08622
5483,1.0873
5484,1.08802
5485,1.08802
5486,1.08586
5487,1.08046
5488,1.07434
5489,1.0693
5490,1.06606
5491,1.0639
5492,1.06318
5493,1.06426
5494,1.06678
5495,1.06966
5496,1.07326
5497,1.07758
5498,1.08226
5499,1.0855
5500,1.0873
5501,1.08874
5502,1.09018
5503,1.0909
5504,1.09162
5505,1.09198
5506,1.09198
5507,1.09198
5508,1.09198
5509,1.09198
5510,1.09018
5511,1.0873
5512,1.08334
5513,1.07938
5514,1.07578
5515,1.07326
5516,1.07182
5517,1.0711
5518,1.07182
5519,1.07398
5520,1.0765
5521,1.0801
5522,1.08478
5523,1.08802
5524,1.08874
5525,1.08946
5526,1.08982
5527,1.08982
5528,1.09018
5529,1.09054
5530,1.09054
5531,1.09054
5532,1.09054
5533,1.09018
5534,1.08802
5535,1.0855
5536,1.08118
5537,1.07542
5538,1.07002
5539,1.06642
5540,1.06354
5541,1.0621
5542,1.06246
5543,1.06426
5544,1.06786
5545,1.07362
5546,1.08046
5547,1.08478
5548,1.08622
5549,1.08658
5550,1.08694
5551,1.0873
5552,1.08766
5553,1.08802
5554,1.08802
5555,1.08838
5556,1.08874
5557,1.08874
5558,1.08658
5559,1.0837
5560,1.07938
5561,1.07398
5562,1.0693
5563,1.06606
5564,1.0646200000000001
5565,1.06426
5566,1.0657
5567,1.06858
5568,1.07218
5569,1.07722
5570,1.08298
5571,1.08622
5572,1.08622
5573,1.08658
5574,1.08694
5575,1.0873
5576,1.08766
5577,1.08802
5578,1.08874
5579,1.08874
5580,1.0891
5581,1.0891
5582,1.08694
5583,1.08406
5584,1.08046
5585,1.0765
5586,1.07254
5587,1.06966
5588,1.06822
5589,1.0675
5590,1.06858
5591,1.07038
5592,1.07362
5593,1.07758
5594,1.08226
5595,1.08514
5596,1.08622
5597,1.0873
5598,1.08802
5599,1.08874
5600,1.08946
5601,1.08946
5602,1.08982
5603,1.08982
5604,1.08982
5605,1.08982
5606,1.08802
5607,1.08514
5608,1.0808200000000001
5609,1.0765
5610,1.07254
5611,1.06966
5612,1.06822
5613,1.06786
5614,1.06858
5615,1.07038
5616,1.07326
5617,1.07758
5618,1.08298
5619,1.08622
5620,1.08694
5621,1.0873
5622,1.08766
5623,1.08802
5624,1.08874
5625,1.0891
5626,1.08946
5627,1.09018
5628,1.09054
5629,1.09054
5630,1.08766
5631,1.08406
5632,1.07974
5633,1.07542
5634,1.0711
5635,1.06786
5636,1.0657
5637,1.06534
5638,1.06678
5639,1.06894
5640,1.07254
5641,1.07758
5642,1.08334
5643,1.08658
5644,1.08694
5645,1.0873
5646,1.08802
5647,1.08838
5648,1.08874
5649,1.0891
5650,1.08946
5651,1.08946
5652,1.08946
5653,1.08946
5654,1.08694
5655,1.08262
5656,1.07758
5657,1.07254
5658,1.06894
5659,1.06606
5660,1.06498
5661,1.06534
5662,1.06714
5663,1.07002
5664,1.07362
5665,1.0783
5666,1.08334
5667,1.08622
5668,1.08658
5669,1.0873
5670,1.08802
5671,1.08874
5672,1.08946
5673,1.09018
5674,1.09054
5675,1.0909
5676,1.0912600000000001
5677,1.0912600000000001
5678,1.08766
5679,1.08334
5680,1.07758
5681,1.07182
5682,1.06714
5683,1.06318
5684,1.06174
5685,1.06246
5686,1.06426
5687,1.06642
5688,1.06858
5689,1.07218
5690,1.07794
5691,1.08262
5692,1.08406
5693,1.08514
5694,1.08586
5695,1.08694
5696,1.08694
5697,1.0873
5698,1.08802
5699,1.08802
5700,1.08766
5701,1.0873
5702,1.08154
5703,1.0747
5704,1.06642
5705,1.0585
5706,1.05382
5707,1.05166
5708,1.0513
5709,1.0513
5710,1.05202
5711,1.0531
5712,1.0549
5713,1.05922
5714,1.06822
5715,1.07326
5716,1.07542
5717,1.07686
5718,1.07794
5719,1.07902
5720,1.07902
5721,1.07866
5722,1.0783
5723,1.07794
5724,1.0783
5725,1.0783
5726,1.0747
5727,1.06966
5728,1.06246
5729,1.05562
5730,1.05166
5731,1.04914
5732,1.04806
5733,1.04806
5734,1.04842
5735,1.04986
5736,1.05202
5737,1.0567
5738,1.06642
5739,1.07182
5740,1.07362
5741,1.07362
5742,1.07362
5743,1.07362
5744,1.07434
5745,1.0750600000000001
5746,1.07614
5747,1.0765
5748,1.07686
5749,1.07722
5750,1.07362
5751,1.06822
5752,1.06102
5753,1.0549
5754,1.0513
5755,1.04986
5756,1.05022
5757,1.05094
5758,1.05274
5759,1.05562
5760,1.05958
5761,1.06534
5762,1.07218
5763,1.07686
5764,1.07866
5765,1.07974
5766,1.08046
5767,1.08154
5768,1.08226
5769,1.08334
5770,1.08406
5771,1.08406
5772,1.08406
5773,1.08406
5774,1.08046
5775,1.07578
5776,1.0693
5777,1.06354
5778,1.05994
5779,1.05778
5780,1.05742
5781,1.05778
5782,1.05814
5783,1.05994
5784,1.06354
5785,1.0693
5786,1.07614
5787,1.08046
5788,1.08154
5789,1.08226
5790,1.08298
5791,1.0837
5792,1.08406
5793,1.08442
5794,1.08478
5795,1.08478
5796,1.08442
5797,1.08406
5798,1.08046
5799,1.07578
5800,1.0693
5801,1.06282
5802,1.05742
5803,1.05526
5804,1.05526
5805,1.05634
5806,1.05814
5807,1.06066
5808,1.0646200000000001
5809,1.07038
5810,1.07686
5811,1.0801
5812,1.0808200000000001
5813,1.08154
5814,1.08262
5815,1.0837
5816,1.08442
5817,1.08514
5818,1.08622
5819,1.0873
5820,1.08802
5821,1.08838
5822,1.08586
5823,1.08118
5824,1.07578
5825,1.07146
5826,1.06894
5827,1.06714
5828,1.06606
5829,1.06642
5830,1.06822
5831,1.07038
5832,1.07326
5833,1.07686
5834,1.0819
5835,1.08514
5836,1.08694
5837,1.08766
5838,1.08838
5839,1.0891
5840,1.0891
5841,1.08946
5842,1.09018
5843,1.0909
5844,1.09162
5845,1.09198
5846,1.0891
5847,1.08586
5848,1.08154
5849,1.07722
5850,1.07326
5851,1.07074
5852,1.06894
5853,1.06894
5854,1.07002
5855,1.07182
5856,1.0747
5857,1.07866
5858,1.0837
5859,1.08658
5860,1.08802
5861,1.08946
5862,1.09054
5863,1.09198
5864,1.09234
5865,1.09306
5866,1.09378
5867,1.0945
5868,1.09522
5869,1.09558
5870,1.09306
5871,1.0891
5872,1.0837
5873,1.0783
5874,1.07434
5875,1.07182
5876,1.07074
5877,1.07146
5878,1.07326
5879,1.07578
5880,1.07866
5881,1.08262
5882,1.08766
5883,1.08982
5884,1.0909
5885,1.09162
5886,1.0927
5887,1.09306
5888,1.09342
5889,1.09378
5890,1.0941400000000001
5891,1.0945
5892,1.0945
5893,1.0945
5894,1.09162
5895,1.0873
5896,1.0819
5897,1.07542
5898,1.06966
5899,1.0657
5900,1.0639
5901,1.0646200000000001
5902,1.06606
5903,1.06822
5904,1.07146
5905,1.0765
5906,1.0837
5907,1.08838
5908,1.08982
5909,1.08982
5910,1.08982
5911,1.0909
5912,1.09162
5913,1.09234
5914,1.09234
5915,1.09234
5916,1.09234
5917,1.09198
5918,1.08802
5919,1.08226
5920,1.07434
5921,1.06606
5922,1.06066
5923,1.05814
5924,1.05742
5925,1.05742
5926,1.0585
5927,1.0603
5928,1.06318
5929,1.06786
5930,1.0765
5931,1.08154
5932,1.08298
5933,1.08298
5934,1.08298
5935,1.08298
5936,1.08334
5937,1.08334
5938,1.08334
5939,1.08334
5940,1.08298
5941,1.08334
5942,1.08118
5943,1.07614
5944,1.07002
5945,1.06246
5946,1.05742
5947,1.05418
5948,1.05274
5949,1.05274
5950,1.05346
5951,1.0549
5952,1.05742
5953,1.06246
5954,1.07074
5955,1.07542
5956,1.07686
5957,1.07686
5958,1.07686
5959,1.07722
5960,1.07722
5961,1.07758
5962,1.07794
5963,1.07758
5964,1.07758
5965,1.07722
5966,1.07326
5967,1.06606
5968,1.05886
5969,1.05022
5970,1.04482
5971,1.0437400000000001
5972,1.0441
5973,1.04518
5974,1.04626
5975,1.04806
5976,1.05022
5977,1.05454
5978,1.06318
5979,1.06714
5980,1.06858
5981,1.06894
5982,1.0693
5983,1.0711
5984,1.07434
5985,1.07758
5986,1.07974
5987,1.08118
5988,1.08262
5989,1.0837
5990,1.08118
5991,1.0765
5992,1.07074
5993,1.0657
5994,1.06102
5995,1.05742
5996,1.05562
5997,1.05526
5998,1.05598
5999,1.05778
6000,1.06102
6001,1.06642
6002,1.0729
6003,1.07578
6004,1.0765
6005,1.0765
6006,1.07614
6007,1.07578
6008,1.07578
6009,1.07614
6010,1.07686
6011,1.07758
6012,1.07758
6013,1.0783
6014,1.0765
6015,1.0729
6016,1.0675
6017,1.06102
6018,1.05742
6019,1.05526
6020,1.05418
6021,1.05418
6022,1.05526
6023,1.0567
6024,1.05886
6025,1.0639
6026,1.07146
6027,1.07614
6028,1.07722
6029,1.07722
6030,1.07686
6031,1.07722
6032,1.07758
6033,1.0783
6034,1.07938
6035,1.0801
6036,1.08046
6037,1.0808200000000001
6038,1.07794
6039,1.07326
6040,1.06714
6041,1.06066
6042,1.05598
6043,1.05418
6044,1.05418
6045,1.05562
6046,1.05742
6047,1.0603
6048,1.06354
6049,1.06786
6050,1.07326
6051,1.07578
6052,1.07686
6053,1.07758
6054,1.07794
6055,1.0783
6056,1.07866
6057,1.07902
6058,1.0801
6059,1.08154
6060,1.08226
6061,1.08262
6062,1.08118
6063,1.07686
6064,1.07074
6065,1.06426
6066,1.05778
6067,1.05382
6068,1.05274
6069,1.05382
6070,1.05526
6071,1.05814
6072,1.06102
6073,1.06498
6074,1.07038
6075,1.07398
6076,1.07578
6077,1.07722
6078,1.07866
6079,1.0801
6080,1.08154
6081,1.08334
6082,1.08478
6083,1.08586
6084,1.08658
6085,1.0873
6086,1.08406
6087,1.07974
6088,1.07218
6089,1.0657
6090,1.06102
6091,1.0585
6092,1.05814
6093,1.05886
6094,1.06066
6095,1.06318
6096,1.06642
6097,1.07146
6098,1.0783
6099,1.08262
6100,1.08478
6101,1.08622
6102,1.0873
6103,1.08838
6104,1.0891
6105,1.09018
6106,1.0909
6107,1.0909
6108,1.0909
6109,1.0912600000000001
6110,1.08838
6111,1.0837
6112,1.07614
6113,1.06858
6114,1.0621
6115,1.05778
6116,1.05634
6117,1.05634
6118,1.05742
6119,1.05922
6120,1.0621
6121,1.0675
6122,1.07578
6123,1.0801
6124,1.08154
6125,1.0819
6126,1.08226
6127,1.0819
6128,1.08118
6129,1.08154
6130,1.0819
6131,1.08226
6132,1.08226
6133,1.0819
6134,1.07938
6135,1.07398
6136,1.06822
6137,1.06138
6138,1.05814
6139,1.05598
6140,1.05454
6141,1.0549
6142,1.05598
6143,1.05814
6144,1.06138
6145,1.06786
6146,1.0765
6147,1.08118
6148,1.08334
6149,1.08406
6150,1.08514
6151,1.08586
6152,1.08694
6153,1.08802
6154,1.0891
6155,1.08982
6156,1.09054
6157,1.0912600000000001
6158,1.08874
6159,1.08442
6160,1.07938
6161,1.07362
6162,1.06894
6163,1.0657
6164,1.0639
6165,1.06426
6166,1.0657
6167,1.06822
6168,1.07182
6169,1.07722
6170,1.08442
6171,1.08802
6172,1.0891
6173,1.08982
6174,1.0909
6175,1.09198
6176,1.0927
6177,1.09306
6178,1.09378
6179,1.0941400000000001
6180,1.0945
6181,1.09486
6182,1.09234
6183,1.0873
6184,1.08118
6185,1.0747
6186,1.07038
6187,1.06822
6188,1.06714
6189,1.06786
6190,1.06966
6191,1.07254
6192,1.07578
6193,1.08118
6194,1.0873
6195,1.09018
6196,1.0909
6197,1.09198
6198,1.09306
6199,1.0941400000000001
6200,1.0945
6201,1.09522
6202,1.09594
6203,1.09666
6204,1.09738
6205,1.09774
6206,1.09594
6207,1.09198
6208,1.08622
6209,1.08118
6210,1.07686
6211,1.07434
6212,1.0729
6213,1.0729
6214,1.07434
6215,1.0765
6216,1.07938
6217,1.0837
6218,1.0891
6219,1.0912600000000001
6220,1.09234
6221,1.09342
6222,1.0941400000000001
6223,1.09486
6224,1.09522
6225,1.09522
6226,1.09522
6227,1.09594
6228,1.09666
6229,1.09702
6230,1.09594
6231,1.09234
6232,1.08838
6233,1.0837
6234,1.07938
6235,1.07578
6236,1.07362
6237,1.07254
6238,1.07362
6239,1.0765
6240,1.08046
6241,1.0855
6242,1.0909
6243,1.0927
6244,1.09306
6245,1.09342
6246,1.0941400000000001
6247,1.0945
6248,1.0945
6249,1.09486
6250,1.09558
6251,1.09594
6252,1.09666
6253,1.09702
6254,1.09594
6255,1.09198
6256,1.08694
6257,1.08154
6258,1.07686
6259,1.07362
6260,1.07218
6261,1.07218
6262,1.0729
6263,1.07362
6264,1.0750600000000001
6265,1.07902
6266,1.08514
6267,1.08802
6268,1.0891
6269,1.08982
6270,1.09018
6271,1.09054
6272,1.0909
6273,1.0912600000000001
6274,1.09162
6275,1.09198
6276,1.09198
6277,1.09198
6278,1.0891
6279,1.08298
6280,1.0765
6281,1.0711
6282,1.06606
6283,1.06282
6284,1.06066
6285,1.05994
6286,1.0603
6287,1.0621
6288,1.06498
6289,1.0711
6290,1.07974
6291,1.08262
6292,1.08406
6293,1.08514
6294,1.08586
6295,1.08658
6296,1.08766
6297,1.0891
6298,1.09054
6299,1.09162
6300,1.09198
6301,1.09234
6302,1.0891
6303,1.08226
6304,1.0750600000000001
6305,1.06786
6306,1.06174
6307,1.05706
6308,1.05382
6309,1.05202
6310,1.05202
6311,1.05346
6312,1.0567
6313,1.06318
6314,1.07038
6315,1.07326
6316,1.07362
6317,1.07398
6318,1.07398
6319,1.0747
6320,1.07614
6321,1.0783
6322,1.08046
6323,1.08154
6324,1.0819
6325,1.08226
6326,1.0808200000000001
6327,1.07326
6328,1.0657
6329,1.05742
6330,1.05202
6331,1.05094
6332,1.05202
6333,1.05382
6334,1.05634
6335,1.05958
6336,1.06354
6337,1.07002
6338,1.07722
6339,1.08046
6340,1.08118
6341,1.08118
6342,1.0801
6343,1.07974
6344,1.08046
6345,1.0808200000000001
6346,1.08118
6347,1.0808200000000001
6348,1.0808200000000001
6349,1.0808200000000001
6350,1.0801
6351,1.0765
6352,1.07218
6353,1.06678
6354,1.06246
6355,1.06102
6356,1.06102
6357,1.0621
6358,1.0639
6359,1.06642
6360,1.06966
6361,1.0750600000000001
6362,1.0808200000000001
6363,1.08334
6364,1.08334
6365,1.0837
6366,1.08406
6367,1.08514
6368,1.08658
6369,1.08802
6370,1.08874
6371,1.08946
6372,1.08982
6373,1.09018
6374,1.08874
6375,1.08514
6376,1.07902
6377,1.0711
6378,1.0646200000000001
6379,1.05958
6380,1.05778
6381,1.05778
6382,1.05886
6383,1.06138
6384,1.0646200000000001
6385,1.07146
6386,1.07938
6387,1.08226
6388,1.08298
6389,1.0837
6390,1.08406
6391,1.08442
6392,1.08478
6393,1.08586
6394,1.08694
6395,1.08766
6396,1.08874
6397,1.0891
6398,1.08874
6399,1.08478
6400,1.07974
6401,1.0729
6402,1.06534
6403,1.06174
6404,1.06102
6405,1.06282
6406,1.0657
6407,1.06966
6408,1.0747
6409,1.08118
6410,1.08658
6411,1.08838
6412,1.08874
6413,1.08874
6414,1.08838
6415,1.08802
6416,1.08766
6417,1.08802
6418,1.08802
6419,1.08802
6420,1.0873
6421,1.08658
6422,1.08622
6423,1.08442
6424,1.08118
6425,1.0765
6426,1.07254
6427,1.06966
6428,1.06786
6429,1.0675
6430,1.06894
6431,1.07182
6432,1.07614
6433,1.08226
6434,1.08802
6435,1.09018
6436,1.09054
6437,1.09054
6438,1.09054
6439,1.09054
6440,1.0909
6441,1.0912600000000001
6442,1.09198
6443,1.0927
6444,1.09306
6445,1.09378
6446,1.09378
6447,1.0909
6448,1.0873
6449,1.0837
6450,1.08046
6451,1.07758
6452,1.07614
6453,1.07722
6454,1.07866
6455,1.08046
6456,1.08262
6457,1.0855
6458,1.08874
6459,1.08946
6460,1.08982
6461,1.09018
6462,1.0909
6463,1.0912600000000001
6464,1.09162
6465,1.09198
6466,1.0927
6467,1.09342
6468,1.09378
6469,1.0941400000000001
6470,1.09378
6471,1.0912600000000001
6472,1.08694
6473,1.08154
6474,1.07758
6475,1.07434
6476,1.07182
6477,1.06966
6478,1.06894
6479,1.07002
6480,1.0729
6481,1.0783
6482,1.0837
6483,1.08586
6484,1.0873
6485,1.08838
6486,1.08838
6487,1.08874
6488,1.08982
6489,1.0909
6490,1.09162
6491,1.0927
6492,1.0941400000000001
6493,1.09558
6494,1.09486
6495,1.09162
6496,1.08838
6497,1.0837
6498,1.07866
6499,1.0747
6500,1.0729
6501,1.07146
6502,1.07038
6503,1.07038
6504,1.07218
6505,1.07758
6506,1.08514
6507,1.08766
6508,1.0891
6509,1.0891
6510,1.08946
6511,1.09198
6512,1.09558
6513,1.09702
6514,1.0981
6515,1.09918
6516,1.0999
6517,1.10062
6518,1.09918
6519,1.0927
6520,1.08622
6521,1.07866
6522,1.07326
6523,1.06894
6524,1.06642
6525,1.06498
6526,1.0646200000000001
6527,1.0657
6528,1.06786
6529,1.07542
6530,1.08298
6531,1.08514
6532,1.08658
6533,1.08766
6534,1.08838
6535,1.08874
6536,1.08946
6537,1.08982
6538,1.09018
6539,1.0909
6540,1.0912600000000001
6541,1.09162
6542,1.08982
6543,1.0808200000000001
6544,1.07398
6545,1.0646200000000001
6546,1.05634
6547,1.05238
6548,1.0531
6549,1.0549
6550,1.05706
6551,1.05994
6552,1.0639
6553,1.07218
6554,1.0801
6555,1.08226
6556,1.08262
6557,1.08226
6558,1.08226
6559,1.08262
6560,1.08262
6561,1.08262
6562,1.08298
6563,1.08298
6564,1.08334
6565,1.08406
6566,1.08406
6567,1.07722
6568,1.07002
6569,1.06138
6570,1.05706
6571,1.05634
6572,1.05634
6573,1.05742
6574,1.05922
6575,1.06174
6576,1.0657
6577,1.07362
6578,1.08154
6579,1.08478
6580,1.0855
6581,1.0855
6582,1.08442
6583,1.0837
6584,1.08406
6585,1.08478
6586,1.08586
6587,1.08658
6588,1.0873
6589,1.0873
6590,1.08658
6591,1.07902
6592,1.07254
6593,1.06426
6594,1.05814
6595,1.05562
6596,1.05562
6597,1.0567
6598,1.05814
6599,1.0603
6600,1.06426
6601,1.07254
6602,1.0801
6603,1.08262
6604,1.08298
6605,1.08262
6606,1.08262
6607,1.08262
6608,1.08262
6609,1.08298
6610,1.08334
6611,1.0837
6612,1.08406
6613,1.08442
6614,1.08406
6615,1.07686
6616,1.06966
6617,1.06102
6618,1.05418
6619,1.05202
6620,1.05202
6621,1.0531
6622,1.05454
6623,1.0567
6624,1.06066
6625,1.06858
6626,1.0747
6627,1.0765
6628,1.07722
6629,1.07758
6630,1.07686
6631,1.07614
6632,1.07578
6633,1.07578
6634,1.07614
6635,1.07722
6636,1.0783
6637,1.07974
6638,1.08046
6639,1.07722
6640,1.07254
6641,1.06606
6642,1.06246
6643,1.06498
6644,1.06642
6645,1.06786
6646,1.06894
6647,1.07002
6648,1.07218
6649,1.07614
6650,1.0801
6651,1.0819
6652,1.08334
6653,1.08478
6654,1.08586
6655,1.08694
6656,1.0873
6657,1.08802
6658,1.0891
6659,1.08982
6660,1.09018
6661,1.09054
6662,1.08982
6663,1.08622
6664,1.08154
6665,1.07686
6666,1.07218
6667,1.06822
6668,1.06678
6669,1.06678
6670,1.06786
6671,1.07002
6672,1.07398
6673,1.07974
6674,1.0855
6675,1.0873
6676,1.0873
6677,1.08658
6678,1.0873
6679,1.08766
6680,1.08766
6681,1.08802
6682,1.0891
6683,1.08982
6684,1.09018
6685,1.09018
6686,1.0909
6687,1.08766
6688,1.08262
6689,1.0765
6690,1.07146
6691,1.06822
6692,1.06714
6693,1.06678
6694,1.0675
6695,1.0693
6696,1.07146
6697,1.07614
6698,1.0801
6699,1.0819
6700,1.0837
6701,1.08514
6702,1.08622
6703,1.0873
6704,1.08838
6705,1.08946
6706,1.0912600000000001
6707,1.09234
6708,1.09198
6709,1.09162
6710,1.09198
6711,1.08946
6712,1.08514
6713,1.08046
6714,1.0765
6715,1.07434
6716,1.07398
6717,1.0750600000000001
6718,1.07758
6719,1.07974
6720,1.0819
6721,1.08478
6722,1.08802
6723,1.08946
6724,1.0909
6725,1.09198
6726,1.0927
6727,1.09306
6728,1.09342
6729,1.0941400000000001
6730,1.0945
6731,1.0941400000000001
6732,1.0945
6733,1.09486
6734,1.09594
6735,1.0941400000000001
6736,1.09018
6737,1.08622
6738,1.08298
6739,1.08046
6740,1.07866
6741,1.07794
6742,1.0783
6743,1.07974
6744,1.08226
6745,1.0873
6746,1.09198
6747,1.09378
6748,1.09486
6749,1.0963
6750,1.09774
6751,1.09918
6752,1.10026
6753,1.10134
6754,1.10206
6755,1.10242
6756,1.10278
6757,1.10314
6758,1.10206
6759,1.0963
6760,1.0891
6761,1.08334
6762,1.0783
6763,1.0747
6764,1.0729
6765,1.07254
6766,1.0729
6767,1.07398
6768,1.07614
6769,1.08262
6770,1.08802
6771,1.08982
6772,1.0909
6773,1.09162
6774,1.09234
6775,1.09342
6776,1.0941400000000001
6777,1.09486
6778,1.09558
6779,1.0963
6780,1.09702
6781,1.09774
6782,1.09738
6783,1.09018
6784,1.08406
6785,1.0765
6786,1.0711
6787,1.0675
6788,1.0657
6789,1.06534
6790,1.06606
6791,1.06786
6792,1.0711
6793,1.07974
6794,1.08586
6795,1.08766
6796,1.08874
6797,1.08946
6798,1.0909
6799,1.0927
6800,1.09486
6801,1.09666
6802,1.09846
6803,1.10026
6804,1.10134
6805,1.10134
6806,1.10098
6807,1.09702
6808,1.09234
6809,1.08802
6810,1.08478
6811,1.08262
6812,1.08118
6813,1.08118
6814,1.0819
6815,1.08334
6816,1.08586
6817,1.08982
6818,1.09342
6819,1.09486
6820,1.09594
6821,1.09666
6822,1.09738
6823,1.09882
6824,1.09954
6825,1.10134
6826,1.10278
6827,1.10386
6828,1.1053
6829,1.10638
6830,1.10638
6831,1.09954
6832,1.0945
6833,1.08982
6834,1.08622
6835,1.08334
6836,1.08154
6837,1.08046
6838,1.0801
6839,1.08118
6840,1.08334
6841,1.09018
6842,1.09558
6843,1.09774
6844,1.09954
6845,1.10026
6846,1.10098
6847,1.10206
6848,1.10314
6849,1.10386
6850,1.10422
6851,1.10494
6852,1.1053
6853,1.10494
6854,1.10386
6855,1.09846
6856,1.09198
6857,1.08442
6858,1.0801
6859,1.07722
6860,1.07578
6861,1.07542
6862,1.07614
6863,1.07794
6864,1.0808200000000001
6865,1.08694
6866,1.09162
6867,1.0941400000000001
6868,1.09594
6869,1.09702
6870,1.09774
6871,1.0981
6872,1.09882
6873,1.09918
6874,1.09954
6875,1.0999
6876,1.10062
6877,1.10134
6878,1.10098
6879,1.0945
6880,1.08802
6881,1.08154
6882,1.0765
6883,1.07218
6884,1.0693
6885,1.06822
6886,1.06858
6887,1.07002
6888,1.0729
6889,1.08154
6890,1.08694
6891,1.0891
6892,1.08982
6893,1.09054
6894,1.0912600000000001
6895,1.09198
6896,1.09234
6897,1.0927
6898,1.09342
6899,1.09378
6900,1.09378
6901,1.09378
6902,1.09306
6903,1.08478
6904,1.07722
6905,1.06822
6906,1.06066
6907,1.05562
6908,1.05382
6909,1.05454
6910,1.05706
6911,1.0603
6912,1.06534
6913,1.07326
6914,1.07794
6915,1.07938
6916,1.08046
6917,1.0808200000000001
6918,1.08154
6919,1.08262
6920,1.08442
6921,1.08694
6922,1.0891
6923,1.09018
6924,1.09054
6925,1.09054
6926,1.08982
6927,1.08154
6928,1.07398
6929,1.0657
6930,1.0585
6931,1.05418
6932,1.05382
6933,1.05598
6934,1.05958
6935,1.0639
6936,1.07038
6937,1.0808200000000001
6938,1.08694
6939,1.0891
6940,1.08982
6941,1.0909
6942,1.09198
6943,1.09306
6944,1.0941400000000001
6945,1.09486
6946,1.09594
6947,1.09738
6948,1.09846
6949,1.09882
6950,1.09882
6951,1.09234
6952,1.0873
6953,1.0837
6954,1.08118
6955,1.07938
6956,1.0783
6957,1.07794
6958,1.07938
6959,1.0819
6960,1.0855
6961,1.09018
6962,1.09378
6963,1.0945
6964,1.09486
6965,1.09486
6966,1.09522
6967,1.09666
6968,1.09738
6969,1.09882
6970,1.10062
6971,1.1017
6972,1.10386
6973,1.1053
6974,1.1053
6975,1.10026
6976,1.0963
6977,1.0927
6978,1.0891
6979,1.08622
6980,1.08406
6981,1.08298
6982,1.08298
6983,1.0837
6984,1.08622
6985,1.09162
6986,1.09558
6987,1.09738
6988,1.09846
6989,1.09954
6990,1.10062
6991,1.10134
6992,1.10206
6993,1.10278
6994,1.1035
6995,1.10386
6996,1.10386
6997,1.10422
6998,1.10458
6999,1.0999
7000,1.09342
7001,1.08766
7002,1.0837
7003,1.08118
7004,1.07974
7005,1.0801
7006,1.08154
7007,1.08442
7008,1.08838
7009,1.0945
7010,1.09882
7011,1.09954
7012,1.09954
